checkpoint,mean,std,median,max,min
0.01,0.13906040367360528,0.03333848075544571,0.13767479257617543,0.22923616628333046,0.08753851404414062
0.1,0.08867545786570809,0.07475411449302975,0.0627235784484248,0.3002852448888143,0.00850076623485929
0.2,0.10957566727093017,0.1031515956639367,0.06764713093693445,0.389912185357604,0.005220282938859347
0.3,0.1272452967439334,0.12444929735384945,0.07029968887784219,0.4729546921070489,0.004074999613515758
0.4,0.1486753674708584,0.14301416598242706,0.0923955801674421,0.5356484534421301,0.003562232718762194
0.5,0.16807589587535715,0.15831004513108654,0.11661702036077475,0.576206256854581,0.0033259092908040936
0.6,0.18271102200883058,0.17039463329207333,0.1282593259057138,0.6032560322728818,0.0031859241604215343
0.7,0.19453750561357247,0.17937576572625713,0.14684021423741825,0.6311263175992933,0.0030447268274971795
0.8,0.2034096829577891,0.1869215606818522,0.16126080528362302,0.659056966147875,0.0028582417375993476
0.9,0.21091385504839913,0.19358213279858852,0.1841220862283838,0.6808045121150123,0.002640390036228053
1.0,0.2166785698309513,0.1986909149043383,0.2054541580082465,0.7052084016561172,0.0024098150999837253
