algorithm,dimension,run,checkpoint,error
cmaes,3658,0,0.01,"[(0.8841428571428571, 0.12083186660855044, 2.078300251159817)]"
cmaes,3658,0,0.1,"[(0.8995714285714286, 0.10779555319936326, 409.85274119023234)]"
cmaes,3658,0,0.2,"[(0.8841428571428571, 0.10727827594447957, 785.9379372191615)]"
cmaes,3658,0,0.3,"[(0.8841428571428571, 0.10727827594447957, 785.9379372191615)]"
cmaes,3658,0,0.4,"[(0.9010714285714285, 0.10481345520376835, 1556.87487869896)]"
cmaes,3658,0,0.5,"[(0.9010714285714285, 0.10481345520376835, 1556.87487869896)]"
cmaes,3658,0,0.6,"[(0.9010714285714285, 0.10481345520376835, 2333.628361308016)]"
cmaes,3658,0,0.7,"[(0.9010714285714285, 0.10481345520376835, 2333.628361308016)]"
cmaes,3658,0,0.8,"[(0.9010714285714285, 0.10481345520376835, 2333.628361308016)]"
cmaes,3658,0,0.9,"[(0.9010714285714285, 0.10481345520376835, 3908.2588466489688)]"
cmaes,3658,0,1.0,"[(0.9010714285714285, 0.10481345520376835, 3908.2588466489688)]"
cmaes,3658,1,0.01,"[(0.9021428571428571, 0.12929120893378282, 3.1665143808349967)]"
cmaes,3658,1,0.1,"[(0.9025, 0.11474116724377867, 231.63546336675063)]"
cmaes,3658,1,0.2,"[(0.9064285714285715, 0.11109863067732241, 548.0815393417142)]"
cmaes,3658,1,0.3,"[(0.9106428571428571, 0.11248241016352004, 924.2950856969692)]"
cmaes,3658,1,0.4,"[(0.9106428571428571, 0.11248241016352004, 924.2950856969692)]"
cmaes,3658,1,0.5,"[(0.9106428571428571, 0.11248241016352004, 924.2950856969692)]"
cmaes,3658,1,0.6,"[(0.9106428571428571, 0.11248241016352004, 924.2950856969692)]"
cmaes,3658,1,0.7,"[(0.8872142857142857, 0.10425285521170126, 3083.1390767795965)]"
cmaes,3658,1,0.8,"[(0.8872142857142857, 0.10425285521170126, 3202.7013310948387)]"
cmaes,3658,1,0.9,"[(0.8872142857142857, 0.10425285521170126, 3202.7013310948387)]"
cmaes,3658,1,1.0,"[(0.8872142857142857, 0.10425285521170126, 3202.7013310948387)]"
cmaes,3658,2,0.01,"[(0.8916428571428572, 0.13328279107607094, 5.781813682988286)]"
cmaes,3658,2,0.1,"[(0.9010714285714285, 0.11131677414236565, 34.83079969184473)]"
cmaes,3658,2,0.2,"[(0.9010714285714285, 0.11131677414236565, 34.83079969184473)]"
cmaes,3658,2,0.3,"[(0.9010714285714285, 0.11131677414236565, 34.83079969184473)]"
cmaes,3658,2,0.4,"[(0.9010714285714285, 0.11131677414236565, 34.83079969184473)]"
cmaes,3658,2,0.5,"[(0.9010714285714285, 0.11131677414236565, 34.83079969184473)]"
cmaes,3658,2,0.6,"[(0.9010714285714285, 0.11131677414236565, 34.83079969184473)]"
cmaes,3658,2,0.7,"[(0.9010714285714285, 0.11131677414236565, 34.83079969184473)]"
cmaes,3658,2,0.8,"[(0.8814285714285715, 0.10528319577202695, 3137.1804102878086)]"
cmaes,3658,2,0.9,"[(0.8814285714285715, 0.10528319577202695, 3137.1804102878086)]"
cmaes,3658,2,1.0,"[(0.8814285714285715, 0.10528319577202695, 3137.1804102878086)]"
cmaes,3658,3,0.01,"[(0.8975714285714286, 0.11965222134936326, 9.018433381337672)]"
cmaes,3658,3,0.1,"[(0.8975714285714286, 0.11564750319260982, 372.14114202419296)]"
cmaes,3658,3,0.2,"[(0.911, 0.11272315786485877, 641.6782002700493)]"
cmaes,3658,3,0.3,"[(0.9029285714285714, 0.11017712460719276, 1235.157504428178)]"
cmaes,3658,3,0.4,"[(0.9029285714285714, 0.11017712460719276, 1545.5392252020538)]"
cmaes,3658,3,0.5,"[(0.9029285714285714, 0.11017712460719276, 1545.5392252020538)]"
cmaes,3658,3,0.6,"[(0.9002142857142857, 0.10306554740289939, 2644.354068464134)]"
cmaes,3658,3,0.7,"[(0.9002142857142857, 0.10306554740289939, 2644.354068464134)]"
cmaes,3658,3,0.8,"[(0.9002142857142857, 0.10306554740289939, 2644.354068464134)]"
cmaes,3658,3,0.9,"[(0.8962857142857142, 0.10599385081678601, 3830.8025823202915)]"
cmaes,3658,3,1.0,"[(0.8962857142857142, 0.10599385081678601, 3830.8025823202915)]"
cmaes,3658,4,0.01,"[(0.9015, 0.12866864112133045, 5.046313089784235)]"
cmaes,3658,4,0.1,"[(0.8885714285714286, 0.10949637342795607, 187.1292897257954)]"
cmaes,3658,4,0.2,"[(0.8885714285714286, 0.10949637342795607, 936.6697568059899)]"
cmaes,3658,4,0.3,"[(0.8885714285714286, 0.10949637342795607, 936.6697568059899)]"
cmaes,3658,4,0.4,"[(0.8885714285714286, 0.10949637342795607, 1818.8631622800604)]"
cmaes,3658,4,0.5,"[(0.8885714285714286, 0.10949637342795607, 1818.8631622800604)]"
cmaes,3658,4,0.6,"[(0.8885714285714286, 0.10949637342795607, 1818.8631622800604)]"
cmaes,3658,4,0.7,"[(0.8885714285714286, 0.10949637342795607, 1818.8631622800604)]"
cmaes,3658,4,0.8,"[(0.8885714285714286, 0.10949637342795607, 1818.8631622800604)]"
cmaes,3658,4,0.9,"[(0.9005, 0.11052862072453089, 4058.138920708094)]"
cmaes,3658,4,1.0,"[(0.9005, 0.11052862072453089, 4058.138920708094)]"
cmaes,3658,5,0.01,"[(0.8952142857142857, 0.1315930563588845, 5.4537268141284585)]"
cmaes,3658,5,0.1,"[(0.9112142857142858, 0.12087756031946167, 281.8608870632015)]"
cmaes,3658,5,0.2,"[(0.9011428571428571, 0.11330122815606991, 733.5522303250618)]"
cmaes,3658,5,0.3,"[(0.9036428571428572, 0.11077104100314451, 1144.8887357204221)]"
cmaes,3658,5,0.4,"[(0.9036428571428572, 0.11077104100314451, 1144.8887357204221)]"
cmaes,3658,5,0.5,"[(0.9036428571428572, 0.11077104100314451, 1144.8887357204221)]"
cmaes,3658,5,0.6,"[(0.8970714285714285, 0.1061638650179325, 2431.473571440205)]"
cmaes,3658,5,0.7,"[(0.8970714285714285, 0.1061638650179325, 2431.473571440205)]"
cmaes,3658,5,0.8,"[(0.8979285714285714, 0.10766831222345112, 3447.202113564126)]"
cmaes,3658,5,0.9,"[(0.8979285714285714, 0.10766831222345112, 3447.202113564126)]"
cmaes,3658,5,1.0,"[(0.8979285714285714, 0.10766831222345112, 3447.202113564126)]"
cmaes,3658,6,0.01,"[(0.896, 0.12932846865752679, 17.798128282651305)]"
cmaes,3658,6,0.1,"[(0.9072142857142858, 0.11466168767551067, 72.07264369307086)]"
cmaes,3658,6,0.2,"[(0.9037857142857143, 0.10680290822468679, 633.9639274729416)]"
cmaes,3658,6,0.3,"[(0.9037857142857143, 0.10680290822468679, 633.9639274729416)]"
cmaes,3658,6,0.4,"[(0.9037857142857143, 0.10680290822468679, 633.9639274729416)]"
cmaes,3658,6,0.5,"[(0.9037857142857143, 0.10680290822468679, 633.9639274729416)]"
cmaes,3658,6,0.6,"[(0.9037857142857143, 0.10680290822468679, 633.9639274729416)]"
cmaes,3658,6,0.7,"[(0.9037857142857143, 0.10680290822468679, 633.9639274729416)]"
cmaes,3658,6,0.8,"[(0.9037857142857143, 0.10680290822468679, 633.9639274729416)]"
cmaes,3658,6,0.9,"[(0.9037857142857143, 0.10680290822468679, 633.9639274729416)]"
cmaes,3658,6,1.0,"[(0.9037857142857143, 0.10680290822468679, 633.9639274729416)]"
