algorithm,run,checkpoint,error
adam,0,0.01,"[(0.06666666666666665, 0.38598157039948294, 0.027804136276245117)]"
adam,0,0.1,"[(0.033333333333333326, 0.15572637483009963, 0.2639338970184326)]"
adam,0,0.2,"[(0.06666666666666665, 0.23725042790495782, 0.525813102722168)]"
adam,0,0.3,"[(0.06666666666666665, 0.3951612701029537, 0.7865254878997803)]"
adam,0,0.4,"[(0.06666666666666665, 0.5703383528084498, 1.0511846542358398)]"
adam,0,0.5,"[(0.06666666666666665, 0.803800094161475, 1.311384677886963)]"
adam,0,0.6,"[(0.06666666666666665, 0.9264398246485293, 1.5727381706237793)]"
adam,0,0.7,"[(0.06666666666666665, 1.1180802692021754, 1.8338332176208496)]"
adam,0,0.8,"[(0.06666666666666665, 1.166034621721572, 2.0949854850769043)]"
adam,0,0.9,"[(0.06666666666666665, 1.186292180115055, 2.3557095527648926)]"
adam,0,1.0,"[(0.06666666666666665, 1.228047061498107, 2.6162242889404297)]"
adam,1,0.01,"[(0.06666666666666665, 0.3530256997617123, 0.02811431884765625)]"
adam,1,0.1,"[(0.0, 0.010083108223410193, 0.2657480239868164)]"
adam,1,0.2,"[(0.0, 0.011842435005459893, 0.5292503833770752)]"
adam,1,0.3,"[(0.033333333333333326, 0.03031005560972501, 0.793358325958252)]"
adam,1,0.4,"[(0.033333333333333326, 0.06200315552363116, 1.0603866577148438)]"
adam,1,0.5,"[(0.033333333333333326, 0.08246556496070297, 1.3237383365631104)]"
adam,1,0.6,"[(0.033333333333333326, 0.10792872542018375, 1.588658332824707)]"
adam,1,0.7,"[(0.033333333333333326, 0.11963063611618337, 1.8532490730285645)]"
adam,1,0.8,"[(0.033333333333333326, 0.10689640732364313, 2.1177818775177)]"
adam,1,0.9,"[(0.033333333333333326, 0.10346435937708838, 2.382366895675659)]"
adam,1,1.0,"[(0.033333333333333326, 0.10495605713332248, 2.6472597122192383)]"
adam,2,0.01,"[(0.0, 0.35468655815920613, 0.028179645538330078)]"
adam,2,0.1,"[(0.0, 0.03679537843288971, 0.26555466651916504)]"
adam,2,0.2,"[(0.0, 0.03680625711767737, 0.5288727283477783)]"
adam,2,0.3,"[(0.0, 0.029410728980210115, 0.7912452220916748)]"
adam,2,0.4,"[(0.033333333333333326, 0.03786244379134419, 1.0573694705963135)]"
adam,2,0.5,"[(0.0, 0.02591250056604344, 1.3180272579193115)]"
adam,2,0.6,"[(0.033333333333333326, 0.037596147851540446, 1.5801591873168945)]"
adam,2,0.7,"[(0.09999999999999998, 0.13296722528544408, 1.842024564743042)]"
adam,2,0.8,"[(0.033333333333333326, 0.03390956285814155, 2.104393720626831)]"
adam,2,0.9,"[(0.033333333333333326, 0.055675892450185525, 2.366485357284546)]"
adam,2,1.0,"[(0.033333333333333326, 0.06418481046994404, 2.628735065460205)]"
adam,3,0.01,"[(0.09999999999999998, 0.41082155533463854, 0.02962803840637207)]"
adam,3,0.1,"[(0.09999999999999998, 0.23633685478816374, 0.2676658630371094)]"
adam,3,0.2,"[(0.06666666666666665, 0.3334928188495155, 0.5308976173400879)]"
adam,3,0.3,"[(0.06666666666666665, 0.3959764770177945, 0.7936501502990723)]"
adam,3,0.4,"[(0.06666666666666665, 0.4508984420651073, 1.059654951095581)]"
adam,3,0.5,"[(0.06666666666666665, 0.5712247452106217, 1.3237380981445312)]"
adam,3,0.6,"[(0.06666666666666665, 0.8803907510800705, 1.5890905857086182)]"
adam,3,0.7,"[(0.06666666666666665, 1.1942392255467702, 1.8532817363739014)]"
adam,3,0.8,"[(0.09999999999999998, 1.256736895099242, 2.117501735687256)]"
adam,3,0.9,"[(0.09999999999999998, 1.2565244754023608, 2.382412910461426)]"
adam,3,1.0,"[(0.09999999999999998, 1.251423525860442, 2.6472086906433105)]"
adam,4,0.01,"[(0.033333333333333326, 0.3159601933576612, 0.032419681549072266)]"
adam,4,0.1,"[(0.0, 0.021818560850906974, 0.3058021068572998)]"
adam,4,0.2,"[(0.0, 0.015976782262258984, 0.6087653636932373)]"
adam,4,0.3,"[(0.0, 0.017502816023128368, 0.9109499454498291)]"
adam,4,0.4,"[(0.0, 0.019687697865185295, 1.218134880065918)]"
adam,4,0.5,"[(0.033333333333333326, 0.030256062913610486, 1.5207397937774658)]"
adam,4,0.6,"[(0.033333333333333326, 0.030848121453718683, 1.8243861198425293)]"
adam,4,0.7,"[(0.033333333333333326, 0.032559870158292606, 2.1283273696899414)]"
adam,4,0.8,"[(0.033333333333333326, 0.02419729417340499, 2.4333667755126953)]"
adam,4,0.9,"[(0.0, 0.020845775637764415, 2.737285614013672)]"
adam,4,1.0,"[(0.0, 0.019683594868440284, 3.005645990371704)]"
adam,5,0.01,"[(0.0, 0.3362494239139455, 0.028186559677124023)]"
adam,5,0.1,"[(0.0, 0.004499873547686307, 0.2652130126953125)]"
adam,5,0.2,"[(0.0, 0.0018387298447384143, 0.5277199745178223)]"
adam,5,0.3,"[(0.0, 0.001090431509578413, 0.7901813983917236)]"
adam,5,0.4,"[(0.0, 0.0008250587188977097, 1.0556342601776123)]"
adam,5,0.5,"[(0.0, 0.0007504896073177621, 1.3163745403289795)]"
adam,5,0.6,"[(0.0, 0.0007842978512149983, 1.577498435974121)]"
adam,5,0.7,"[(0.0, 0.0007968288656735128, 1.8385396003723145)]"
adam,5,0.8,"[(0.0, 0.0006959979053987777, 2.1003873348236084)]"
adam,5,0.9,"[(0.0, 0.0005157822545414993, 2.3623077869415283)]"
