algorithm,run,checkpoint,error
adagrad,0,0.01,"[(0.06666666666666665, 0.355528685080624, 0.022490978240966797)]"
adagrad,0,0.1,"[(0.06666666666666665, 0.15274751000144204, 0.2177577018737793)]"
adagrad,0,0.2,"[(0.06666666666666665, 0.19021665905388732, 0.4342634677886963)]"
adagrad,0,0.3,"[(0.06666666666666665, 0.22211048722776086, 0.6507954597473145)]"
adagrad,0,0.4,"[(0.06666666666666665, 0.24732627367136356, 0.8674485683441162)]"
adagrad,0,0.5,"[(0.06666666666666665, 0.2690286964104497, 1.0854167938232422)]"
adagrad,0,0.6,"[(0.06666666666666665, 0.2862494348281107, 1.300837516784668)]"
adagrad,0,0.7,"[(0.06666666666666665, 0.3012180831570931, 1.5161893367767334)]"
adagrad,0,0.8,"[(0.06666666666666665, 0.3150339367861887, 1.7310941219329834)]"
adagrad,0,0.9,"[(0.06666666666666665, 0.32601079389822807, 1.9461548328399658)]"
adagrad,0,1.0,"[(0.06666666666666665, 0.3361803742053206, 2.160722494125366)]"
adagrad,1,0.01,"[(0.06666666666666665, 0.27548387410902125, 0.03004169464111328)]"
adagrad,1,0.1,"[(0.06666666666666665, 0.11237192895200102, 0.22614073753356934)]"
adagrad,1,0.2,"[(0.06666666666666665, 0.14618633483800242, 0.44275736808776855)]"
adagrad,1,0.3,"[(0.06666666666666665, 0.16872626895629192, 0.6603295803070068)]"
adagrad,1,0.4,"[(0.06666666666666665, 0.1859220906989411, 0.8775155544281006)]"
adagrad,1,0.5,"[(0.06666666666666665, 0.1927169597085342, 1.096914291381836)]"
adagrad,1,0.6,"[(0.06666666666666665, 0.20127207333508357, 1.3130605220794678)]"
adagrad,1,0.7,"[(0.06666666666666665, 0.20959470549123613, 1.529613971710205)]"
adagrad,1,0.8,"[(0.06666666666666665, 0.21328956334836038, 1.7456214427947998)]"
adagrad,1,0.9,"[(0.06666666666666665, 0.21795797074534526, 1.9616310596466064)]"
adagrad,1,1.0,"[(0.06666666666666665, 0.22306623734363934, 2.177471399307251)]"
adagrad,2,0.01,"[(0.033333333333333326, 0.2789180564882755, 0.02254033088684082)]"
adagrad,2,0.1,"[(0.033333333333333326, 0.07289799101642642, 0.2183520793914795)]"
adagrad,2,0.2,"[(0.033333333333333326, 0.06575837869825567, 0.4345216751098633)]"
adagrad,2,0.3,"[(0.033333333333333326, 0.06301467258670392, 0.6510565280914307)]"
adagrad,2,0.4,"[(0.033333333333333326, 0.06318631196433931, 0.8680799007415771)]"
adagrad,2,0.5,"[(0.033333333333333326, 0.06331869794287896, 1.0869157314300537)]"
adagrad,2,0.6,"[(0.033333333333333326, 0.06351691112769298, 1.3026752471923828)]"
adagrad,2,0.7,"[(0.033333333333333326, 0.06578219289400751, 1.5179033279418945)]"
adagrad,2,0.8,"[(0.033333333333333326, 0.06470187401437064, 1.7325739860534668)]"
adagrad,2,0.9,"[(0.033333333333333326, 0.06537652392231987, 1.9476652145385742)]"
adagrad,2,1.0,"[(0.033333333333333326, 0.06688844695964538, 2.1624937057495117)]"
adagrad,3,0.01,"[(0.033333333333333326, 0.3186698625206618, 0.022387981414794922)]"
adagrad,3,0.1,"[(0.033333333333333326, 0.13346857904883822, 0.21840262413024902)]"
adagrad,3,0.2,"[(0.033333333333333326, 0.15638364327630158, 0.43527674674987793)]"
adagrad,3,0.3,"[(0.033333333333333326, 0.17721985643259158, 0.6518669128417969)]"
adagrad,3,0.4,"[(0.033333333333333326, 0.194790514072239, 0.8682663440704346)]"
adagrad,3,0.5,"[(0.033333333333333326, 0.2099912823296441, 1.0875473022460938)]"
adagrad,3,0.6,"[(0.033333333333333326, 0.2239005256583989, 1.303415298461914)]"
adagrad,3,0.7,"[(0.033333333333333326, 0.23609096088676912, 1.5188896656036377)]"
adagrad,3,0.8,"[(0.033333333333333326, 0.24681418404278677, 1.733936071395874)]"
adagrad,3,0.9,"[(0.033333333333333326, 0.2562258806996077, 1.9489595890045166)]"
adagrad,3,1.0,"[(0.033333333333333326, 0.26450263013564473, 2.163416862487793)]"
adagrad,4,0.01,"[(0.06666666666666665, 0.33703101126869944, 0.022273540496826172)]"
adagrad,4,0.1,"[(0.06666666666666665, 0.11324527781141708, 0.21588897705078125)]"
adagrad,4,0.2,"[(0.06666666666666665, 0.10336918209603038, 0.4303140640258789)]"
adagrad,4,0.3,"[(0.06666666666666665, 0.09854417691461718, 0.6451616287231445)]"
adagrad,4,0.4,"[(0.06666666666666665, 0.09229891361758331, 0.8598840236663818)]"
adagrad,4,0.5,"[(0.06666666666666665, 0.09271035061539062, 1.0760223865509033)]"
adagrad,4,0.6,"[(0.06666666666666665, 0.08736489980628533, 1.2893354892730713)]"
adagrad,4,0.7,"[(0.06666666666666665, 0.08587205605814782, 1.5023672580718994)]"
adagrad,4,0.8,"[(0.033333333333333326, 0.08106706943083812, 1.7152764797210693)]"
adagrad,4,0.9,"[(0.033333333333333326, 0.0814316277709137, 1.9285342693328857)]"
adagrad,4,1.0,"[(0.033333333333333326, 0.07938503965456346, 2.1416983604431152)]"
adagrad,5,0.01,"[(0.033333333333333326, 0.2743539581550877, 0.022344112396240234)]"
adagrad,5,0.1,"[(0.033333333333333326, 0.11816499792189458, 0.2160649299621582)]"
adagrad,5,0.2,"[(0.033333333333333326, 0.13959200658394386, 0.4301760196685791)]"
adagrad,5,0.3,"[(0.033333333333333326, 0.15901724733953296, 0.6449375152587891)]"
adagrad,5,0.4,"[(0.033333333333333326, 0.1744654681136712, 0.8597991466522217)]"
adagrad,5,0.5,"[(0.033333333333333326, 0.18770532861901598, 1.0762443542480469)]"
adagrad,5,0.6,"[(0.033333333333333326, 0.19891311468149778, 1.2891039848327637)]"
adagrad,5,0.7,"[(0.033333333333333326, 0.2078957200787223, 1.5024287700653076)]"
adagrad,5,0.8,"[(0.033333333333333326, 0.2169209870608311, 1.7153990268707275)]"
adagrad,5,0.9,"[(0.033333333333333326, 0.22343908927406847, 1.9284358024597168)]"
adagrad,5,1.0,"[(0.033333333333333326, 0.23005680011222837, 2.1412220001220703)]"
adagrad,6,0.01,"[(0.0, 0.2162426148943123, 0.022335290908813477)]"
adagrad,6,0.1,"[(0.0, 0.024174057096419933, 0.21605205535888672)]"
adagrad,6,0.2,"[(0.0, 0.015931580501119726, 0.4300994873046875)]"
adagrad,6,0.3,"[(0.0, 0.013645100751472445, 0.6453866958618164)]"
adagrad,6,0.4,"[(0.0, 0.013562386854705299, 0.8599803447723389)]"
adagrad,6,0.5,"[(0.0, 0.011231284218285125, 1.0770950317382812)]"
adagrad,6,0.6,"[(0.0, 0.01064455672743477, 1.2907383441925049)]"
adagrad,6,0.7,"[(0.0, 0.010372761463587447, 1.5046310424804688)]"
adagrad,6,0.8,"[(0.0, 0.010653482138607447, 1.717517614364624)]"
adagrad,6,0.9,"[(0.0, 0.009633215481012628, 1.9312002658843994)]"
adagrad,6,1.0,"[(0.0, 0.00879651755572269, 2.1441516876220703)]"
adagrad,7,0.01,"[(0.06666666666666665, 0.33396041002574267, 0.022309064865112305)]"
adagrad,7,0.1,"[(0.033333333333333326, 0.07889889298974674, 0.21613407135009766)]"
adagrad,7,0.2,"[(0.0, 0.06580531348612276, 0.43076229095458984)]"
adagrad,7,0.3,"[(0.0, 0.0658526582140614, 0.645927906036377)]"
adagrad,7,0.4,"[(0.0, 0.06745559643470567, 0.8608922958374023)]"
adagrad,7,0.5,"[(0.0, 0.07091209562011311, 1.079082727432251)]"
adagrad,7,0.6,"[(0.033333333333333326, 0.07556549248179288, 1.2937166690826416)]"
adagrad,7,0.7,"[(0.033333333333333326, 0.08117349908247107, 1.5087530612945557)]"
adagrad,7,0.8,"[(0.033333333333333326, 0.08831132027332166, 1.723417043685913)]"
adagrad,7,0.9,"[(0.033333333333333326, 0.09900466373962526, 1.9379146099090576)]"
adagrad,7,1.0,"[(0.033333333333333326, 0.11017716646067612, 2.152587890625)]"
adagrad,8,0.01,"[(0.06666666666666665, 0.2976868367685102, 0.022344350814819336)]"
adagrad,8,0.1,"[(0.06666666666666665, 0.15450934823465926, 0.21648859977722168)]"
adagrad,8,0.2,"[(0.06666666666666665, 0.1932672651902956, 0.4317491054534912)]"
adagrad,8,0.3,"[(0.06666666666666665, 0.22354677730520967, 0.6475536823272705)]"
adagrad,8,0.4,"[(0.06666666666666665, 0.24553288564201378, 0.8632931709289551)]"
adagrad,8,0.5,"[(0.06666666666666665, 0.2654250657251276, 1.080820083618164)]"
adagrad,8,0.6,"[(0.06666666666666665, 0.27943258373911484, 1.2952566146850586)]"
adagrad,8,0.7,"[(0.06666666666666665, 0.2930338815935468, 1.5096397399902344)]"
adagrad,8,0.8,"[(0.06666666666666665, 0.3064570894599996, 1.7237250804901123)]"
