algorithm,run,checkpoint,error
adam,0,0.01,"[(0.9212857142857143, 0.09372072987890077, 1.7763636112213135)]"
adam,0,0.1,"[(0.6270714285714285, 0.08032193153352807, 17.78384494781494)]"
adam,0,0.2,"[(0.4525714285714286, 0.0678751770470396, 42.802738666534424)]"
adam,0,0.3,"[(0.3906428571428572, 0.058881470052936674, 80.63615322113037)]"
adam,0,0.4,"[(0.34292857142857147, 0.05237762704425233, 128.93796825408936)]"
adam,0,0.5,"[(0.3174285714285714, 0.04754031333266886, 175.75884866714478)]"
adam,0,0.6,"[(0.2865, 0.04387266311307517, 229.56289434432983)]"
adam,0,0.7,"[(0.27342857142857147, 0.04088112919950016, 276.9425184726715)]"
adam,0,0.8,"[(0.25957142857142856, 0.03803716558124902, 321.94500708580017)]"
adam,0,0.9,"[(0.21892857142857147, 0.035269767840830905, 364.9419620037079)]"
adam,0,1.0,"[(0.19328571428571428, 0.03282958241127214, 404.7916634082794)]"
adam,1,0.01,"[(0.9092857142857143, 0.09360072643073217, 1.6830792427062988)]"
adam,1,0.1,"[(0.6189285714285715, 0.08027144231622672, 13.36658501625061)]"
adam,1,0.2,"[(0.45899999999999996, 0.06790505794743888, 35.214680194854736)]"
adam,1,0.3,"[(0.3907857142857143, 0.05900669452389771, 72.60824751853943)]"
adam,1,0.4,"[(0.3481428571428572, 0.0524816900419434, 115.75246834754944)]"
adam,1,0.5,"[(0.31714285714285717, 0.04764015563917284, 159.55418157577515)]"
adam,1,0.6,"[(0.28814285714285715, 0.04408675963325544, 206.00281643867493)]"
adam,1,0.7,"[(0.2707857142857143, 0.0410753753843487, 251.59720849990845)]"
adam,1,0.8,"[(0.25821428571428573, 0.03826039607044839, 292.3932592868805)]"
adam,1,0.9,"[(0.2191428571428572, 0.03545373974905539, 336.36941146850586)]"
adam,1,1.0,"[(0.19599999999999995, 0.03296249350484274, 376.11030530929565)]"
adam,2,0.01,"[(0.9137142857142857, 0.09352137626736812, 3.223346710205078)]"
adam,2,0.1,"[(0.6026428571428571, 0.07965011788961225, 16.665164470672607)]"
adam,2,0.2,"[(0.4675, 0.06831532656085518, 47.3118941783905)]"
adam,2,0.3,"[(0.39235714285714285, 0.059709336649033114, 86.50054264068604)]"
adam,2,0.4,"[(0.3510714285714286, 0.05304862869732535, 123.85922050476074)]"
adam,2,0.5,"[(0.32292857142857145, 0.04818425665254431, 164.1494300365448)]"
adam,2,0.6,"[(0.30028571428571427, 0.044608151004611324, 204.2863643169403)]"
adam,2,0.7,"[(0.28121428571428575, 0.04176838833161375, 245.64639401435852)]"
adam,2,0.8,"[(0.26135714285714284, 0.039119205264928895, 285.14435744285583)]"
adam,2,0.9,"[(0.248, 0.03646019272182583, 328.7160310745239)]"
adam,2,1.0,"[(0.2012857142857143, 0.03378113538328089, 370.7965576648712)]"
adam,3,0.01,"[(0.9017857142857143, 0.093406466024338, 3.3932950496673584)]"
adam,3,0.1,"[(0.6292857142857142, 0.08032546032586044, 18.81653594970703)]"
adam,3,0.2,"[(0.4651428571428572, 0.06778630285851543, 53.454020738601685)]"
adam,3,0.3,"[(0.38721428571428573, 0.05882370682216588, 108.0903570652008)]"
adam,3,0.4,"[(0.3441428571428572, 0.05221476300781316, 159.7989010810852)]"
adam,3,0.5,"[(0.31192857142857144, 0.047362208244943825, 212.79246830940247)]"
adam,3,0.6,"[(0.28800000000000003, 0.04367823779792728, 269.25638341903687)]"
adam,3,0.7,"[(0.26742857142857146, 0.0406106955602711, 323.6299510002136)]"
adam,3,0.8,"[(0.25364285714285717, 0.03768042906869802, 378.0395996570587)]"
adam,3,0.9,"[(0.2101428571428572, 0.03486424898048097, 419.33486318588257)]"
adam,3,1.0,"[(0.18885714285714283, 0.03238265183860674, 450.6411192417145)]"
adam,4,0.01,"[(0.906, 0.09342357756790624, 3.439995050430298)]"
adam,4,0.1,"[(0.6176428571428572, 0.08023707063628818, 17.574679374694824)]"
adam,4,0.2,"[(0.4532857142857143, 0.06773857021316762, 38.52474403381348)]"
adam,4,0.3,"[(0.38757142857142857, 0.05851722625958294, 76.73819994926453)]"
adam,4,0.4,"[(0.3365, 0.05167075287668942, 116.45146107673645)]"
adam,4,0.5,"[(0.3076428571428571, 0.04670012310368889, 158.13709211349487)]"
adam,4,0.6,"[(0.28321428571428575, 0.04297229794429374, 204.65828490257263)]"
adam,4,0.7,"[(0.264, 0.03982294635134773, 248.89013028144836)]"
adam,4,0.8,"[(0.24464285714285716, 0.03693502321703767, 291.5937945842743)]"
adam,4,0.9,"[(0.20678571428571424, 0.03413629211439377, 336.09243726730347)]"
adam,4,1.0,"[(0.18528571428571428, 0.03177261042893029, 380.6895577907562)]"
adam,5,0.01,"[(0.917, 0.09364570442536499, 3.693582534790039)]"
adam,5,0.1,"[(0.6141428571428571, 0.07980269917232827, 21.14361810684204)]"
adam,5,0.2,"[(0.46085714285714285, 0.0674159047041315, 56.13496661186218)]"
adam,5,0.3,"[(0.3839285714285714, 0.05857215525797087, 101.94756054878235)]"
adam,5,0.4,"[(0.34271428571428575, 0.05200371200971114, 146.2889211177826)]"
adam,5,0.5,"[(0.3104285714285714, 0.04725749589617808, 195.54327130317688)]"
adam,5,0.6,"[(0.28407142857142853, 0.04359733338207988, 242.44932103157043)]"
adam,5,0.7,"[(0.26735714285714285, 0.040640402092487364, 288.58131313323975)]"
adam,5,0.8,"[(0.255, 0.03784317934454325, 337.58706307411194)]"
adam,5,0.9,"[(0.2231428571428572, 0.03508855125847597, 378.9295072555542)]"
adam,5,1.0,"[(0.19207142857142856, 0.03267690004586494, 415.21199893951416)]"
adam,6,0.01,"[(0.9197857142857143, 0.09369866358798852, 3.7778120040893555)]"
adam,6,0.1,"[(0.6283571428571428, 0.08018239644948139, 20.445477724075317)]"
adam,6,0.2,"[(0.4546428571428571, 0.06755737696801248, 53.005703926086426)]"
adam,6,0.3,"[(0.38357142857142856, 0.05845995525355141, 94.60284852981567)]"
adam,6,0.4,"[(0.33699999999999997, 0.051746988218202616, 136.29302716255188)]"
adam,6,0.5,"[(0.30607142857142855, 0.04684130920288728, 175.37062883377075)]"
adam,6,0.6,"[(0.2819285714285714, 0.04316996445872005, 215.00235223770142)]"
adam,6,0.7,"[(0.2606428571428572, 0.04009948624567422, 257.0715799331665)]"
adam,6,0.8,"[(0.24678571428571427, 0.037210597130174355, 298.58594012260437)]"
adam,6,0.9,"[(0.2074285714285714, 0.03456666562012311, 342.74927258491516)]"
adam,6,1.0,"[(0.1856428571428571, 0.03212759916487738, 380.2194302082062)]"
adam,7,0.01,"[(0.9126428571428571, 0.09357596497381439, 5.6463539600372314)]"
adam,7,0.1,"[(0.6094999999999999, 0.0799802907412406, 29.942603826522827)]"
adam,7,0.2,"[(0.44785714285714284, 0.067691040264629, 63.35687518119812)]"
adam,7,0.3,"[(0.3838571428571429, 0.05857900603881548, 109.44392704963684)]"
adam,7,0.4,"[(0.3422857142857143, 0.05195106369645006, 149.8210678100586)]"
adam,7,0.5,"[(0.3115, 0.04716587799865595, 204.38033843040466)]"
adam,7,0.6,"[(0.28628571428571425, 0.043543935664427734, 254.35845375061035)]"
adam,7,0.7,"[(0.268, 0.04066925427440563, 302.26934719085693)]"
adam,7,0.8,"[(0.25157142857142856, 0.03788431828758933, 347.39763879776)]"
adam,7,0.9,"[(0.22357142857142853, 0.035169948724386536, 391.1555781364441)]"
adam,7,1.0,"[(0.1934285714285714, 0.03263083272282675, 423.5648765563965)]"
adam,8,0.01,"[(0.9094285714285715, 0.09354608162403204, 5.458544492721558)]"
adam,8,0.1,"[(0.6177142857142857, 0.0801243792617041, 28.107449293136597)]"
adam,8,0.2,"[(0.4602857142857143, 0.06803628279009882, 74.5789806842804)]"
adam,8,0.3,"[(0.3850714285714286, 0.059019697881160134, 132.78411388397217)]"
adam,8,0.4,"[(0.3473571428571428, 0.052500182294190775, 189.83149194717407)]"
adam,8,0.5,"[(0.3222142857142857, 0.047841977631388574, 237.26017880439758)]"
adam,8,0.6,"[(0.2937142857142857, 0.04434126637628429, 291.9433410167694)]"
adam,8,0.7,"[(0.27428571428571424, 0.04135543572510068, 347.0275185108185)]"
adam,8,0.8,"[(0.2591428571428571, 0.038626546768028285, 394.27023577690125)]"
adam,8,0.9,"[(0.2331428571428571, 0.035958312032388244, 439.05718898773193)]"
adam,8,1.0,"[(0.20078571428571423, 0.03333211792262119, 453.8200557231903)]"
adam,9,0.01,"[(0.9151428571428571, 0.09366401719789988, 5.4303624629974365)]"
adam,9,0.1,"[(0.6117142857142857, 0.08014349756931059, 30.811863899230957)]"
adam,9,0.2,"[(0.4546428571428571, 0.06767787762031084, 83.22219038009644)]"
adam,9,0.3,"[(0.38421428571428573, 0.05857626851429776, 133.2457139492035)]"
adam,9,0.4,"[(0.3441428571428572, 0.051898977983628275, 192.10879707336426)]"
adam,9,0.5,"[(0.31200000000000006, 0.04702977815869169, 247.22451949119568)]"
adam,9,0.6,"[(0.29235714285714287, 0.043383331199499366, 303.718558549881)]"
adam,9,0.7,"[(0.2670714285714286, 0.04037040656063424, 358.8083577156067)]"
adam,9,0.8,"[(0.25571428571428567, 0.037493132772524966, 410.1153230667114)]"
adam,9,0.9,"[(0.21264285714285713, 0.03479523881399292, 444.52490973472595)]"
adam,9,1.0,"[(0.19085714285714284, 0.0323736652603632, 455.86929297447205)]"
adam,10,0.01,"[(0.9089285714285714, 0.09344653603372964, 5.956521511077881)]"
adam,10,0.1,"[(0.6051428571428572, 0.0800321179369128, 31.009098768234253)]"
adam,10,0.2,"[(0.4555714285714285, 0.06802451017845033, 84.59535527229309)]"
adam,10,0.3,"[(0.38835714285714285, 0.05880036521690638, 139.47348260879517)]"
adam,10,0.4,"[(0.3433571428571428, 0.05190871599426961, 195.13500022888184)]"
adam,10,0.5,"[(0.32007142857142856, 0.04711191719017347, 249.91663217544556)]"
adam,10,0.6,"[(0.28914285714285715, 0.04352504181432011, 310.2048981189728)]"
adam,10,0.7,"[(0.2707142857142857, 0.04059244246705927, 356.80713415145874)]"
adam,10,0.8,"[(0.25649999999999995, 0.03773632762676138, 406.5121760368347)]"
adam,10,0.9,"[(0.22171428571428575, 0.03508135357328962, 441.16427969932556)]"
adam,10,1.0,"[(0.19085714285714284, 0.03249905769943938, 450.93593740463257)]"
adam,11,0.01,"[(0.9087142857142857, 0.09346211593162286, 6.0233237743377686)]"
adam,11,0.1,"[(0.6196428571428572, 0.08007666432448601, 33.45691442489624)]"
adam,11,0.2,"[(0.44671428571428573, 0.06739597266684408, 68.98162317276001)]"
adam,11,0.3,"[(0.3798571428571429, 0.05836430182062197, 111.39007449150085)]"
adam,11,0.4,"[(0.3385, 0.05182046901694849, 149.92087173461914)]"
