algorithm,run,checkpoint,error
adam,0,0.01,"[(0.23333333333333328, 0.9239781504108942, 0.027019262313842773)]"
adam,0,0.1,"[(0.0, 0.14541914511838078, 0.26171016693115234)]"
adam,0,0.2,"[(0.0, 0.04943979239011414, 0.5226101875305176)]"
adam,0,0.3,"[(0.0, 0.027787445936531114, 0.7821536064147949)]"
adam,0,0.4,"[(0.0, 0.02061965747673071, 1.0464775562286377)]"
adam,0,0.5,"[(0.0, 0.017839906212960235, 1.3069579601287842)]"
adam,0,0.6,"[(0.0, 0.016901388369126216, 1.5689282417297363)]"
adam,0,0.7,"[(0.0, 0.015280639304521807, 1.8306241035461426)]"
adam,0,0.8,"[(0.0, 0.014377200874272585, 2.0922908782958984)]"
adam,0,0.9,"[(0.0, 0.013478213334926253, 2.354436159133911)]"
adam,0,1.0,"[(0.0, 0.013374345398344813, 2.6160151958465576)]"
adam,1,0.01,"[(0.19999999999999996, 0.9278083165481557, 0.027375221252441406)]"
adam,1,0.1,"[(0.09999999999999998, 0.185259203697847, 0.26343560218811035)]"
adam,1,0.2,"[(0.06666666666666665, 0.14616677793437202, 0.5257630348205566)]"
adam,1,0.3,"[(0.06666666666666665, 0.17209871850954644, 0.7884478569030762)]"
adam,1,0.4,"[(0.06666666666666665, 0.21624045465381814, 1.0542819499969482)]"
adam,1,0.5,"[(0.06666666666666665, 0.2694077851697196, 1.3165326118469238)]"
adam,1,0.6,"[(0.06666666666666665, 0.3278213550755328, 1.5805463790893555)]"
adam,1,0.7,"[(0.06666666666666665, 0.3855798146390101, 1.8441665172576904)]"
adam,1,0.8,"[(0.06666666666666665, 0.44069947454925884, 2.107210874557495)]"
adam,1,0.9,"[(0.06666666666666665, 0.49320845928631035, 2.3705813884735107)]"
adam,1,1.0,"[(0.06666666666666665, 0.5428800864107255, 2.634441614151001)]"
adam,2,0.01,"[(0.3666666666666667, 0.9333510500821958, 0.027039289474487305)]"
adam,2,0.1,"[(0.0, 0.11067072704333224, 0.2637622356414795)]"
adam,2,0.2,"[(0.0, 0.02416809207930189, 0.526644229888916)]"
adam,2,0.3,"[(0.0, 0.009979772282693092, 0.7887558937072754)]"
adam,2,0.4,"[(0.0, 0.005488481659630769, 1.054100751876831)]"
adam,2,0.5,"[(0.0, 0.0036280915152374876, 1.316483974456787)]"
adam,2,0.6,"[(0.0, 0.0027176031855955657, 1.5799312591552734)]"
