algorithm,run,checkpoint,error
adagrad,0,0.01,"[(0.30000000000000004, 0.8459006998536363, 0.021971702575683594)]"
adagrad,0,0.1,"[(0.2666666666666667, 0.477005696962366, 0.2143704891204834)]"
adagrad,0,0.2,"[(0.1333333333333333, 0.3464936850115486, 0.4277520179748535)]"
adagrad,0,0.3,"[(0.033333333333333326, 0.2487301902300799, 0.6417083740234375)]"
adagrad,0,0.4,"[(0.033333333333333326, 0.19074968827905273, 0.855339527130127)]"
adagrad,0,0.5,"[(0.06666666666666665, 0.15766124256805522, 1.0719664096832275)]"
adagrad,0,0.6,"[(0.06666666666666665, 0.13788746981165076, 1.2844502925872803)]"
adagrad,0,0.7,"[(0.06666666666666665, 0.1255655580984517, 1.497715950012207)]"
adagrad,0,0.8,"[(0.06666666666666665, 0.11583255272099263, 1.7103567123413086)]"
adagrad,0,0.9,"[(0.06666666666666665, 0.10916189750118856, 1.9232628345489502)]"
adagrad,0,1.0,"[(0.06666666666666665, 0.10385916699293075, 2.136057138442993)]"
adagrad,1,0.01,"[(0.3666666666666667, 0.8957822752811041, 0.030052900314331055)]"
adagrad,1,0.1,"[(0.16666666666666663, 0.5045916378208244, 0.22205758094787598)]"
adagrad,1,0.2,"[(0.09999999999999998, 0.33605293087888644, 0.43474531173706055)]"
adagrad,1,0.3,"[(0.033333333333333326, 0.22994262282520778, 0.6476221084594727)]"
adagrad,1,0.4,"[(0.033333333333333326, 0.16724011194229743, 0.8604936599731445)]"
adagrad,1,0.5,"[(0.033333333333333326, 0.13186571827230825, 1.075667381286621)]"
adagrad,1,0.6,"[(0.033333333333333326, 0.11209400826329638, 1.2881903648376465)]"
adagrad,1,0.7,"[(0.033333333333333326, 0.10060740684663796, 1.501077651977539)]"
adagrad,1,0.8,"[(0.033333333333333326, 0.09387949943916984, 1.713613510131836)]"
adagrad,1,0.9,"[(0.033333333333333326, 0.08926411067942859, 1.9263296127319336)]"
adagrad,1,1.0,"[(0.033333333333333326, 0.08633404594788324, 2.1390068531036377)]"
adagrad,2,0.01,"[(0.43333333333333335, 0.872305185395369, 0.043955326080322266)]"
adagrad,2,0.1,"[(0.16666666666666663, 0.5070946395144817, 0.243605375289917)]"
adagrad,2,0.2,"[(0.0, 0.31748824505630047, 0.45688462257385254)]"
adagrad,2,0.3,"[(0.0, 0.2089652920991911, 0.6703808307647705)]"
adagrad,2,0.4,"[(0.0, 0.15010251262917607, 0.8838303089141846)]"
adagrad,2,0.5,"[(0.0, 0.1161690545544185, 1.0984559059143066)]"
adagrad,2,0.6,"[(0.0, 0.09485854810245793, 1.3113818168640137)]"
adagrad,2,0.7,"[(0.0, 0.0804756430347341, 1.5248920917510986)]"
adagrad,2,0.8,"[(0.0, 0.0701408659979692, 1.7380876541137695)]"
adagrad,2,0.9,"[(0.0, 0.06233507469341589, 1.9516725540161133)]"
adagrad,2,1.0,"[(0.0, 0.05618289518006551, 2.164529323577881)]"
adagrad,3,0.01,"[(0.30000000000000004, 0.8320838350077859, 0.021849870681762695)]"
adagrad,3,0.1,"[(0.033333333333333326, 0.35724814854815484, 0.21380162239074707)]"
adagrad,3,0.2,"[(0.0, 0.2155732848110209, 0.4263284206390381)]"
adagrad,3,0.3,"[(0.0, 0.141307237146572, 0.6393909454345703)]"
adagrad,3,0.4,"[(0.0, 0.10350896741058262, 0.8522920608520508)]"
adagrad,3,0.5,"[(0.0, 0.0823074822750283, 1.0675106048583984)]"
adagrad,3,0.6,"[(0.0, 0.06910098396603423, 1.279808521270752)]"
adagrad,3,0.7,"[(0.0, 0.05982904410673626, 1.4925730228424072)]"
adagrad,3,0.8,"[(0.0, 0.052767092985707406, 1.7047388553619385)]"
adagrad,3,0.9,"[(0.0, 0.04737638111305317, 1.917064905166626)]"
adagrad,3,1.0,"[(0.0, 0.04308280081581361, 2.1294801235198975)]"
adagrad,4,0.01,"[(0.3666666666666667, 0.8628745302100568, 0.03480124473571777)]"
adagrad,4,0.1,"[(0.19999999999999996, 0.48668935879059744, 0.23851895332336426)]"
adagrad,4,0.2,"[(0.06666666666666665, 0.3308500948729659, 0.45008325576782227)]"
adagrad,4,0.3,"[(0.06666666666666665, 0.23726809346677816, 0.662118673324585)]"
adagrad,4,0.4,"[(0.033333333333333326, 0.1853571647536328, 0.8737077713012695)]"
adagrad,4,0.5,"[(0.033333333333333326, 0.15572446964501405, 1.087265968322754)]"
adagrad,4,0.6,"[(0.033333333333333326, 0.13772216698382128, 1.298926591873169)]"
adagrad,4,0.7,"[(0.033333333333333326, 0.12590405464532795, 1.5110177993774414)]"
