algorithm,dimension,run,checkpoint,error
bfgs,39,0,0.01,"[(0.09999999999999998, 0.05913317473277408, 0.03520011901855469)]"
bfgs,39,0,0.1,"[(0.033333333333333326, 0.013013006153717874, 0.6814367771148682)]"
bfgs,39,0,0.2,"[(0.033333333333333326, 0.01943297594800942, 1.466346263885498)]"
bfgs,39,0,0.3,"[(0.033333333333333326, 0.01943297594800942, 2.2264955043792725)]"
bfgs,39,0,0.4,"[(0.033333333333333326, 0.01943297594800942, 3.002202033996582)]"
bfgs,39,0,0.5,"[(0.033333333333333326, 0.01943297594800942, 3.7828609943389893)]"
bfgs,39,0,0.6,"[(0.033333333333333326, 0.01943297594800942, 4.5518577098846436)]"
bfgs,39,0,0.7,"[(0.033333333333333326, 0.01943297594800942, 5.311269044876099)]"
bfgs,39,0,0.8,"[(0.033333333333333326, 0.007195421495575057, 6.070561647415161)]"
bfgs,39,0,0.9,"[(0.033333333333333326, 0.007195421495575057, 6.843320846557617)]"
bfgs,39,0,1.0,"[(0.033333333333333326, 0.007195421495575057, 7.604215383529663)]"
bfgs,39,1,0.01,"[(0.0, 0.0017044108466820408, 0.03482508659362793)]"
bfgs,39,1,0.1,"[(0.06666666666666665, 0.03362739295222836, 0.6523072719573975)]"
bfgs,39,1,0.2,"[(0.06666666666666665, 0.03362739295222836, 1.3903272151947021)]"
bfgs,39,1,0.3,"[(0.06666666666666665, 0.03362739295222836, 2.167609691619873)]"
bfgs,39,1,0.4,"[(0.06666666666666665, 0.03362739295222836, 2.926497459411621)]"
bfgs,39,1,0.5,"[(0.06666666666666665, 0.03362739295222836, 3.6650688648223877)]"
bfgs,39,1,0.6,"[(0.06666666666666665, 0.03362739295222836, 4.3696980476379395)]"
bfgs,39,1,0.7,"[(0.06666666666666665, 0.03362739295222836, 5.255765914916992)]"
bfgs,39,1,0.8,"[(0.06666666666666665, 0.03362739295222836, 6.066584348678589)]"
bfgs,39,1,0.9,"[(0.06666666666666665, 0.03362739295222836, 6.830827236175537)]"
