algorithm,dimension,run,checkpoint,error
bfgs,3658,0,0.01,"[(0.8991, 0.17980737412061118)]"
bfgs,3658,0,0.1,"[(0.8991, 0.17980737412061118)]"
bfgs,3658,0,0.2,"[(0.8991, 0.17980737412061118)]"
bfgs,3658,0,0.3,"[(0.8991, 0.17980737412061118)]"
bfgs,3658,0,0.4,"[(0.8991, 0.17980737412061118)]"
bfgs,3658,0,0.5,"[(0.8991, 0.17980737412061118)]"
bfgs,3658,0,0.6,"[(0.8991, 0.17980737412061118)]"
bfgs,3658,0,0.7,"[(0.8991, 0.17980737412061118)]"
bfgs,3658,0,0.8,"[(0.8991, 0.17980737412061118)]"
bfgs,3658,0,0.9,"[(0.8991, 0.17980737412061118)]"
bfgs,3658,0,1.0,"[(0.8991, 0.17980737412061118)]"
bfgs,3658,1,0.01,"[(0.9005, 0.1800873398120291)]"
bfgs,3658,1,0.1,"[(0.9005, 0.1800873398120291)]"
bfgs,3658,1,0.2,"[(0.9005, 0.1800873398120291)]"
bfgs,3658,1,0.3,"[(0.9005, 0.1800873398120291)]"
bfgs,3658,1,0.4,"[(0.9005, 0.1800873398120291)]"
bfgs,3658,1,0.5,"[(0.9005, 0.1800873398120291)]"
bfgs,3658,1,0.6,"[(0.9005, 0.1800873398120291)]"
bfgs,3658,1,0.7,"[(0.9005, 0.1800873398120291)]"
bfgs,3658,1,0.8,"[(0.9005, 0.1800873398120291)]"
bfgs,3658,1,0.9,"[(0.9005, 0.1800873398120291)]"
bfgs,3658,1,1.0,"[(0.9005, 0.1800873398120291)]"
bfgs,3658,2,0.01,"[(0.9022, 0.18042722163083919)]"
bfgs,3658,2,0.1,"[(0.9022, 0.18042722163083919)]"
bfgs,3658,2,0.2,"[(0.9022, 0.18042722163083919)]"
bfgs,3658,2,0.3,"[(0.9022, 0.18042722163083919)]"
bfgs,3658,2,0.4,"[(0.9022, 0.18042722163083919)]"
bfgs,3658,2,0.5,"[(0.9022, 0.18042722163083919)]"
bfgs,3658,2,0.6,"[(0.9022, 0.18042722163083919)]"
bfgs,3658,2,0.7,"[(0.9022, 0.18042722163083919)]"
bfgs,3658,2,0.8,"[(0.9022, 0.18042722163083919)]"
bfgs,3658,2,0.9,"[(0.9022, 0.18042722163083919)]"
bfgs,3658,2,1.0,"[(0.9022, 0.18042722163083919)]"
bfgs,3658,3,0.01,"[(0.9027000000000001, 0.18052727246220812)]"
bfgs,3658,3,0.1,"[(0.9027000000000001, 0.18052727246220812)]"
bfgs,3658,3,0.2,"[(0.9027000000000001, 0.18052727246220812)]"
bfgs,3658,3,0.3,"[(0.9027000000000001, 0.18052727246220812)]"
bfgs,3658,3,0.4,"[(0.9027000000000001, 0.18052727246220812)]"
bfgs,3658,3,0.5,"[(0.9027000000000001, 0.18052727246220812)]"
bfgs,3658,3,0.6,"[(0.9027000000000001, 0.18052727246220812)]"
bfgs,3658,3,0.7,"[(0.9027000000000001, 0.18052727246220812)]"
bfgs,3658,3,0.8,"[(0.9027000000000001, 0.18052727246220812)]"
bfgs,3658,3,0.9,"[(0.9027000000000001, 0.18052727246220812)]"
bfgs,3658,3,1.0,"[(0.9027000000000001, 0.18052727246220812)]"
bfgs,3658,4,0.01,"[(0.8988, 0.17974732710625044)]"
bfgs,3658,4,0.1,"[(0.8988, 0.17974732710625044)]"
bfgs,3658,4,0.2,"[(0.8988, 0.17974732710625044)]"
bfgs,3658,4,0.3,"[(0.8988, 0.17974732710625044)]"
bfgs,3658,4,0.4,"[(0.8988, 0.17974732710625044)]"
bfgs,3658,4,0.5,"[(0.8988, 0.17974732710625044)]"
bfgs,3658,4,0.6,"[(0.8988, 0.17974732710625044)]"
bfgs,3658,4,0.7,"[(0.8988, 0.17974732710625044)]"
bfgs,3658,4,0.8,"[(0.8988, 0.17974732710625044)]"
bfgs,3658,4,0.9,"[(0.8988, 0.17974732710625044)]"
bfgs,3658,4,1.0,"[(0.8988, 0.17974732710625044)]"
