algorithm,run,checkpoint,error
adagrad,0,0.01,"[(0.19999999999999996, 0.7795158418423919, 0.022562265396118164)]"
adagrad,0,0.1,"[(0.06666666666666665, 0.4605384424552668, 0.215897798538208)]"
adagrad,0,0.2,"[(0.033333333333333326, 0.2941034251980552, 0.43003177642822266)]"
adagrad,0,0.3,"[(0.033333333333333326, 0.21934816973465235, 0.6442897319793701)]"
adagrad,0,0.4,"[(0.033333333333333326, 0.1801589107131739, 0.8579864501953125)]"
adagrad,0,0.5,"[(0.033333333333333326, 0.15578119198746881, 1.0750107765197754)]"
adagrad,0,0.6,"[(0.033333333333333326, 0.1401470265413403, 1.2885332107543945)]"
adagrad,0,0.7,"[(0.033333333333333326, 0.12848809697250457, 1.5027096271514893)]"
adagrad,0,0.8,"[(0.033333333333333326, 0.11858262745198712, 1.7163729667663574)]"
adagrad,0,0.9,"[(0.033333333333333326, 0.1116237815715131, 1.9303429126739502)]"
adagrad,0,1.0,"[(0.033333333333333326, 0.10529520158688893, 2.1440353393554688)]"
adagrad,1,0.01,"[(0.3666666666666667, 0.7778127713404779, 0.02279067039489746)]"
adagrad,1,0.1,"[(0.1333333333333333, 0.40150302244871433, 0.21654295921325684)]"
adagrad,1,0.2,"[(0.033333333333333326, 0.2440947449516485, 0.4320976734161377)]"
adagrad,1,0.3,"[(0.033333333333333326, 0.1770149478741622, 0.6481165885925293)]"
adagrad,1,0.4,"[(0.033333333333333326, 0.14407234048533574, 0.8640069961547852)]"
adagrad,1,0.5,"[(0.033333333333333326, 0.12534435888242587, 1.081092119216919)]"
adagrad,1,0.6,"[(0.033333333333333326, 0.11370680209412018, 1.2954185009002686)]"
adagrad,1,0.7,"[(0.033333333333333326, 0.10602398243010841, 1.509819746017456)]"
adagrad,1,0.8,"[(0.033333333333333326, 0.10021876819697634, 1.7239744663238525)]"
adagrad,1,0.9,"[(0.033333333333333326, 0.09677101151300234, 1.9387946128845215)]"
adagrad,1,1.0,"[(0.033333333333333326, 0.0939749580016351, 2.1529757976531982)]"
adagrad,2,0.01,"[(0.23333333333333328, 0.7707458093895043, 0.0228879451751709)]"
adagrad,2,0.1,"[(0.033333333333333326, 0.36822654338166033, 0.2162942886352539)]"
adagrad,2,0.2,"[(0.0, 0.20518114891328473, 0.43088579177856445)]"
adagrad,2,0.3,"[(0.0, 0.13597484394415874, 0.6459615230560303)]"
adagrad,2,0.4,"[(0.0, 0.10078107521965317, 0.8608806133270264)]"
adagrad,2,0.5,"[(0.0, 0.07993938277009423, 1.078537940979004)]"
adagrad,2,0.6,"[(0.0, 0.0661280081897572, 1.2933776378631592)]"
adagrad,2,0.7,"[(0.0, 0.05634289372373759, 1.5081472396850586)]"
adagrad,2,0.8,"[(0.0, 0.049117948250594144, 1.722594976425171)]"
adagrad,2,0.9,"[(0.0, 0.043576316082746674, 1.9375150203704834)]"
adagrad,2,1.0,"[(0.0, 0.03916228448162639, 2.1522135734558105)]"
adagrad,3,0.01,"[(0.33333333333333337, 0.8106053884337954, 0.022655725479125977)]"
adagrad,3,0.1,"[(0.06666666666666665, 0.45482352988997016, 0.2155916690826416)]"
adagrad,3,0.2,"[(0.06666666666666665, 0.28103571086905743, 0.4297194480895996)]"
adagrad,3,0.3,"[(0.033333333333333326, 0.2062393331226081, 0.644258975982666)]"
adagrad,3,0.4,"[(0.033333333333333326, 0.16790071130828138, 0.8583962917327881)]"
adagrad,3,0.5,"[(0.033333333333333326, 0.1455295446743619, 1.074143648147583)]"
adagrad,3,0.6,"[(0.033333333333333326, 0.13109708732785713, 1.28759765625)]"
adagrad,3,0.7,"[(0.033333333333333326, 0.12086642937277453, 1.5009162425994873)]"
adagrad,3,0.8,"[(0.033333333333333326, 0.11359192337710239, 1.7137694358825684)]"
adagrad,3,0.9,"[(0.033333333333333326, 0.10760598761198083, 1.9266223907470703)]"
adagrad,3,1.0,"[(0.033333333333333326, 0.10317268502066719, 2.1391987800598145)]"
adagrad,4,0.01,"[(0.33333333333333337, 0.7812322651516435, 0.02263784408569336)]"
adagrad,4,0.1,"[(0.033333333333333326, 0.34909677436322956, 0.21456050872802734)]"
adagrad,4,0.2,"[(0.033333333333333326, 0.20584554493171794, 0.42775678634643555)]"
adagrad,4,0.3,"[(0.033333333333333326, 0.1464544984881259, 0.6415157318115234)]"
adagrad,4,0.4,"[(0.033333333333333326, 0.11495444588894556, 0.8549337387084961)]"
adagrad,4,0.5,"[(0.0, 0.0950539826149412, 1.069026231765747)]"
adagrad,4,0.6,"[(0.0, 0.08186309691979755, 1.2811565399169922)]"
adagrad,4,0.7,"[(0.0, 0.07239775590775817, 1.4937744140625)]"
adagrad,4,0.8,"[(0.0, 0.06492138251985255, 1.7063932418823242)]"
adagrad,4,0.9,"[(0.0, 0.05928125049732398, 1.9187464714050293)]"
adagrad,4,1.0,"[(0.0, 0.0548195852753317, 2.1307308673858643)]"
adagrad,5,0.01,"[(0.4, 0.8095113134894187, 0.022542953491210938)]"
adagrad,5,0.1,"[(0.06666666666666665, 0.3646314886992004, 0.21427226066589355)]"
adagrad,5,0.2,"[(0.033333333333333326, 0.21954734031132575, 0.4273803234100342)]"
adagrad,5,0.3,"[(0.033333333333333326, 0.16180259846037626, 0.6410393714904785)]"
adagrad,5,0.4,"[(0.033333333333333326, 0.1348118077483618, 0.8539295196533203)]"
adagrad,5,0.5,"[(0.033333333333333326, 0.11999439775215678, 1.0688495635986328)]"
adagrad,5,0.6,"[(0.033333333333333326, 0.11148158535646782, 1.2819156646728516)]"
adagrad,5,0.7,"[(0.033333333333333326, 0.10641320396678117, 1.4954233169555664)]"
adagrad,5,0.8,"[(0.033333333333333326, 0.10298146996072283, 1.7090933322906494)]"
adagrad,5,0.9,"[(0.033333333333333326, 0.10167812573005357, 1.9221398830413818)]"
adagrad,5,1.0,"[(0.033333333333333326, 0.10109825973789797, 2.135099411010742)]"
adagrad,6,0.01,"[(0.2666666666666667, 0.7905305618775412, 0.022511959075927734)]"
adagrad,6,0.1,"[(0.1333333333333333, 0.43978658159665707, 0.21446585655212402)]"
adagrad,6,0.2,"[(0.033333333333333326, 0.26181836306422285, 0.4269521236419678)]"
adagrad,6,0.3,"[(0.033333333333333326, 0.1792294848159475, 0.6400361061096191)]"
adagrad,6,0.4,"[(0.033333333333333326, 0.13858522097192225, 0.8525164127349854)]"
adagrad,6,0.5,"[(0.033333333333333326, 0.115587576138064, 1.066657543182373)]"
adagrad,6,0.6,"[(0.033333333333333326, 0.10109876022236303, 1.278188705444336)]"
adagrad,6,0.7,"[(0.033333333333333326, 0.09086193862587869, 1.4900107383728027)]"
adagrad,6,0.8,"[(0.033333333333333326, 0.08335004080301801, 1.7010574340820312)]"
adagrad,6,0.9,"[(0.033333333333333326, 0.07754859859447352, 1.9125776290893555)]"
adagrad,6,1.0,"[(0.033333333333333326, 0.07294208310291529, 2.1234076023101807)]"
adagrad,7,0.01,"[(0.09999999999999998, 0.7673431789609173, 0.02255105972290039)]"
adagrad,7,0.1,"[(0.033333333333333326, 0.3904851562377038, 0.21436071395874023)]"
adagrad,7,0.2,"[(0.033333333333333326, 0.24259809898189202, 0.4268684387207031)]"
adagrad,7,0.3,"[(0.033333333333333326, 0.18230191440904125, 0.6396522521972656)]"
adagrad,7,0.4,"[(0.033333333333333326, 0.15397998661014747, 0.8524026870727539)]"
adagrad,7,0.5,"[(0.033333333333333326, 0.13910927799614572, 1.0680632591247559)]"
adagrad,7,0.6,"[(0.033333333333333326, 0.12983369698164735, 1.2808773517608643)]"
adagrad,7,0.7,"[(0.033333333333333326, 0.12401303102473096, 1.4940075874328613)]"
adagrad,7,0.8,"[(0.033333333333333326, 0.1206255091736641, 1.7065622806549072)]"
adagrad,7,0.9,"[(0.033333333333333326, 0.11741140660671381, 1.9194486141204834)]"
adagrad,7,1.0,"[(0.033333333333333326, 0.11602320430339952, 2.1317825317382812)]"
adagrad,8,0.01,"[(0.2666666666666667, 0.8028310054132349, 0.022512197494506836)]"
adagrad,8,0.1,"[(0.09999999999999998, 0.4204684339224436, 0.21413850784301758)]"
adagrad,8,0.2,"[(0.0, 0.24458056263345132, 0.4269883632659912)]"
adagrad,8,0.3,"[(0.0, 0.16040920051749177, 0.6403141021728516)]"
adagrad,8,0.4,"[(0.0, 0.1168862877627698, 0.8532493114471436)]"
adagrad,8,0.5,"[(0.0, 0.09161542815129972, 1.0690243244171143)]"
adagrad,8,0.6,"[(0.0, 0.07536804113355342, 1.2823398113250732)]"
adagrad,8,0.7,"[(0.0, 0.06401346501026882, 1.4959840774536133)]"
adagrad,8,0.8,"[(0.0, 0.05581653945044031, 1.709369421005249)]"
adagrad,8,0.9,"[(0.0, 0.04934418552939788, 1.9228475093841553)]"
adagrad,8,1.0,"[(0.0, 0.044303028782493904, 2.1359710693359375)]"
adagrad,9,0.01,"[(0.16666666666666663, 0.7533875822841932, 0.02251291275024414)]"
adagrad,9,0.1,"[(0.0, 0.387325934584936, 0.21460628509521484)]"
adagrad,9,0.2,"[(0.033333333333333326, 0.21994472344516564, 0.42806148529052734)]"
adagrad,9,0.3,"[(0.033333333333333326, 0.15857816722449722, 0.641531229019165)]"
adagrad,9,0.4,"[(0.033333333333333326, 0.1316234529800012, 0.8551285266876221)]"
adagrad,9,0.5,"[(0.033333333333333326, 0.11707118466358271, 1.0707736015319824)]"
adagrad,9,0.6,"[(0.033333333333333326, 0.10901346458399759, 1.2842209339141846)]"
adagrad,9,0.7,"[(0.033333333333333326, 0.10487709492466928, 1.4975636005401611)]"
adagrad,9,0.8,"[(0.033333333333333326, 0.10123351638247499, 1.7103877067565918)]"
adagrad,9,0.9,"[(0.033333333333333326, 0.0998639088991524, 1.9244136810302734)]"
adagrad,9,1.0,"[(0.033333333333333326, 0.09919672734312403, 2.13789701461792)]"
adagrad,10,0.01,"[(0.09999999999999998, 0.745626142295212, 0.022525548934936523)]"
adagrad,10,0.1,"[(0.033333333333333326, 0.3703657319958301, 0.21423554420471191)]"
adagrad,10,0.2,"[(0.033333333333333326, 0.2381279958408202, 0.4274113178253174)]"
adagrad,10,0.3,"[(0.033333333333333326, 0.1854690100493733, 0.6408133506774902)]"
adagrad,10,0.4,"[(0.033333333333333326, 0.16006284772730503, 0.8542873859405518)]"
adagrad,10,0.5,"[(0.033333333333333326, 0.14723216108292375, 1.0690038204193115)]"
adagrad,10,0.6,"[(0.033333333333333326, 0.14003513306413762, 1.283013105392456)]"
adagrad,10,0.7,"[(0.033333333333333326, 0.13495880629128879, 1.4970910549163818)]"
adagrad,10,0.8,"[(0.033333333333333326, 0.1342454004634251, 1.7111055850982666)]"
adagrad,10,0.9,"[(0.033333333333333326, 0.13339633862358893, 1.924241542816162)]"
adagrad,10,1.0,"[(0.033333333333333326, 0.13296583748519675, 2.137531280517578)]"
adagrad,11,0.01,"[(0.2666666666666667, 0.7777287698756915, 0.02244424819946289)]"
adagrad,11,0.1,"[(0.033333333333333326, 0.38235537880214393, 0.21324801445007324)]"
adagrad,11,0.2,"[(0.0, 0.21970633334071568, 0.4256737232208252)]"
adagrad,11,0.3,"[(0.0, 0.14805663396513666, 0.638322114944458)]"
adagrad,11,0.4,"[(0.0, 0.11196150157640376, 0.851475715637207)]"
adagrad,11,0.5,"[(0.0, 0.09178227949436404, 1.0668489933013916)]"
adagrad,11,0.6,"[(0.0, 0.0786157740989466, 1.2804415225982666)]"
adagrad,11,0.7,"[(0.0, 0.0697079158749645, 1.4944822788238525)]"
adagrad,11,0.8,"[(0.0, 0.06383008042089494, 1.708038091659546)]"
adagrad,11,0.9,"[(0.0, 0.05915026870878423, 1.921008825302124)]"
adagrad,11,1.0,"[(0.0, 0.05601447680005074, 2.1338090896606445)]"
adagrad,12,0.01,"[(0.43333333333333335, 0.8319504677160211, 0.025006532669067383)]"
adagrad,12,0.1,"[(0.0, 0.3930081867760853, 0.2174983024597168)]"
adagrad,12,0.2,"[(0.0, 0.23198503707636361, 0.43164968490600586)]"
adagrad,12,0.3,"[(0.0, 0.1623419838713806, 0.6465184688568115)]"
adagrad,12,0.4,"[(0.0, 0.12621766040757096, 0.860893726348877)]"
adagrad,12,0.5,"[(0.0, 0.10509941889821225, 1.0780246257781982)]"
adagrad,12,0.6,"[(0.0, 0.09107720093481195, 1.2923130989074707)]"
adagrad,12,0.7,"[(0.0, 0.08118373573709554, 1.506831407546997)]"
adagrad,12,0.8,"[(0.0, 0.07374112465041165, 1.7205541133880615)]"
adagrad,12,0.9,"[(0.0, 0.06785084642677731, 1.9337756633758545)]"
adagrad,12,1.0,"[(0.0, 0.06349325438745541, 2.1469919681549072)]"
adagrad,13,0.01,"[(0.3666666666666667, 0.8108894605413646, 0.022135019302368164)]"
adagrad,13,0.1,"[(0.06666666666666665, 0.39053904872078715, 0.21454095840454102)]"
adagrad,13,0.2,"[(0.06666666666666665, 0.24196563169044555, 0.42752599716186523)]"
adagrad,13,0.3,"[(0.06666666666666665, 0.1792554600611966, 0.641287088394165)]"
adagrad,13,0.4,"[(0.06666666666666665, 0.14946051323847323, 0.8543295860290527)]"
adagrad,13,0.5,"[(0.06666666666666665, 0.13462686070330696, 1.0692260265350342)]"
adagrad,13,0.6,"[(0.06666666666666665, 0.12766329843371554, 1.2822585105895996)]"
adagrad,13,0.7,"[(0.06666666666666665, 0.12572856181342468, 1.49550199508667)]"
adagrad,13,0.8,"[(0.06666666666666665, 0.12698210185421885, 1.708364725112915)]"
adagrad,13,0.9,"[(0.06666666666666665, 0.13041162124898772, 1.9211969375610352)]"
adagrad,13,1.0,"[(0.06666666666666665, 0.13536577772265568, 2.1339499950408936)]"
adagrad,14,0.01,"[(0.3666666666666667, 0.7917975259434366, 0.022379398345947266)]"
adagrad,14,0.1,"[(0.19999999999999996, 0.4078432801207002, 0.21550273895263672)]"
adagrad,14,0.2,"[(0.033333333333333326, 0.2594431238855996, 0.42962169647216797)]"
adagrad,14,0.3,"[(0.033333333333333326, 0.18662932384005426, 0.6440832614898682)]"
adagrad,14,0.4,"[(0.033333333333333326, 0.14536520816915938, 0.8579308986663818)]"
adagrad,14,0.5,"[(0.033333333333333326, 0.11944004281294135, 1.0735883712768555)]"
adagrad,14,0.6,"[(0.033333333333333326, 0.10133911318535892, 1.2872755527496338)]"
adagrad,14,0.7,"[(0.033333333333333326, 0.08790279382164244, 1.5013947486877441)]"
adagrad,14,0.8,"[(0.033333333333333326, 0.07804721592391169, 1.7150051593780518)]"
adagrad,14,0.9,"[(0.033333333333333326, 0.0700288382831241, 1.9287102222442627)]"
adagrad,14,1.0,"[(0.0, 0.06363864130779633, 2.142451763153076)]"
adagrad,15,0.01,"[(0.43333333333333335, 0.8224295975774122, 0.02254652976989746)]"
adagrad,15,0.1,"[(0.1333333333333333, 0.4480445349692394, 0.2158806324005127)]"
adagrad,15,0.2,"[(0.06666666666666665, 0.2827955129586935, 0.4302945137023926)]"
adagrad,15,0.3,"[(0.06666666666666665, 0.21686131128601083, 0.6449918746948242)]"
adagrad,15,0.4,"[(0.06666666666666665, 0.1883178032282636, 0.8589010238647461)]"
adagrad,15,0.5,"[(0.06666666666666665, 0.17544602645814444, 1.0741963386535645)]"
adagrad,15,0.6,"[(0.06666666666666665, 0.16949109505746204, 1.2869110107421875)]"
adagrad,15,0.7,"[(0.06666666666666665, 0.1678260037485721, 1.5006768703460693)]"
adagrad,15,0.8,"[(0.06666666666666665, 0.1672349929833832, 1.7139086723327637)]"
adagrad,15,0.9,"[(0.06666666666666665, 0.16850825167159114, 1.9269187450408936)]"
adagrad,15,1.0,"[(0.06666666666666665, 0.1698124177500003, 2.1396734714508057)]"
adagrad,16,0.01,"[(0.19999999999999996, 0.7946936135174791, 0.022516250610351562)]"
adagrad,16,0.1,"[(0.0, 0.42989642276337264, 0.21684813499450684)]"
adagrad,16,0.2,"[(0.033333333333333326, 0.2509240677834227, 0.4325387477874756)]"
adagrad,16,0.3,"[(0.033333333333333326, 0.1767883367032224, 0.6482100486755371)]"
adagrad,16,0.4,"[(0.033333333333333326, 0.1426082750972033, 0.8633768558502197)]"
adagrad,16,0.5,"[(0.033333333333333326, 0.12339829544690227, 1.0808758735656738)]"
adagrad,16,0.6,"[(0.033333333333333326, 0.11238109157483049, 1.294945240020752)]"
adagrad,16,0.7,"[(0.033333333333333326, 0.10569587960028934, 1.509338617324829)]"
adagrad,16,0.8,"[(0.033333333333333326, 0.10099568891343019, 1.723167896270752)]"
adagrad,16,0.9,"[(0.033333333333333326, 0.09840328253323417, 1.9366703033447266)]"
adagrad,16,1.0,"[(0.033333333333333326, 0.09630615621088215, 2.15043306350708)]"
adagrad,17,0.01,"[(0.4, 0.8245487637656805, 0.022500276565551758)]"
adagrad,17,0.1,"[(0.09999999999999998, 0.3997738596928834, 0.2156219482421875)]"
adagrad,17,0.2,"[(0.06666666666666665, 0.24874682384900515, 0.429790735244751)]"
adagrad,17,0.3,"[(0.033333333333333326, 0.18197032059338103, 0.6444046497344971)]"
adagrad,17,0.4,"[(0.033333333333333326, 0.14833375634905377, 0.8585271835327148)]"
adagrad,17,0.5,"[(0.033333333333333326, 0.1287267973452129, 1.074610710144043)]"
adagrad,17,0.6,"[(0.033333333333333326, 0.11648140148399211, 1.2869937419891357)]"
adagrad,17,0.7,"[(0.033333333333333326, 0.10780042438875978, 1.49946928024292)]"
adagrad,17,0.8,"[(0.033333333333333326, 0.1012659045694346, 1.711869478225708)]"
adagrad,17,0.9,"[(0.033333333333333326, 0.09654040637450174, 1.924325942993164)]"
adagrad,17,1.0,"[(0.033333333333333326, 0.0927335266376256, 2.13653302192688)]"
adagrad,18,0.01,"[(0.19999999999999996, 0.7505252573189214, 0.02259063720703125)]"
adagrad,18,0.1,"[(0.033333333333333326, 0.33041775839177645, 0.21637630462646484)]"
adagrad,18,0.2,"[(0.033333333333333326, 0.20065234069901436, 0.43097543716430664)]"
adagrad,18,0.3,"[(0.033333333333333326, 0.14991067436795558, 0.6453742980957031)]"
adagrad,18,0.4,"[(0.033333333333333326, 0.12531142257161015, 0.859992504119873)]"
adagrad,18,0.5,"[(0.033333333333333326, 0.11288200535750105, 1.076157808303833)]"
adagrad,18,0.6,"[(0.033333333333333326, 0.10491510517655417, 1.2904834747314453)]"
adagrad,18,0.7,"[(0.033333333333333326, 0.10028604520350974, 1.5054504871368408)]"
adagrad,18,0.8,"[(0.033333333333333326, 0.09793753545387408, 1.7195467948913574)]"
adagrad,18,0.9,"[(0.033333333333333326, 0.09614707207453566, 1.9339964389801025)]"
adagrad,18,1.0,"[(0.033333333333333326, 0.09582467626155333, 2.14850115776062)]"
adagrad,19,0.01,"[(0.33333333333333337, 0.8182087737085008, 0.02256608009338379)]"
