checkpoint,mean,std,median,max,min
0.01,0.09012793005111634,1.83272650192706e-05,0.09012740303791178,0.09017100883115381,0.090103486362686
0.1,0.09011851503075918,5.741234499294472e-05,0.09010978715724147,0.09030781575824377,0.09003787093146165
0.2,0.09015433500402495,5.6091370343897214e-05,0.09014552184699116,0.09031465989998419,0.09006809947340326
0.3,0.09019810471721197,0.00011684413525300126,0.0901666187360896,0.09063210488595715,0.0900591019521391
0.4,0.09021284771851125,0.0001313118432683866,0.09019060862170009,0.09063210488595715,0.0900591019521391
0.5,0.09021358872939121,0.0001309825710966924,0.09018074080882883,0.09063210488595715,0.0900591019521391
0.6,0.09021102745689272,0.00013253288667733855,0.09017678933284881,0.09063210488595715,0.0900359926703318
0.7,0.09029025493314609,0.00020231418675081586,0.0902178860457809,0.09085597274254807,0.0900591019521391
0.8,0.09031329933959027,0.00019834091821323887,0.09024656156984097,0.09085597274254807,0.09004575134775625
0.9,0.09031231689076041,0.0001796005531269221,0.09026670750012979,0.09085597274254807,0.0900591019521391
1.0,0.09031927697211639,0.00017221705103921212,0.09026670750012979,0.09085597274254807,0.0900778002385536
