function,dimension,run,checkpoint,error
F92013,10,0,0.01,[19.581330049823123]
F92013,10,0,0.1,[23.605285006884856]
F92013,10,0,0.2,[21.280271680774604]
F92013,10,0,0.3,[22.16281363898645]
F92013,10,0,0.4,[20.612552581484238]
F92013,10,0,0.5,[15.585928132003914]
F92013,10,0,0.6,[14.964075959322713]
F92013,10,0,0.7,[18.36883792766264]
F92013,10,0,0.8,[16.05222308868599]
F92013,10,0,0.9,[20.35738718150276]
F92013,10,0,1.0,[18.498174901588072]
F92013,10,1,0.01,[19.627936229563602]
F92013,10,1,0.1,[20.36673064190495]
F92013,10,1,0.2,[16.480277828151543]
F92013,10,1,0.3,[17.15847444417784]
F92013,10,1,0.4,[21.081427244380393]
F92013,10,1,0.5,[22.504427146231365]
F92013,10,1,0.6,[22.312470093210663]
F92013,10,1,0.7,[20.91776640920739]
F92013,10,1,0.8,[18.775357210766174]
F92013,10,1,0.9,[24.140532481590867]
F92013,10,1,1.0,[17.979799342086835]
F92013,10,2,0.01,[15.124908604827397]
F92013,10,2,0.1,[17.967430091921756]
F92013,10,2,0.2,[22.500913911397333]
F92013,10,2,0.3,[18.428275213611983]
F92013,10,2,0.4,[15.874079775863152]
F92013,10,2,0.5,[16.80333776974328]
F92013,10,2,0.6,[20.856547551066797]
F92013,10,2,0.7,[19.406523791839163]
F92013,10,2,0.8,[20.86723979442729]
F92013,10,2,0.9,[19.680961058100706]
F92013,10,2,1.0,[25.55246370216844]
F92013,10,3,0.01,[12.440839210210697]
F92013,10,3,0.1,[21.935189532102186]
F92013,10,3,0.2,[17.862269618048572]
F92013,10,3,0.3,[16.924313767043714]
F92013,10,3,0.4,[16.204258690303163]
F92013,10,3,0.5,[16.70457192783897]
F92013,10,3,0.6,[18.876354275593258]
F92013,10,3,0.7,[22.029485211224483]
F92013,10,3,0.8,[21.29781982728548]
F92013,10,3,0.9,[17.803868743052362]
F92013,10,3,1.0,[15.915605846325548]
F92013,10,4,0.01,[19.007608968654495]
F92013,10,4,0.1,[21.38995662916568]
F92013,10,4,0.2,[21.644709193714107]
F92013,10,4,0.3,[17.298746308069212]
F92013,10,4,0.4,[19.984540097374975]
F92013,10,4,0.5,[22.12430970208436]
F92013,10,4,0.6,[21.511122191167715]
F92013,10,4,0.7,[24.525692540801856]
F92013,10,4,0.8,[22.248289316627847]
F92013,10,4,0.9,[22.684765136705096]
F92013,10,4,1.0,[18.362223591623888]
F92013,10,5,0.01,[21.090390128711306]
F92013,10,5,0.1,[20.676091138823494]
F92013,10,5,0.2,[18.582198915866684]
F92013,10,5,0.3,[23.75739398713938]
F92013,10,5,0.4,[18.03445260486103]
F92013,10,5,0.5,[21.213246501098183]
F92013,10,5,0.6,[23.540409723550283]
F92013,10,5,0.7,[24.482900335775298]
F92013,10,5,0.8,[18.070775075163738]
F92013,10,5,0.9,[19.764903126572563]
F92013,10,5,1.0,[19.467214253698103]
F92013,10,6,0.01,[21.87152947160814]
F92013,10,6,0.1,[22.088883470368387]
F92013,10,6,0.2,[17.920989046632712]
F92013,10,6,0.3,[15.829876328253931]
F92013,10,6,0.4,[18.301072654111294]
F92013,10,6,0.5,[19.462176231818034]
F92013,10,6,0.6,[14.87826621041404]
F92013,10,6,0.7,[16.776825449356238]
F92013,10,6,0.8,[15.624730433832724]
F92013,10,6,0.9,[20.700266004036735]
F92013,10,6,1.0,[19.14747017755758]
F92013,10,7,0.01,[19.08361558541708]
F92013,10,7,0.1,[23.647468059243124]
F92013,10,7,0.2,[20.692576128418636]
F92013,10,7,0.3,[21.165845292521]
F92013,10,7,0.4,[20.679069511245643]
F92013,10,7,0.5,[21.150696067734543]
F92013,10,7,0.6,[20.035599309793497]
F92013,10,7,0.7,[16.17537297103354]
F92013,10,7,0.8,[20.65998835539483]
F92013,10,7,0.9,[19.09557407438922]
F92013,10,7,1.0,[22.45748184123738]
F92013,10,8,0.01,[19.050827330795528]
F92013,10,8,0.1,[22.475394843010918]
F92013,10,8,0.2,[19.92340769597945]
F92013,10,8,0.3,[25.2879174608031]
F92013,10,8,0.4,[20.471347539796398]
F92013,10,8,0.5,[23.780611044162697]
F92013,10,8,0.6,[20.136770055860666]
F92013,10,8,0.7,[20.34899954547143]
F92013,10,8,0.8,[21.004365687364384]
F92013,10,8,0.9,[16.867553204557453]
F92013,10,8,1.0,[20.080253235840814]
F92013,10,9,0.01,[20.07110449106017]
F92013,10,9,0.1,[21.949258444483235]
F92013,10,9,0.2,[22.00443542443338]
F92013,10,9,0.3,[19.163365425685583]
F92013,10,9,0.4,[22.61955977478101]
F92013,10,9,0.5,[21.79354035169149]
F92013,10,9,0.6,[18.06941403742144]
F92013,10,9,0.7,[15.968361172349887]
F92013,10,9,0.8,[25.630303323243652]
F92013,10,9,0.9,[19.50765052741724]
F92013,10,9,1.0,[24.204829316105474]
F92013,10,10,0.01,[16.297826075304556]
F92013,10,10,0.1,[17.85780653063955]
F92013,10,10,0.2,[17.929717496755302]
F92013,10,10,0.3,[19.58564058625302]
F92013,10,10,0.4,[15.799582005687057]
F92013,10,10,0.5,[19.11007022020499]
F92013,10,10,0.6,[17.699262224381187]
F92013,10,10,0.7,[15.633903905512398]
F92013,10,10,0.8,[18.408723173291264]
F92013,10,10,0.9,[16.10465513803331]
F92013,10,10,1.0,[17.502445844345516]
F92013,10,11,0.01,[16.116650460446976]
F92013,10,11,0.1,[23.388977281045527]
F92013,10,11,0.2,[12.406549893811757]
F92013,10,11,0.3,[17.27098587933267]
F92013,10,11,0.4,[16.570718098733778]
F92013,10,11,0.5,[18.548091935913703]
F92013,10,11,0.6,[24.185193887152195]
F92013,10,11,0.7,[18.720132133632433]
F92013,10,11,0.8,[17.99230047123251]
F92013,10,11,0.9,[17.194289963641722]
F92013,10,11,1.0,[16.976998610534338]
F92013,10,12,0.01,[20.719657609845854]
F92013,10,12,0.1,[20.446080617101984]
F92013,10,12,0.2,[18.9961535848513]
F92013,10,12,0.3,[19.747031467852025]
F92013,10,12,0.4,[19.819339056200874]
F92013,10,12,0.5,[21.358368498345385]
F92013,10,12,0.6,[20.994115893364437]
F92013,10,12,0.7,[20.715470894888313]
F92013,10,12,0.8,[23.3098703110536]
F92013,10,12,0.9,[22.578007884163185]
F92013,10,12,1.0,[21.666202376122442]
F92013,10,13,0.01,[24.203791789552042]
F92013,10,13,0.1,[21.55334886905564]
F92013,10,13,0.2,[21.1757496513693]
F92013,10,13,0.3,[21.448192782963247]
F92013,10,13,0.4,[24.74729036631038]
F92013,10,13,0.5,[23.475350056384286]
F92013,10,13,0.6,[24.745510674459297]
F92013,10,13,0.7,[18.522435575102236]
F92013,10,13,0.8,[20.074948699329184]
F92013,10,13,0.9,[20.59423561855249]
F92013,10,13,1.0,[19.497909297087972]
F92013,10,14,0.01,[17.869515592588186]
F92013,10,14,0.1,[14.895422093113552]
F92013,10,14,0.2,[22.948999944931188]
F92013,10,14,0.3,[18.537568952212837]
F92013,10,14,0.4,[14.980467564762648]
F92013,10,14,0.5,[19.82887176690849]
F92013,10,14,0.6,[18.028622255345]
F92013,10,14,0.7,[16.703727681656233]
F92013,10,14,0.8,[19.356403460373258]
F92013,10,14,0.9,[19.131710389353202]
F92013,10,14,1.0,[23.90711954850906]
F92013,10,15,0.01,[21.105813351439338]
