algorithm,run,checkpoint,error
adagrad,0,0.01,"[(0.0, 0.22356146903336035, 0.02207040786743164)]"
adagrad,0,0.1,"[(0.06666666666666665, 0.12298697680133051, 0.21344804763793945)]"
adagrad,0,0.2,"[(0.06666666666666665, 0.13109155421885857, 0.4252054691314697)]"
adagrad,0,0.3,"[(0.06666666666666665, 0.1334005718825505, 0.6375186443328857)]"
adagrad,0,0.4,"[(0.06666666666666665, 0.1324711186051165, 0.8494324684143066)]"
adagrad,0,0.5,"[(0.06666666666666665, 0.13438111157297697, 1.0649592876434326)]"
adagrad,0,0.6,"[(0.06666666666666665, 0.13406568797312488, 1.276672124862671)]"
adagrad,0,0.7,"[(0.06666666666666665, 0.13361760868282252, 1.4893395900726318)]"
adagrad,0,0.8,"[(0.06666666666666665, 0.13365690523497667, 1.7015223503112793)]"
adagrad,0,0.9,"[(0.06666666666666665, 0.13322685246116206, 1.913853645324707)]"
adagrad,0,1.0,"[(0.06666666666666665, 0.13246397854376182, 2.1257901191711426)]"
adagrad,1,0.01,"[(0.09999999999999998, 0.2917831853359221, 0.022134065628051758)]"
adagrad,1,0.1,"[(0.033333333333333326, 0.05696115009175922, 0.21366310119628906)]"
adagrad,1,0.2,"[(0.0, 0.041412847453837914, 0.4258735179901123)]"
adagrad,1,0.3,"[(0.033333333333333326, 0.04082700071150661, 0.638540506362915)]"
adagrad,1,0.4,"[(0.033333333333333326, 0.04091052902662086, 0.8507900238037109)]"
adagrad,1,0.5,"[(0.0, 0.04150466559561022, 1.0660498142242432)]"
adagrad,1,0.6,"[(0.033333333333333326, 0.04409450986129206, 1.2767219543457031)]"
adagrad,1,0.7,"[(0.033333333333333326, 0.04568007821062547, 1.4875168800354004)]"
adagrad,1,0.8,"[(0.033333333333333326, 0.04932981393159701, 1.6977815628051758)]"
adagrad,1,0.9,"[(0.033333333333333326, 0.051654760210318056, 1.9083008766174316)]"
adagrad,1,1.0,"[(0.033333333333333326, 0.054986646162257666, 2.11865496635437)]"
adagrad,2,0.01,"[(0.033333333333333326, 0.2145667678059242, 0.02575969696044922)]"
adagrad,2,0.1,"[(0.06666666666666665, 0.1368458285371736, 0.2501866817474365)]"
adagrad,2,0.2,"[(0.06666666666666665, 0.1425220409238867, 0.49912285804748535)]"
adagrad,2,0.3,"[(0.06666666666666665, 0.1437958273231573, 0.748140811920166)]"
adagrad,2,0.4,"[(0.06666666666666665, 0.14549678483736703, 0.9968395233154297)]"
adagrad,2,0.5,"[(0.06666666666666665, 0.1490490876475306, 1.2473602294921875)]"
