algorithm,dimension,run,checkpoint,error
cmaes,39,0,0.01,"[(0.6, 1.1309761762077148, 1.077442870941013)]"
cmaes,39,0,0.1,"[(0.3666666666666667, 0.6253178105757733, 26.164894520305097)]"
cmaes,39,0,0.2,"[(0.06666666666666665, 0.27606641983288654, 51.08703345712274)]"
cmaes,39,0,0.3,"[(0.033333333333333326, 0.18485765356996117, 64.82910821726546)]"
cmaes,39,0,0.4,"[(0.033333333333333326, 0.15314772277374902, 84.46533163217828)]"
cmaes,39,0,0.5,"[(0.033333333333333326, 0.12749655331617765, 120.23759885504842)]"
cmaes,39,0,0.6,"[(0.033333333333333326, 0.12749655331617765, 120.23759885504842)]"
cmaes,39,0,0.7,"[(0.0, 0.09729934970006204, 179.76744383992627)]"
cmaes,39,0,0.8,"[(0.0, 0.09729934970006204, 179.76744383992627)]"
cmaes,39,0,0.9,"[(0.033333333333333326, 0.0995384757564827, 214.94558718707412)]"
cmaes,39,0,1.0,"[(0.033333333333333326, 0.0995384757564827, 214.94558718707412)]"
cmaes,39,1,0.01,"[(0.6666666666666667, 1.2435833971893568, 2.135224173311144)]"
cmaes,39,1,0.1,"[(0.30000000000000004, 0.6328127708345267, 22.572393434122205)]"
cmaes,39,1,0.2,"[(0.06666666666666665, 0.25643878725972447, 38.937372527085245)]"
cmaes,39,1,0.3,"[(0.0, 0.051009497006766234, 66.32901601213962)]"
cmaes,39,1,0.4,"[(0.0, 0.027247641863321296, 83.88630848238245)]"
cmaes,39,1,0.5,"[(0.0, 0.027247641863321296, 83.88630848238245)]"
cmaes,39,1,0.6,"[(0.0, 0.027247641863321296, 83.88630848238245)]"
cmaes,39,1,0.7,"[(0.0, 0.027247641863321296, 83.88630848238245)]"
cmaes,39,1,0.8,"[(0.0, 0.027247641863321296, 83.88630848238245)]"
cmaes,39,1,0.9,"[(0.0, 0.027247641863321296, 83.88630848238245)]"
cmaes,39,1,1.0,"[(0.0, 0.027247641863321296, 83.88630848238245)]"
cmaes,39,2,0.01,"[(0.7666666666666666, 1.1932724465703939, 1.0684264581650496)]"
cmaes,39,2,0.1,"[(0.2666666666666667, 0.4890236567895597, 24.68019684124738)]"
cmaes,39,2,0.2,"[(0.16666666666666663, 0.45320638064686697, 50.35751757584512)]"
cmaes,39,2,0.3,"[(0.16666666666666663, 0.4172720125744245, 80.63287331722677)]"
cmaes,39,2,0.4,"[(0.16666666666666663, 0.4801249902977372, 96.33081487286836)]"
cmaes,39,2,0.5,"[(0.19999999999999996, 0.5188179056606897, 125.83452650811523)]"
cmaes,39,2,0.6,"[(0.19999999999999996, 0.624915608303585, 152.26753790024668)]"
cmaes,39,2,0.7,"[(0.19999999999999996, 0.624915608303585, 152.26753790024668)]"
