algorithm,run,checkpoint,error
adagrad,0,0.01,"[(0.0, 0.23752416503247806, 0.02277398109436035)]"
adagrad,0,0.1,"[(0.0, 0.018483018288046837, 0.21697115898132324)]"
adagrad,0,0.2,"[(0.0, 0.010793219944158642, 0.43238091468811035)]"
adagrad,0,0.3,"[(0.0, 0.008104215839661554, 0.6477603912353516)]"
adagrad,0,0.4,"[(0.0, 0.006966636798951488, 0.8628571033477783)]"
adagrad,0,0.5,"[(0.0, 0.0072123710242308296, 1.079265832901001)]"
adagrad,0,0.6,"[(0.0, 0.015343503760715657, 1.2928411960601807)]"
adagrad,0,0.7,"[(0.033333333333333326, 0.05111953536398666, 1.5067038536071777)]"
adagrad,0,0.8,"[(0.033333333333333326, 0.09325814008178732, 1.7201805114746094)]"
adagrad,0,0.9,"[(0.033333333333333326, 0.12206237400103466, 1.9337613582611084)]"
adagrad,0,1.0,"[(0.033333333333333326, 0.13953783693443633, 2.1475071907043457)]"
adagrad,1,0.01,"[(0.09999999999999998, 0.3359546330494981, 0.03317975997924805)]"
adagrad,1,0.1,"[(0.06666666666666665, 0.09643572427670465, 0.22800397872924805)]"
adagrad,1,0.2,"[(0.06666666666666665, 0.12553257449125707, 0.44405293464660645)]"
adagrad,1,0.3,"[(0.06666666666666665, 0.13060455579005378, 0.6602969169616699)]"
adagrad,1,0.4,"[(0.06666666666666665, 0.13283372886814054, 0.8762538433074951)]"
adagrad,1,0.5,"[(0.06666666666666665, 0.13893708495979964, 1.0945312976837158)]"
adagrad,1,0.6,"[(0.06666666666666665, 0.1503318633915372, 1.3103888034820557)]"
adagrad,1,0.7,"[(0.09999999999999998, 0.1584558844289076, 1.5265471935272217)]"
adagrad,1,0.8,"[(0.06666666666666665, 0.1498427347917425, 1.7425110340118408)]"
adagrad,1,0.9,"[(0.06666666666666665, 0.15036186035905688, 1.9583287239074707)]"
adagrad,1,1.0,"[(0.06666666666666665, 0.15220561300239935, 2.174064874649048)]"
adagrad,2,0.01,"[(0.06666666666666665, 0.2687607753597429, 0.02293705940246582)]"
adagrad,2,0.1,"[(0.06666666666666665, 0.08703548643278582, 0.2177431583404541)]"
adagrad,2,0.2,"[(0.033333333333333326, 0.06882648066681991, 0.4336721897125244)]"
adagrad,2,0.3,"[(0.033333333333333326, 0.06139658394945703, 0.649946928024292)]"
adagrad,2,0.4,"[(0.033333333333333326, 0.0572313743185759, 0.865687370300293)]"
adagrad,2,0.5,"[(0.033333333333333326, 0.05535001474476897, 1.0827281475067139)]"
adagrad,2,0.6,"[(0.033333333333333326, 0.054267570399565854, 1.2969791889190674)]"
adagrad,2,0.7,"[(0.033333333333333326, 0.053285092431721276, 1.5110588073730469)]"
adagrad,2,0.8,"[(0.033333333333333326, 0.053699878202490024, 1.7244908809661865)]"
adagrad,2,0.9,"[(0.033333333333333326, 0.05365469828880309, 1.9384338855743408)]"
adagrad,2,1.0,"[(0.033333333333333326, 0.05474470380018899, 2.15226411819458)]"
adagrad,3,0.01,"[(0.06666666666666665, 0.24212150241527375, 0.022822141647338867)]"
adagrad,3,0.1,"[(0.06666666666666665, 0.12308308999947615, 0.21647095680236816)]"
adagrad,3,0.2,"[(0.06666666666666665, 0.17825827458160826, 0.43137049674987793)]"
adagrad,3,0.3,"[(0.06666666666666665, 0.2336917192444409, 0.6463351249694824)]"
adagrad,3,0.4,"[(0.06666666666666665, 0.2724270950057711, 0.8609890937805176)]"
adagrad,3,0.5,"[(0.06666666666666665, 0.3039909803721012, 1.0764634609222412)]"
adagrad,3,0.6,"[(0.06666666666666665, 0.32482085714948367, 1.2899208068847656)]"
adagrad,3,0.7,"[(0.06666666666666665, 0.34324189069142436, 1.5034887790679932)]"
adagrad,3,0.8,"[(0.06666666666666665, 0.35249831341884597, 1.7167003154754639)]"
adagrad,3,0.9,"[(0.06666666666666665, 0.3662834667551762, 1.9299633502960205)]"
adagrad,3,1.0,"[(0.06666666666666665, 0.37459710930783824, 2.1431174278259277)]"
adagrad,4,0.01,"[(0.06666666666666665, 0.2932421361037293, 0.022820472717285156)]"
adagrad,4,0.1,"[(0.0, 0.07081408111665949, 0.21663880348205566)]"
adagrad,4,0.2,"[(0.06666666666666665, 0.08499392786372353, 0.4311704635620117)]"
adagrad,4,0.3,"[(0.06666666666666665, 0.09151934265617773, 0.6459650993347168)]"
adagrad,4,0.4,"[(0.06666666666666665, 0.10529775086240795, 0.860210657119751)]"
adagrad,4,0.5,"[(0.06666666666666665, 0.09162760896473181, 1.0768911838531494)]"
adagrad,4,0.6,"[(0.06666666666666665, 0.10018929476875892, 1.2903308868408203)]"
adagrad,4,0.7,"[(0.06666666666666665, 0.10686860274238026, 1.504159688949585)]"
adagrad,4,0.8,"[(0.06666666666666665, 0.10144277985406254, 1.7177777290344238)]"
adagrad,4,0.9,"[(0.06666666666666665, 0.10322416552120245, 1.9316720962524414)]"
adagrad,4,1.0,"[(0.06666666666666665, 0.10382964993939957, 2.145650863647461)]"
adagrad,5,0.01,"[(0.09999999999999998, 0.2945268910854602, 0.0228879451751709)]"
adagrad,5,0.1,"[(0.06666666666666665, 0.20973904143483896, 0.21787333488464355)]"
adagrad,5,0.2,"[(0.06666666666666665, 0.3154572427112558, 0.4327714443206787)]"
adagrad,5,0.3,"[(0.09999999999999998, 0.3954061291418414, 0.648158073425293)]"
adagrad,5,0.4,"[(0.09999999999999998, 0.4364642292747391, 0.8629367351531982)]"
adagrad,5,0.5,"[(0.09999999999999998, 0.4872573629073159, 1.0805983543395996)]"
adagrad,5,0.6,"[(0.09999999999999998, 0.5117265518891574, 1.2947819232940674)]"
adagrad,5,0.7,"[(0.09999999999999998, 0.5347939970871968, 1.5099217891693115)]"
adagrad,5,0.8,"[(0.09999999999999998, 0.5518655981097077, 1.7243797779083252)]"
adagrad,5,0.9,"[(0.09999999999999998, 0.5773371423239121, 1.9388725757598877)]"
adagrad,5,1.0,"[(0.09999999999999998, 0.5995020254998317, 2.153242826461792)]"
