algorithm,dimension,run,checkpoint,error
cmaes,3658,0,0.01,"[(0.8784285714285714, 0.1752591276217668, 3.284503486007452)]"
cmaes,3658,0,0.1,"[(0.8596428571428572, 0.17123618499533558, 543.6722860280424)]"
cmaes,3658,0,0.2,"[(0.8596428571428572, 0.17123618499533558, 1183.8209874439053)]"
cmaes,3658,0,0.3,"[(0.8596428571428572, 0.17123618499533558, 1183.8209874439053)]"
cmaes,3658,0,0.4,"[(0.8596428571428572, 0.17123618499533558, 1183.8209874439053)]"
cmaes,3658,0,0.5,"[(0.8596428571428572, 0.17123618499533558, 1183.8209874439053)]"
cmaes,3658,0,0.6,"[(0.8596428571428572, 0.17123618499533558, 1183.8209874439053)]"
cmaes,3658,0,0.7,"[(0.8596428571428572, 0.17123618499533558, 1183.8209874439053)]"
cmaes,3658,0,0.8,"[(0.8596428571428572, 0.17123618499533558, 1183.8209874439053)]"
cmaes,3658,0,0.9,"[(0.8596428571428572, 0.17123618499533558, 1183.8209874439053)]"
cmaes,3658,0,1.0,"[(0.8596428571428572, 0.17123618499533558, 1183.8209874439053)]"
cmaes,3658,1,0.01,"[(0.8664285714285714, 0.1730523175427369, 5.727682447992265)]"
cmaes,3658,1,0.1,"[(0.8481428571428571, 0.16927389226490594, 240.39050741074607)]"
cmaes,3658,1,0.2,"[(0.8481428571428571, 0.16927389226490594, 240.39050741074607)]"
cmaes,3658,1,0.3,"[(0.8481428571428571, 0.16927389226490594, 240.39050741074607)]"
cmaes,3658,1,0.4,"[(0.8481428571428571, 0.16927389226490594, 240.39050741074607)]"
cmaes,3658,1,0.5,"[(0.8481428571428571, 0.16927389226490594, 240.39050741074607)]"
cmaes,3658,1,0.6,"[(0.8481428571428571, 0.16927389226490594, 240.39050741074607)]"
cmaes,3658,1,0.7,"[(0.8481428571428571, 0.16927389226490594, 240.39050741074607)]"
cmaes,3658,1,0.8,"[(0.8481428571428571, 0.16927389226490594, 240.39050741074607)]"
cmaes,3658,1,0.9,"[(0.8481428571428571, 0.16927389226490594, 240.39050741074607)]"
cmaes,3658,1,1.0,"[(0.8335714285714286, 0.16597920608087197, 3284.7048593307845)]"
cmaes,3658,2,0.01,"[(0.8979285714285714, 0.17958571428570747, 2.862094928044826)]"
cmaes,3658,2,0.1,"[(0.8362857142857143, 0.16648402343356267, 9.813943888060749)]"
cmaes,3658,2,0.2,"[(0.8362857142857143, 0.16648402343356267, 9.813943888060749)]"
cmaes,3658,2,0.3,"[(0.8362857142857143, 0.16648402343356267, 9.813943888060749)]"
cmaes,3658,2,0.4,"[(0.8362857142857143, 0.16648402343356267, 9.813943888060749)]"
cmaes,3658,2,0.5,"[(0.8362857142857143, 0.16648402343356267, 9.813943888060749)]"
cmaes,3658,2,0.6,"[(0.8362857142857143, 0.16648402343356267, 9.813943888060749)]"
cmaes,3658,2,0.7,"[(0.8362857142857143, 0.16648402343356267, 9.813943888060749)]"
cmaes,3658,2,0.8,"[(0.8362857142857143, 0.16648402343356267, 9.813943888060749)]"
cmaes,3658,2,0.9,"[(0.8362857142857143, 0.16648402343356267, 9.813943888060749)]"
cmaes,3658,2,1.0,"[(0.8362857142857143, 0.16648402343356267, 9.813943888060749)]"
cmaes,3658,3,0.01,"[(0.8758571428571429, 0.17473399070804643, 7.089415681082755)]"
cmaes,3658,3,0.1,"[(0.8443571428571428, 0.16801903761525358, 133.3227677042596)]"
cmaes,3658,3,0.2,"[(0.8443571428571428, 0.16801903761525358, 133.3227677042596)]"
