algorithm,run,checkpoint,error
adam,0,0.01,"[(0.06666666666666665, 0.3524466010442821, 0.02735137939453125)]"
adam,0,0.1,"[(0.0, 0.03958330546543528, 0.2642636299133301)]"
adam,0,0.2,"[(0.0, 0.05168010884084003, 0.5273361206054688)]"
adam,0,0.3,"[(0.06666666666666665, 0.11632598452338022, 0.7897281646728516)]"
adam,0,0.4,"[(0.033333333333333326, 0.08362507273222085, 1.0556025505065918)]"
adam,0,0.5,"[(0.033333333333333326, 0.06486234752909469, 1.317882776260376)]"
adam,0,0.6,"[(0.033333333333333326, 0.14373612388375034, 1.5817582607269287)]"
adam,0,0.7,"[(0.033333333333333326, 0.23566674074994157, 1.8454408645629883)]"
adam,0,0.8,"[(0.033333333333333326, 0.2843868783261081, 2.1088414192199707)]"
adam,0,0.9,"[(0.033333333333333326, 0.31972538919881593, 2.3720555305480957)]"
adam,0,1.0,"[(0.033333333333333326, 0.3478995531018513, 2.6359798908233643)]"
adam,1,0.01,"[(0.16666666666666663, 0.3771550854362357, 0.027385473251342773)]"
adam,1,0.1,"[(0.033333333333333326, 0.1448944932924751, 0.2649545669555664)]"
adam,1,0.2,"[(0.033333333333333326, 0.22426793608704068, 0.5285263061523438)]"
adam,1,0.3,"[(0.06666666666666665, 0.28808922000708476, 0.791959285736084)]"
adam,1,0.4,"[(0.06666666666666665, 0.5170999532007607, 1.0586187839508057)]"
adam,1,0.5,"[(0.06666666666666665, 0.6717737258859767, 1.320162057876587)]"
adam,1,0.6,"[(0.06666666666666665, 0.7691730226172292, 1.583177089691162)]"
adam,1,0.7,"[(0.06666666666666665, 0.805843220998547, 1.8461618423461914)]"
adam,1,0.8,"[(0.06666666666666665, 0.844628178757415, 2.108579158782959)]"
adam,1,0.9,"[(0.06666666666666665, 0.8749678597890969, 2.3715901374816895)]"
adam,1,1.0,"[(0.06666666666666665, 0.7830947023991918, 2.6336865425109863)]"
adam,2,0.01,"[(0.06666666666666665, 0.35014262067812213, 0.027605295181274414)]"
adam,2,0.1,"[(0.06666666666666665, 0.17829463563602374, 0.2647364139556885)]"
adam,2,0.2,"[(0.06666666666666665, 0.2509180400074079, 0.528038501739502)]"
adam,2,0.3,"[(0.033333333333333326, 0.2844900375091699, 0.7908420562744141)]"
adam,2,0.4,"[(0.033333333333333326, 0.31248136010512656, 1.0567121505737305)]"
adam,2,0.5,"[(0.033333333333333326, 0.33650765120076614, 1.3174421787261963)]"
adam,2,0.6,"[(0.033333333333333326, 0.3606860576903469, 1.579786777496338)]"
adam,2,0.7,"[(0.033333333333333326, 0.38249916482305857, 1.8418753147125244)]"
adam,2,0.8,"[(0.033333333333333326, 0.4037611142072075, 2.10318922996521)]"
adam,2,0.9,"[(0.033333333333333326, 0.42475975328108595, 2.3645589351654053)]"
adam,2,1.0,"[(0.033333333333333326, 0.4456054474239386, 2.6262123584747314)]"
adam,3,0.01,"[(0.09999999999999998, 0.42077418479012, 0.03873586654663086)]"
adam,3,0.1,"[(0.033333333333333326, 0.13521737350923055, 0.27429938316345215)]"
adam,3,0.2,"[(0.033333333333333326, 0.23161519910451556, 0.5361182689666748)]"
adam,3,0.3,"[(0.033333333333333326, 0.2871596663432617, 0.797353982925415)]"
adam,3,0.4,"[(0.033333333333333326, 0.3222926175087678, 1.0610716342926025)]"
adam,3,0.5,"[(0.033333333333333326, 0.35086622161903264, 1.3217968940734863)]"
adam,3,0.6,"[(0.033333333333333326, 0.37513140852091237, 1.5848472118377686)]"
adam,3,0.7,"[(0.033333333333333326, 0.3976281044398085, 1.847217082977295)]"
adam,3,0.8,"[(0.033333333333333326, 0.4187277093782283, 2.1097397804260254)]"
adam,3,0.9,"[(0.033333333333333326, 0.43934976016182886, 2.3716633319854736)]"
adam,3,1.0,"[(0.033333333333333326, 0.45953794751705246, 2.633989095687866)]"
adam,4,0.01,"[(0.06666666666666665, 0.3365176403498026, 0.027318239212036133)]"
adam,4,0.1,"[(0.0, 0.013719524490595115, 0.2634868621826172)]"
adam,4,0.2,"[(0.0, 0.006754050236043851, 0.5257441997528076)]"
adam,4,0.3,"[(0.0, 0.0041941665237324715, 0.7877328395843506)]"
adam,4,0.4,"[(0.0, 0.0036984921511478753, 1.0510523319244385)]"
adam,4,0.5,"[(0.0, 0.00343628566648852, 1.3126585483551025)]"
adam,4,0.6,"[(0.0, 0.003539086169349694, 1.576106309890747)]"
adam,4,0.7,"[(0.0, 0.003566104881655576, 1.8390233516693115)]"
adam,4,0.8,"[(0.0, 0.008548537557489239, 2.1025805473327637)]"
adam,4,0.9,"[(0.0, 0.013302144719841156, 2.366140127182007)]"
adam,4,1.0,"[(0.0, 0.014314572827330774, 2.629504442214966)]"
adam,5,0.01,"[(0.06666666666666665, 0.3533265077811081, 0.0274660587310791)]"
adam,5,0.1,"[(0.0, 0.024245233104107197, 0.2648158073425293)]"
adam,5,0.2,"[(0.0, 0.025252562397134113, 0.5279505252838135)]"
adam,5,0.3,"[(0.0, 0.026223471786045883, 0.791234016418457)]"
adam,5,0.4,"[(0.033333333333333326, 0.034360402566929335, 1.0561325550079346)]"
adam,5,0.5,"[(0.033333333333333326, 0.040057654020395746, 1.3195676803588867)]"
adam,5,0.6,"[(0.033333333333333326, 0.041814361969472955, 1.584223747253418)]"
adam,5,0.7,"[(0.033333333333333326, 0.03247796030226643, 1.8488950729370117)]"
adam,5,0.8,"[(0.0, 0.023764452269960212, 2.1136982440948486)]"
adam,5,0.9,"[(0.0, 0.020979270447932203, 2.3785581588745117)]"
adam,5,1.0,"[(0.0, 0.021219615157940942, 2.6431658267974854)]"
adam,6,0.01,"[(0.23333333333333328, 0.44932502283682096, 0.02760148048400879)]"
adam,6,0.1,"[(0.09999999999999998, 0.28853609728910645, 0.26479315757751465)]"
adam,6,0.2,"[(0.09999999999999998, 0.4188869692511085, 0.5280764102935791)]"
adam,6,0.3,"[(0.09999999999999998, 0.5186523283781999, 0.7914221286773682)]"
adam,6,0.4,"[(0.09999999999999998, 0.6025129087911251, 1.058133602142334)]"
adam,6,0.5,"[(0.09999999999999998, 0.6815256743114922, 1.3214812278747559)]"
adam,6,0.6,"[(0.09999999999999998, 0.7591774287133314, 1.5861258506774902)]"
adam,6,0.7,"[(0.09999999999999998, 0.8364742655733468, 1.851219892501831)]"
adam,6,0.8,"[(0.09999999999999998, 0.9124879056385324, 2.1158382892608643)]"
adam,6,0.9,"[(0.09999999999999998, 0.9883153918762411, 2.3816699981689453)]"
adam,6,1.0,"[(0.09999999999999998, 1.0620894441649198, 2.6479763984680176)]"
adam,7,0.01,"[(0.09999999999999998, 0.343699676073065, 0.033739328384399414)]"
adam,7,0.1,"[(0.06666666666666665, 0.21296751030157707, 0.30828857421875)]"
adam,7,0.2,"[(0.06666666666666665, 0.32186659663994427, 0.6124048233032227)]"
adam,7,0.3,"[(0.06666666666666665, 0.3967569381076344, 0.9164810180664062)]"
adam,7,0.4,"[(0.06666666666666665, 0.4570212021779054, 1.223146677017212)]"
adam,7,0.5,"[(0.06666666666666665, 0.5106674109586223, 1.5265700817108154)]"
adam,7,0.6,"[(0.06666666666666665, 0.5619745118898266, 1.8343803882598877)]"
adam,7,0.7,"[(0.06666666666666665, 0.6071209683006656, 2.1424100399017334)]"
adam,7,0.8,"[(0.06666666666666665, 0.6521091581522268, 2.4499313831329346)]"
adam,7,0.9,"[(0.06666666666666665, 0.6974971939525463, 2.757920742034912)]"
adam,7,1.0,"[(0.06666666666666665, 0.7417747148811683, 3.065814733505249)]"
adam,8,0.01,"[(0.033333333333333326, 0.32740679231113756, 0.027524948120117188)]"
adam,8,0.1,"[(0.06666666666666665, 0.10152849143436783, 0.2634091377258301)]"
adam,8,0.2,"[(0.06666666666666665, 0.10112751374405343, 0.5250732898712158)]"
adam,8,0.3,"[(0.06666666666666665, 0.09784141536966784, 0.7877695560455322)]"
adam,8,0.4,"[(0.033333333333333326, 0.08432364172927251, 1.054645299911499)]"
adam,8,0.5,"[(0.06666666666666665, 0.09552598057785812, 1.3185606002807617)]"
adam,8,0.6,"[(0.06666666666666665, 0.14231550404411827, 1.5840797424316406)]"
adam,8,0.7,"[(0.09999999999999998, 0.33138538684782615, 1.8497083187103271)]"
adam,8,0.8,"[(0.09999999999999998, 0.39672942282288737, 2.1142983436584473)]"
adam,8,0.9,"[(0.033333333333333326, 0.35705124707343566, 2.3786120414733887)]"
adam,8,1.0,"[(0.033333333333333326, 0.16157473111613094, 2.6423137187957764)]"
adam,9,0.01,"[(0.033333333333333326, 0.2787141946530497, 0.02737569808959961)]"
adam,9,0.1,"[(0.033333333333333326, 0.13192465202796724, 0.26243066787719727)]"
adam,9,0.2,"[(0.033333333333333326, 0.196060422206449, 0.5253582000732422)]"
adam,9,0.3,"[(0.033333333333333326, 0.23268796739606093, 0.7879049777984619)]"
adam,9,0.4,"[(0.033333333333333326, 0.26219587258339255, 1.0541355609893799)]"
adam,9,0.5,"[(0.033333333333333326, 0.30621483757753337, 1.3171422481536865)]"
adam,9,0.6,"[(0.033333333333333326, 0.34394936317234476, 1.5819494724273682)]"
adam,9,0.7,"[(0.033333333333333326, 0.4664888006593971, 1.8468198776245117)]"
adam,9,0.8,"[(0.033333333333333326, 0.6004846957419783, 2.1110129356384277)]"
adam,9,0.9,"[(0.033333333333333326, 0.6140369815292972, 2.374751091003418)]"
adam,9,1.0,"[(0.033333333333333326, 0.6140280130874791, 2.6375088691711426)]"
adam,10,0.01,"[(0.16666666666666663, 0.450644600260638, 0.027347326278686523)]"
adam,10,0.1,"[(0.0, 0.07210575405890883, 0.26308584213256836)]"
adam,10,0.2,"[(0.0, 0.05836356028512344, 0.5254673957824707)]"
adam,10,0.3,"[(0.033333333333333326, 0.06986878027735409, 0.7878334522247314)]"
adam,10,0.4,"[(0.033333333333333326, 0.102863777175698, 1.0533661842346191)]"
adam,10,0.5,"[(0.033333333333333326, 0.13018536102359027, 1.3155632019042969)]"
adam,10,0.6,"[(0.033333333333333326, 0.15898204173017336, 1.579418659210205)]"
adam,10,0.7,"[(0.06666666666666665, 0.2968360179486119, 1.8428936004638672)]"
adam,10,0.8,"[(0.06666666666666665, 0.3685498150967678, 2.106397867202759)]"
adam,10,0.9,"[(0.06666666666666665, 0.37023800320439404, 2.3694489002227783)]"
adam,10,1.0,"[(0.033333333333333326, 0.36595058456802837, 2.6330785751342773)]"
adam,11,0.01,"[(0.09999999999999998, 0.2881384240733786, 0.027295351028442383)]"
adam,11,0.1,"[(0.0, 0.006309459735293188, 0.2637145519256592)]"
adam,11,0.2,"[(0.0, 0.0027336129952216727, 0.5256106853485107)]"
adam,11,0.3,"[(0.0, 0.0019488900060391774, 0.7873969078063965)]"
adam,11,0.4,"[(0.0, 0.0016321065820062354, 1.0512158870697021)]"
adam,11,0.5,"[(0.0, 0.0011393459288731504, 1.3115181922912598)]"
adam,11,0.6,"[(0.0, 0.0004027958074106625, 1.5731043815612793)]"
adam,11,0.7,"[(0.0, 0.0001416257878700835, 1.8349683284759521)]"
adam,11,0.8,"[(0.0, 9.065408065643006e-05, 2.0964858531951904)]"
adam,11,0.9,"[(0.0, 5.871022732788709e-05, 2.358487367630005)]"
adam,11,1.0,"[(0.0, 4.631944091762713e-05, 2.6202526092529297)]"
adam,12,0.01,"[(0.09999999999999998, 0.34324305091432805, 0.028228759765625)]"
adam,12,0.1,"[(0.033333333333333326, 0.08713805202860672, 0.26435422897338867)]"
adam,12,0.2,"[(0.033333333333333326, 0.08007060991588137, 0.5258481502532959)]"
adam,12,0.3,"[(0.033333333333333326, 0.08450843774955225, 0.786923885345459)]"
adam,12,0.4,"[(0.033333333333333326, 0.0828782395748209, 1.051154375076294)]"
adam,12,0.5,"[(0.033333333333333326, 0.07176860366779923, 1.3111608028411865)]"
adam,12,0.6,"[(0.033333333333333326, 0.0768523669347895, 1.5735764503479004)]"
adam,12,0.7,"[(0.033333333333333326, 0.07251185386623768, 1.8354201316833496)]"
adam,12,0.8,"[(0.033333333333333326, 0.0800402636578002, 2.097443103790283)]"
adam,12,0.9,"[(0.033333333333333326, 0.07455814429288317, 2.359090566635132)]"
adam,12,1.0,"[(0.06666666666666665, 0.3326987198137505, 2.6211166381835938)]"
adam,13,0.01,"[(0.16666666666666663, 0.43269455639228754, 0.02721548080444336)]"
adam,13,0.1,"[(0.033333333333333326, 0.1369024672594508, 0.3122375011444092)]"
adam,13,0.2,"[(0.033333333333333326, 0.22231347722696182, 0.5731239318847656)]"
adam,13,0.3,"[(0.033333333333333326, 0.27807551620384685, 0.834038496017456)]"
adam,13,0.4,"[(0.033333333333333326, 0.31445880996396014, 1.0971653461456299)]"
adam,13,0.5,"[(0.033333333333333326, 0.34258707412913664, 1.3562686443328857)]"
adam,13,0.6,"[(0.033333333333333326, 0.3668806715015987, 1.6164019107818604)]"
adam,13,0.7,"[(0.033333333333333326, 0.3892643321696926, 1.87687087059021)]"
adam,13,0.8,"[(0.033333333333333326, 0.41058050559063675, 2.1367390155792236)]"
adam,13,0.9,"[(0.033333333333333326, 0.4314281439402942, 2.3968281745910645)]"
adam,13,1.0,"[(0.033333333333333326, 0.4519979048347241, 2.656538248062134)]"
adam,14,0.01,"[(0.06666666666666665, 0.2760579161368258, 0.04535341262817383)]"
adam,14,0.1,"[(0.0, 0.02132788642662094, 0.28040480613708496)]"
adam,14,0.2,"[(0.0, 0.011918852580781406, 0.5408992767333984)]"
adam,14,0.3,"[(0.0, 0.011273802963867364, 0.8009493350982666)]"
adam,14,0.4,"[(0.0, 0.00894134884109648, 1.0633795261383057)]"
adam,14,0.5,"[(0.0, 0.011496620333149656, 1.3227260112762451)]"
adam,14,0.6,"[(0.0, 0.008150083345382165, 1.5838019847869873)]"
adam,14,0.7,"[(0.0, 0.007162970007036187, 1.8449211120605469)]"
adam,14,0.8,"[(0.0, 0.005938738503009517, 2.1059494018554688)]"
adam,14,0.9,"[(0.0, 0.009013930402755091, 2.3667445182800293)]"
adam,14,1.0,"[(0.0, 0.01753476827070225, 2.6274588108062744)]"
adam,15,0.01,"[(0.06666666666666665, 0.2973358332002454, 0.04003643989562988)]"
adam,15,0.1,"[(0.033333333333333326, 0.06079044507477437, 0.2743232250213623)]"
adam,15,0.2,"[(0.033333333333333326, 0.11217992093007881, 0.5340602397918701)]"
adam,15,0.3,"[(0.033333333333333326, 0.19235474149075307, 0.7937819957733154)]"
adam,15,0.4,"[(0.06666666666666665, 0.2328300886209207, 1.0546202659606934)]"
adam,15,0.5,"[(0.06666666666666665, 0.3062132939703914, 1.3116874694824219)]"
adam,15,0.6,"[(0.06666666666666665, 0.3569473422343961, 1.5705499649047852)]"
