checkpoint,mean,std,median,max,min
0.01,0.4666505837694513,0.045551849016673994,0.4666666641738619,0.5555555543054501,0.37697244740910046
0.1,0.4618701661327948,0.04643715661994664,0.4666666542552534,0.5555555552110979,0.35537938865709534
0.2,0.46056293394414693,0.04381159774688108,0.44444444437427,0.5555555552110979,0.35537938865709534
0.3,0.4514126665302809,0.04563215437993946,0.44444444434352337,0.5555555552110979,0.35537938865709534
0.4,0.4483659654607576,0.041680007202539296,0.4444444443352437,0.5333333331438644,0.35555555532097405
0.5,0.4527232634667359,0.04197053212756002,0.44444444437427,0.5555555554759481,0.3555555554792223
0.6,0.4509803764162205,0.04407121706096306,0.44444444437828595,0.5555555554759481,0.3555555554792223
0.7,0.4553376758288349,0.04581175848919688,0.4444444443866981,0.5555555554759481,0.3555555554792223
0.8,0.4518516523479274,0.04566253551312633,0.44444444437828595,0.5555555554694208,0.3555555554792223
0.9,0.450108732964197,0.0435296018040616,0.4444444443791152,0.5555555554220669,0.3555555554792223
1.0,0.44923728482969993,0.043634156261356714,0.44444444437427,0.5555555554220669,0.3555555554792223
