function,dimension,run,checkpoint,error
F192013,10,0,0.01,"[898.3104393898523, 0.6841845512390137]"
F192013,10,0,0.1,"[2.6414622190972636, 6.669948101043701]"
F192013,10,0,0.2,"[0.9782534542549115, 13.60905146598816]"
F192013,10,0,0.3,"[0.6179986938356024, 20.96361804008484]"
F192013,10,0,0.4,"[0.6142922610375194, 28.81895399093628]"
F192013,10,0,0.5,"[0.6141141334614986, 37.40753531455994]"
F192013,10,0,0.6,"[0.6139063211853681, 47.04655051231384]"
F192013,10,0,0.7,"[0.6139063211853681, 58.22276425361633]"
F192013,10,0,0.8,"[0.6138987893996273, 71.54853773117065]"
F192013,10,0,0.9,"[0.6035164289747854, 87.13305854797363]"
F192013,10,0,1.0,"[0.6035148446921426, 88.96832656860352]"
F192013,10,1,0.01,"[1232.404555134241, 0.6710398197174072]"
F192013,10,1,0.1,"[1.792409797766652, 6.711028814315796]"
F192013,10,1,0.2,"[1.141328277449361, 13.692553758621216]"
F192013,10,1,0.3,"[1.141328277449361, 20.94689106941223]"
F192013,10,1,0.4,"[1.0611691482797596, 28.751626014709473]"
F192013,10,1,0.5,"[0.9323666917181868, 37.231324195861816]"
F192013,10,1,0.6,"[0.8879909130997135, 46.77159357070923]"
F192013,10,1,0.7,"[0.8702988154901732, 57.92041730880737]"
F192013,10,1,0.8,"[0.8354960801474363, 71.28667569160461]"
F192013,10,1,0.9,"[0.7994795771416534, 86.93759846687317]"
F192013,10,1,1.0,"[0.7994795771416534, 91.52107214927673]"
F192013,10,2,0.01,"[3147.5632238121725, 0.6747622489929199]"
F192013,10,2,0.1,"[3.319030035875869, 6.682066202163696]"
F192013,10,2,0.2,"[2.2104433218644317, 13.45573902130127]"
F192013,10,2,0.3,"[1.2468581871528954, 20.550172805786133]"
F192013,10,2,0.4,"[1.2094676735139274, 28.35507559776306]"
F192013,10,2,0.5,"[1.1378974435922942, 36.87125611305237]"
F192013,10,2,0.6,"[1.0981858520200376, 46.53633737564087]"
F192013,10,2,0.7,"[1.0087935905662562, 57.7895610332489]"
F192013,10,2,0.8,"[0.9443350907162085, 71.14030289649963]"
F192013,10,2,0.9,"[0.8414236421921828, 86.7513473033905]"
F192013,10,2,1.0,"[0.8414168145998246, 89.29122614860535]"
F192013,10,3,0.01,"[1936.3179338146565, 0.6769232749938965]"
F192013,10,3,0.1,"[2.6258960988893705, 6.713382005691528]"
F192013,10,3,0.2,"[1.4089697106296626, 13.660431623458862]"
F192013,10,3,0.3,"[1.1562693218328377, 20.957059383392334]"
F192013,10,3,0.4,"[1.029294060914367, 28.772682189941406]"
F192013,10,3,0.5,"[0.9939076469238444, 37.387221336364746]"
F192013,10,3,0.6,"[0.9900882272266927, 47.005470991134644]"
F192013,10,3,0.7,"[0.936228050925763, 58.15251970291138]"
F192013,10,3,0.8,"[0.9345650199502984, 71.46898245811462]"
F192013,10,3,0.9,"[0.8059201955785511, 87.0442841053009]"
F192013,10,3,1.0,"[0.804957912471707, 91.83406043052673]"
F192013,10,4,0.01,"[516.2796825494736, 0.6791822910308838]"
F192013,10,4,0.1,"[1.6077350596222573, 6.758801698684692]"
F192013,10,4,0.2,"[1.196935568572087, 13.77869462966919]"
F192013,10,4,0.3,"[1.0674336499265564, 21.1697199344635]"
F192013,10,4,0.4,"[1.0559584577731584, 28.93974804878235]"
F192013,10,4,0.5,"[1.0327904042160867, 37.46140432357788]"
F192013,10,4,0.6,"[1.0039390594376414, 47.13975191116333]"
F192013,10,4,0.7,"[0.9931658386490199, 58.33407020568848]"
F192013,10,4,0.8,"[0.9749829471666089, 71.71054339408875]"
F192013,10,4,0.9,"[0.9360604034998232, 87.36005902290344]"
F192013,10,4,1.0,"[0.9360597309936907, 88.81223940849304]"
F192013,10,5,0.01,"[1950.6784327788728, 0.683039665222168]"
F192013,10,5,0.1,"[2.4683639559038966, 6.738013505935669]"
F192013,10,5,0.2,"[1.5281218061067534, 13.724942445755005]"
F192013,10,5,0.3,"[1.3624280360699572, 21.08560347557068]"
F192013,10,5,0.4,"[1.1837590092636674, 28.893844842910767]"
F192013,10,5,0.5,"[1.1463378569204679, 37.429943323135376]"
F192013,10,5,0.6,"[1.1259612655606475, 47.03654885292053]"
F192013,10,5,0.7,"[1.1249923886525721, 58.11966943740845]"
F192013,10,5,0.8,"[1.0680311212866513, 71.42011404037476]"
F192013,10,5,0.9,"[0.8986551249644208, 87.01921653747559]"
F192013,10,5,1.0,"[0.8958810694653039, 104.8612539768219]"
F192013,10,6,0.01,"[2337.5857719426267, 0.6723001003265381]"
F192013,10,6,0.1,"[2.3314147349794325, 7.16072154045105]"
F192013,10,6,0.2,"[1.6967715636533285, 14.069916725158691]"
F192013,10,6,0.3,"[1.3122097392662226, 21.36693048477173]"
F192013,10,6,0.4,"[1.1281586273206017, 29.25735068321228]"
F192013,10,6,0.5,"[1.100288586672491, 37.83365821838379]"
F192013,10,6,0.6,"[1.0798506544672364, 47.54731345176697]"
F192013,10,6,0.7,"[0.9987172922702143, 58.72544574737549]"
F192013,10,6,0.8,"[0.857477359601944, 72.07160496711731]"
F192013,10,6,0.9,"[0.8045532585566662, 87.69132733345032]"
F192013,10,6,1.0,"[0.8043174130053785, 94.18602776527405]"
F192013,10,7,0.01,"[1392.855222713712, 0.7955882549285889]"
F192013,10,7,0.1,"[3.173227088681017, 6.848229646682739]"
F192013,10,7,0.2,"[0.8540490061971013, 13.83751630783081]"
F192013,10,7,0.3,"[0.7569344045697903, 21.29543161392212]"
F192013,10,7,0.4,"[0.7564584609073108, 29.133046865463257]"
F192013,10,7,0.5,"[0.6907361208801035, 37.685301303863525]"
F192013,10,7,0.6,"[0.6383167237634098, 47.32050132751465]"
F192013,10,7,0.7,"[0.6381794518566721, 58.46662998199463]"
F192013,10,7,0.8,"[0.6014283341252735, 71.75940608978271]"
F192013,10,7,0.9,"[0.5716484027203705, 87.25481033325195]"
F192013,10,7,1.0,"[0.5716476025787074, 88.80424618721008]"
F192013,10,8,0.01,"[797.1660561692318, 0.6849744319915771]"
F192013,10,8,0.1,"[2.621309966703393, 6.920289993286133]"
F192013,10,8,0.2,"[1.3749889451253239, 13.993015766143799]"
F192013,10,8,0.3,"[1.0361413617059156, 21.298887968063354]"
F192013,10,8,0.4,"[0.8477358799195827, 28.97607111930847]"
F192013,10,8,0.5,"[0.7342233317592672, 37.49734854698181]"
F192013,10,8,0.6,"[0.713848040241885, 47.16857886314392]"
F192013,10,8,0.7,"[0.7057565133196135, 58.347219467163086]"
F192013,10,8,0.8,"[0.6853070013793854, 71.7337896823883]"
F192013,10,8,0.9,"[0.6594076598181005, 87.43462014198303]"
F192013,10,8,1.0,"[0.6592258222584633, 93.76954054832458]"
F192013,10,9,0.01,"[4924.07603849481, 0.6884510517120361]"
F192013,10,9,0.1,"[2.76083946998034, 6.731049537658691]"
F192013,10,9,0.2,"[1.7699738929150044, 13.612435817718506]"
F192013,10,9,0.3,"[1.6891947863657037, 20.795400619506836]"
F192013,10,9,0.4,"[1.673202684516184, 28.43317699432373]"
F192013,10,9,0.5,"[1.4772807038484643, 36.84660744667053]"
F192013,10,9,0.6,"[1.3565775955943309, 46.41526770591736]"
F192013,10,9,0.7,"[1.3138378920357354, 57.6237530708313]"
F192013,10,9,0.8,"[1.2622169242699215, 71.07248830795288]"
F192013,10,9,0.9,"[1.1029027192295757, 86.74545335769653]"
F192013,10,9,1.0,"[1.1024842480780421, 88.13519096374512]"
F192013,10,10,0.01,"[686.7795101102283, 0.6801164150238037]"
F192013,10,10,0.1,"[2.911257888821922, 7.521411418914795]"
F192013,10,10,0.2,"[1.5596894835497892, 14.566328048706055]"
F192013,10,10,0.3,"[1.3230805941597055, 21.846312761306763]"
F192013,10,10,0.4,"[1.2496834438096585, 29.559127807617188]"
F192013,10,10,0.5,"[1.1801309725076976, 38.081984519958496]"
F192013,10,10,0.6,"[1.1673000462716345, 47.71698880195618]"
F192013,10,10,0.7,"[1.1654745001600872, 58.89703822135925]"
F192013,10,10,0.8,"[1.1588884176252918, 72.25337815284729]"
F192013,10,10,0.9,"[1.0676645462597207, 87.86496210098267]"
F192013,10,10,1.0,"[1.065757067377433, 97.95714569091797]"
F192013,10,11,0.01,"[148.59294054421184, 0.6734898090362549]"
F192013,10,11,0.1,"[2.4656752363270016, 6.707515001296997]"
F192013,10,11,0.2,"[1.3182815730310722, 13.524646520614624]"
F192013,10,11,0.3,"[0.9658631781194913, 20.62510085105896]"
F192013,10,11,0.4,"[0.8683254541962242, 28.190879106521606]"
F192013,10,11,0.5,"[0.8541973711417086, 36.49614596366882]"
F192013,10,11,0.6,"[0.8527400186772525, 45.97642660140991]"
F192013,10,11,0.7,"[0.8459281565892525, 57.0451717376709]"
F192013,10,11,0.8,"[0.8454767745895424, 70.32848358154297]"
F192013,10,11,0.9,"[0.7984383405269568, 85.91959118843079]"
F192013,10,11,1.0,"[0.7804770735261854, 93.54931998252869]"
F192013,10,12,0.01,"[722.131240311922, 0.6842315196990967]"
F192013,10,12,0.1,"[2.7728716133514695, 6.770137310028076]"
F192013,10,12,0.2,"[1.9004325835099962, 13.820170640945435]"
F192013,10,12,0.3,"[1.4296344640606549, 21.282227754592896]"
F192013,10,12,0.4,"[0.8897559308653058, 29.218075037002563]"
F192013,10,12,0.5,"[0.749920944271139, 37.81888151168823]"
F192013,10,12,0.6,"[0.6815486556592418, 47.43703365325928]"
F192013,10,12,0.7,"[0.6349108458668979, 58.5493860244751]"
F192013,10,12,0.8,"[0.6103310067833263, 71.88197469711304]"
F192013,10,12,0.9,"[0.6033565044102147, 85.8698034286499]"
F192013,10,12,1.0,"[0.6033565044102147, 85.86980676651001]"
F192013,10,13,0.01,"[659.4533173020573, 0.6798982620239258]"
F192013,10,13,0.1,"[2.4896388480516976, 6.714406490325928]"
F192013,10,13,0.2,"[1.356576554668436, 13.659103155136108]"
F192013,10,13,0.3,"[1.1160164892218063, 21.028494119644165]"
F192013,10,13,0.4,"[1.0358138905719443, 28.89675998687744]"
F192013,10,13,0.5,"[0.9930484149610947, 37.479897260665894]"
F192013,10,13,0.6,"[0.932124097799317, 47.10781812667847]"
F192013,10,13,0.7,"[0.8887719188223286, 58.22322058677673]"
F192013,10,13,0.8,"[0.8741009898263314, 71.4961473941803]"
F192013,10,13,0.9,"[0.8450934364447562, 87.05444979667664]"
F192013,10,13,1.0,"[0.8442098771594715, 89.22370553016663]"
F192013,10,14,0.01,"[4243.6139735529205, 0.6815528869628906]"
F192013,10,14,0.1,"[1.6541084392178504, 7.763116359710693]"
F192013,10,14,0.2,"[1.2709124867536161, 14.747024536132812]"
F192013,10,14,0.3,"[1.2083663058272123, 22.075953245162964]"
F192013,10,14,0.4,"[1.202190699542598, 30.040332555770874]"
F192013,10,14,0.5,"[1.1895682268553287, 38.749480962753296]"
F192013,10,14,0.6,"[1.1677562685694056, 48.458508014678955]"
F192013,10,14,0.7,"[1.147226865035634, 59.66670751571655]"
F192013,10,14,0.8,"[1.1300034784285344, 73.04199719429016]"
F192013,10,14,0.9,"[1.0664366797069533, 88.66984963417053]"
F192013,10,14,1.0,"[1.0632112663574276, 104.24221849441528]"
F192013,10,15,0.01,"[348.2776389521829, 0.6875813007354736]"
F192013,10,15,0.1,"[2.329424537502007, 6.785096883773804]"
F192013,10,15,0.2,"[1.6779775388627058, 13.742918729782104]"
F192013,10,15,0.3,"[1.4039793752309038, 21.085670948028564]"
F192013,10,15,0.4,"[1.328075558873934, 28.8833646774292]"
F192013,10,15,0.5,"[1.2992566552064773, 37.466389656066895]"
F192013,10,15,0.6,"[1.2638195191070736, 47.2041552066803]"
F192013,10,15,0.7,"[1.2546200337724827, 58.34298896789551]"
F192013,10,15,0.8,"[1.2052169811294107, 71.69577264785767]"
F192013,10,15,0.9,"[1.1174683474677067, 87.27875065803528]"
F192013,10,15,1.0,"[1.1138404051924908, 105.18997287750244]"
F192013,10,16,0.01,"[2890.877079202869, 0.6822500228881836]"
F192013,10,16,0.1,"[3.0214646925983857, 6.739603042602539]"
F192013,10,16,0.2,"[1.7184580202206803, 13.696101665496826]"
F192013,10,16,0.3,"[1.6819656422738376, 21.03896188735962]"
F192013,10,16,0.4,"[1.557436406544582, 28.824276208877563]"
F192013,10,16,0.5,"[1.5317464165562455, 37.37689757347107]"
F192013,10,16,0.6,"[1.48804770980189, 46.949612617492676]"
F192013,10,16,0.7,"[1.4532139382881724, 58.03648662567139]"
F192013,10,16,0.8,"[1.4493050922814064, 71.378408908844]"
F192013,10,16,0.9,"[1.426757738887943, 86.97777128219604]"
F192013,10,16,1.0,"[1.3781368282909057, 96.34998989105225]"
F192013,10,17,0.01,"[73.37527786223302, 0.6791117191314697]"
F192013,10,17,0.1,"[3.4261573471436577, 7.629922389984131]"
F192013,10,17,0.2,"[1.7101585169124291, 15.477211713790894]"
F192013,10,17,0.3,"[1.4085997871835048, 23.81164002418518]"
F192013,10,17,0.4,"[1.3520249006156746, 32.56238031387329]"
F192013,10,17,0.5,"[1.318220907928378, 41.26679253578186]"
F192013,10,17,0.6,"[1.3176118949857027, 50.9372079372406]"
F192013,10,17,0.7,"[1.2802350310776092, 62.067654848098755]"
F192013,10,17,0.8,"[1.2016960792172995, 75.3322536945343]"
F192013,10,17,0.9,"[1.0462711297347482, 90.91774821281433]"
F192013,10,17,1.0,"[1.0433672783134966, 95.03774523735046]"
F192013,10,18,0.01,"[2138.191268679141, 0.6769473552703857]"
F192013,10,18,0.1,"[2.9806532780114026, 6.72778058052063]"
F192013,10,18,0.2,"[1.5133880412878966, 13.685074806213379]"
F192013,10,18,0.3,"[1.2529292516044848, 20.98841619491577]"
F192013,10,18,0.4,"[1.1453481372257102, 28.68843913078308]"
F192013,10,18,0.5,"[1.0954587229796857, 37.207088470458984]"
F192013,10,18,0.6,"[1.095149348101188, 46.84619665145874]"
F192013,10,18,0.7,"[1.067143162089394, 57.98201012611389]"
F192013,10,18,0.8,"[1.0519044990417115, 71.31002235412598]"
F192013,10,18,0.9,"[0.9801306069106204, 86.94570326805115]"
F192013,10,18,1.0,"[0.9794317409217683, 92.60845446586609]"
F192013,10,19,0.01,"[1141.617468139852, 0.6839034557342529]"
F192013,10,19,0.1,"[2.474635984833185, 6.7414562702178955]"
F192013,10,19,0.2,"[1.670307959724596, 13.637390851974487]"
F192013,10,19,0.3,"[1.152846848034244, 20.83817768096924]"
F192013,10,19,0.4,"[0.9456777983608617, 28.60822629928589]"
F192013,10,19,0.5,"[0.9205033085057153, 37.20608925819397]"
F192013,10,19,0.6,"[0.9171625633348981, 46.91825580596924]"
F192013,10,19,0.7,"[0.9105962356088071, 58.10095548629761]"
F192013,10,19,0.8,"[0.8997779074011873, 71.44809746742249]"
F192013,10,19,0.9,"[0.8465417829619355, 87.08541798591614]"
F192013,10,19,1.0,"[0.8316685590866655, 96.08803057670593]"
F192013,10,20,0.01,"[4493.714495715675, 0.6727721691131592]"
F192013,10,20,0.1,"[3.2191727421160294, 6.997378349304199]"
F192013,10,20,0.2,"[1.7203199966430134, 13.878334045410156]"
F192013,10,20,0.3,"[1.1348236949532975, 21.08765697479248]"
F192013,10,20,0.4,"[1.1089817441541072, 28.810272932052612]"
F192013,10,20,0.5,"[1.078382506175501, 37.220404863357544]"
F192013,10,20,0.6,"[1.0762472221584858, 46.74209547042847]"
