checkpoint,mean,std,median,max,min
0.01,0.22310852837067358,0.00942318707782084,0.2242129605487154,0.24267328569334498,0.2049280803446492
0.1,0.20452335801112956,0.0184296482500147,0.20672572857654625,0.24770677670418922,0.15808541059082878
0.2,0.1592680199933578,0.04081216008929278,0.15355312091066717,0.2903239773530903,0.09982691171710441
0.3,0.14236132505141744,0.042215507960962455,0.13472706838739068,0.24351107141929268,0.07073398244279579
0.4,0.13113476495217255,0.045882521849726236,0.12163983753651884,0.24575678901292797,0.029740805981831295
0.5,0.12482369917891996,0.04693730080909133,0.11454095986084342,0.24575678901292797,0.029081329474427067
0.6,0.12659150323584553,0.05637625696177536,0.11468202401623581,0.2484440572677738,0.029081329474427067
0.7,0.1272027176042849,0.051744897659344216,0.11638007564022448,0.2484440572677738,0.036407295520574236
0.8,0.12463364924603597,0.053781855853069056,0.11961665730578912,0.2484440572677738,0.027187726802732095
0.9,0.12030176859312118,0.05795694224115218,0.11974188407252395,0.2484440572677738,0.022267226959274713
1.0,0.12020735900108222,0.05789623999497115,0.11961665730578912,0.2484440572677738,0.022267226959274713
