checkpoint,mean,std,median,max,min
0.01,0.42078808502445364,0.032327451016630995,0.41200600632968776,0.5316489169383758,0.37790548329673396
0.1,0.2805430036915764,0.013094649524785593,0.28046772067551207,0.30890072981385913,0.2587151747938542
0.2,0.2605110374803402,0.011877158288189138,0.2617722972395665,0.29049511065812544,0.23555081057395627
0.3,0.2503019570187799,0.010228479517897576,0.25134502954662075,0.2644856869864458,0.23039776701121495
0.4,0.24452409187412352,0.009539730623546683,0.2427088799408735,0.2616313070383582,0.22448746432806557
0.5,0.23989571996541173,0.009337856816329648,0.24174519555382917,0.2571831133484645,0.22146269850914074
0.6,0.23721050472720304,0.009543232362222091,0.23664574844232336,0.2571831133484645,0.21924826058785368
0.7,0.23612855945937636,0.008907744281269602,0.2343710234801926,0.2571831133484645,0.21924826058785368
0.8,0.235609015856858,0.009226611285490344,0.23385180802905217,0.2571831133484645,0.21924826058785368
0.9,0.23449741945923455,0.00888286694407429,0.2330866122778779,0.2571831133484645,0.21924826058785368
1.0,0.2334961389543577,0.009805119895432826,0.2330866122778779,0.2571831133484645,0.21062507583845927
