algorithm,dimension,run,checkpoint,error
cmaes,3658,0,0.01,[0.20385714285714285]
cmaes,3658,0,0.1,[0.11842857142857142]
cmaes,3658,0,0.2,[0.21057142857142858]
cmaes,3658,0,0.3,[0.3295]
cmaes,3658,0,0.4,[0.3295]
cmaes,3658,0,0.5,[0.31685714285714284]
cmaes,3658,0,0.6,[0.31685714285714284]
cmaes,3658,0,0.7,[0.382]
cmaes,3658,0,0.8,[0.382]
cmaes,3658,0,0.9,[0.382]
cmaes,3658,0,1.0,[0.382]
cmaes,3658,1,0.01,[0.12757142857142856]
cmaes,3658,1,0.1,[0.12864285714285714]
cmaes,3658,1,0.2,[0.249]
cmaes,3658,1,0.3,[0.36042857142857143]
cmaes,3658,1,0.4,[0.36042857142857143]
cmaes,3658,1,0.5,[0.36042857142857143]
cmaes,3658,1,0.6,[0.3372857142857143]
cmaes,3658,1,0.7,[0.3372857142857143]
cmaes,3658,1,0.8,[0.3372857142857143]
cmaes,3658,1,0.9,[0.3372857142857143]
cmaes,3658,1,1.0,[0.3372857142857143]
cmaes,3658,2,0.01,[0.08878571428571429]
cmaes,3658,2,0.1,[0.1085]
cmaes,3658,2,0.2,[0.2235]
cmaes,3658,2,0.3,[0.23057142857142857]
cmaes,3658,2,0.4,[0.2905714285714286]
cmaes,3658,2,0.5,[0.2905714285714286]
cmaes,3658,2,0.6,[0.2905714285714286]
cmaes,3658,2,0.7,[0.2905714285714286]
cmaes,3658,2,0.8,[0.3245]
cmaes,3658,2,0.9,[0.3245]
cmaes,3658,2,1.0,[0.3245]
cmaes,3658,3,0.01,[0.10821428571428572]
cmaes,3658,3,0.1,[0.18357142857142858]
cmaes,3658,3,0.2,[0.22814285714285715]
cmaes,3658,3,0.3,[0.2967142857142857]
cmaes,3658,3,0.4,[0.27764285714285714]
cmaes,3658,3,0.5,[0.27764285714285714]
cmaes,3658,3,0.6,[0.37392857142857144]
cmaes,3658,3,0.7,[0.37392857142857144]
cmaes,3658,3,0.8,[0.37392857142857144]
cmaes,3658,3,0.9,[0.37392857142857144]
cmaes,3658,3,1.0,[0.37392857142857144]
cmaes,3658,4,0.01,[0.15457142857142858]
cmaes,3658,4,0.1,[0.15457142857142858]
cmaes,3658,4,0.2,[0.24642857142857144]
cmaes,3658,4,0.3,[0.31385714285714283]
cmaes,3658,4,0.4,[0.31385714285714283]
cmaes,3658,4,0.5,[0.3414285714285714]
cmaes,3658,4,0.6,[0.3414285714285714]
