algorithm,dimension,run,checkpoint,error
nlshade,39,0,0.01,"[(0.33333333333333337, 0.2491988353938228, 0.35680127143859863)]"
nlshade,39,0,0.1,"[(0.6333333333333333, 0.2496875419698001, 2.8889126777648926)]"
nlshade,39,0,0.2,"[(0.6333333333333333, 0.2496875419698001, 5.9956138134002686)]"
nlshade,39,0,0.3,"[(0.30000000000000004, 0.18871217944041305, 8.941532850265503)]"
nlshade,39,0,0.4,"[(0.30000000000000004, 0.15491917711350336, 11.988879680633545)]"
nlshade,39,0,0.5,"[(0.3666666666666667, 0.1633901021260543, 15.149924516677856)]"
nlshade,39,0,0.6,"[(0.3666666666666667, 0.14464843565245256, 18.484219789505005)]"
nlshade,39,0,0.7,"[(0.16666666666666663, 0.11064025856519831, 22.188695192337036)]"
nlshade,39,0,0.8,"[(0.16666666666666663, 0.11064025856519831, 26.049987316131592)]"
nlshade,39,0,0.9,"[(0.16666666666666663, 0.1024109318355599, 30.38061285018921)]"
nlshade,39,0,1.0,"[(0.16666666666666663, 0.1024109318355599, 34.87655472755432)]"
nlshade,39,1,0.01,"[(0.6666666666666667, 0.21475022751386239, 0.35685014724731445)]"
nlshade,39,1,0.1,"[(0.7, 0.19442554971799136, 2.903568983078003)]"
nlshade,39,1,0.2,"[(0.4666666666666667, 0.22886244442450715, 5.97002100944519)]"
nlshade,39,1,0.3,"[(0.33333333333333337, 0.18727950047591604, 8.953227281570435)]"
nlshade,39,1,0.4,"[(0.3666666666666667, 0.14894120802060218, 12.016271591186523)]"
nlshade,39,1,0.5,"[(0.33333333333333337, 0.1463663605546585, 15.177704095840454)]"
nlshade,39,1,0.6,"[(0.4, 0.12611652237996707, 18.504942655563354)]"
nlshade,39,1,0.7,"[(0.3666666666666667, 0.12989635864149396, 22.077147006988525)]"
nlshade,39,1,0.8,"[(0.3666666666666667, 0.12989635864149396, 25.931929349899292)]"
nlshade,39,1,0.9,"[(0.06666666666666665, 0.10636814377404472, 30.036636114120483)]"
nlshade,39,1,1.0,"[(0.033333333333333326, 0.07676459896288174, 34.318962812423706)]"
nlshade,39,2,0.01,"[(0.33333333333333337, 0.19624786585666498, 0.3553290367126465)]"
nlshade,39,2,0.1,"[(0.30000000000000004, 0.1835808434873019, 2.868553638458252)]"
nlshade,39,2,0.2,"[(0.2666666666666667, 0.1394653872921054, 6.3667075634002686)]"
nlshade,39,2,0.3,"[(0.19999999999999996, 0.09227396406520531, 10.507757902145386)]"
nlshade,39,2,0.4,"[(0.19999999999999996, 0.0801827013518561, 13.633981943130493)]"
nlshade,39,2,0.5,"[(0.0, 0.08324346143589327, 17.069814920425415)]"
nlshade,39,2,0.6,"[(0.033333333333333326, 0.06817432962378538, 20.611462116241455)]"
nlshade,39,2,0.7,"[(0.06666666666666665, 0.04461970562914808, 24.406428575515747)]"
nlshade,39,2,0.8,"[(0.06666666666666665, 0.04461970562914808, 28.678977727890015)]"
nlshade,39,2,0.9,"[(0.06666666666666665, 0.03606234453868743, 32.95810675621033)]"
nlshade,39,2,1.0,"[(0.033333333333333326, 0.026747841404879454, 37.356815814971924)]"
nlshade,39,3,0.01,"[(0.43333333333333335, 0.21320611701808742, 0.3613569736480713)]"
nlshade,39,3,0.1,"[(0.33333333333333337, 0.16964595009238112, 2.868424892425537)]"
nlshade,39,3,0.2,"[(0.09999999999999998, 0.14631225990534633, 5.7330732345581055)]"
nlshade,39,3,0.3,"[(0.33333333333333337, 0.15295195218860005, 8.700272560119629)]"
nlshade,39,3,0.4,"[(0.33333333333333337, 0.15295195218860005, 11.753294467926025)]"
nlshade,39,3,0.5,"[(0.33333333333333337, 0.15295195218860005, 14.907719612121582)]"
nlshade,39,3,0.6,"[(0.3666666666666667, 0.11777309002097705, 18.238313913345337)]"
nlshade,39,3,0.7,"[(0.33333333333333337, 0.10618297302288582, 21.834327220916748)]"
nlshade,39,3,0.8,"[(0.0, 0.07332389217943838, 25.664204120635986)]"
nlshade,39,3,0.9,"[(0.0, 0.07332389217943838, 29.79061198234558)]"
nlshade,39,3,1.0,"[(0.16666666666666663, 0.06697634368177657, 34.11262345314026)]"
nlshade,39,4,0.01,"[(0.4, 0.2221251792586015, 0.35392141342163086)]"
nlshade,39,4,0.1,"[(0.8, 0.24322210282782544, 2.882096290588379)]"
nlshade,39,4,0.2,"[(0.19999999999999996, 0.16407138291858295, 5.749432802200317)]"
nlshade,39,4,0.3,"[(0.4, 0.17121991873003128, 8.71760892868042)]"
nlshade,39,4,0.4,"[(0.30000000000000004, 0.1250341430554645, 11.78465223312378)]"
nlshade,39,4,0.5,"[(0.16666666666666663, 0.10194115904284273, 14.977510929107666)]"
nlshade,39,4,0.6,"[(0.23333333333333328, 0.10420221915601682, 18.336052179336548)]"
nlshade,39,4,0.7,"[(0.30000000000000004, 0.09489688625788092, 21.930081605911255)]"
nlshade,39,4,0.8,"[(0.30000000000000004, 0.09489688625788092, 25.785414457321167)]"
nlshade,39,4,0.9,"[(0.23333333333333328, 0.09897996497913807, 29.938286542892456)]"
nlshade,39,4,1.0,"[(0.1333333333333333, 0.07399154921462751, 34.313905477523804)]"
