algorithm,run,checkpoint,error
adagrad,0,0.01,"[(0.3666666666666667, 0.8224870349829487, 0.02217555046081543)]"
adagrad,0,0.1,"[(0.33333333333333337, 0.5922189026095696, 0.21544551849365234)]"
adagrad,0,0.2,"[(0.09999999999999998, 0.48682760347834847, 0.42942333221435547)]"
adagrad,0,0.3,"[(0.033333333333333326, 0.32857720235527405, 0.6435871124267578)]"
adagrad,0,0.4,"[(0.033333333333333326, 0.23683541044006576, 0.8573987483978271)]"
adagrad,0,0.5,"[(0.033333333333333326, 0.1870309784879512, 1.0745289325714111)]"
adagrad,0,0.6,"[(0.033333333333333326, 0.1564488089945534, 1.2878448963165283)]"
adagrad,0,0.7,"[(0.033333333333333326, 0.13535069874832292, 1.5013530254364014)]"
adagrad,0,0.8,"[(0.033333333333333326, 0.11990266985881651, 1.7146859169006348)]"
adagrad,0,0.9,"[(0.033333333333333326, 0.10808224880463335, 1.9279823303222656)]"
adagrad,0,1.0,"[(0.033333333333333326, 0.09860842753649264, 2.140787124633789)]"
adagrad,1,0.01,"[(0.30000000000000004, 0.7542211339024841, 0.022112369537353516)]"
adagrad,1,0.1,"[(0.19999999999999996, 0.3910542846824035, 0.23147201538085938)]"
adagrad,1,0.2,"[(0.06666666666666665, 0.2640897855145504, 0.4452195167541504)]"
adagrad,1,0.3,"[(0.09999999999999998, 0.20018989103564303, 0.6585049629211426)]"
adagrad,1,0.4,"[(0.06666666666666665, 0.1637534044582226, 0.8716976642608643)]"
adagrad,1,0.5,"[(0.06666666666666665, 0.14073214393640165, 1.0877299308776855)]"
adagrad,1,0.6,"[(0.033333333333333326, 0.1268124558062016, 1.3009896278381348)]"
adagrad,1,0.7,"[(0.033333333333333326, 0.11584595903157548, 1.5145721435546875)]"
adagrad,1,0.8,"[(0.033333333333333326, 0.10799000795991012, 1.727616548538208)]"
adagrad,1,0.9,"[(0.033333333333333326, 0.10177418127293335, 1.9407174587249756)]"
adagrad,1,1.0,"[(0.033333333333333326, 0.09698348738314522, 2.1536247730255127)]"
adagrad,2,0.01,"[(0.3666666666666667, 0.7864720408890936, 0.022161483764648438)]"
adagrad,2,0.1,"[(0.19999999999999996, 0.467492600356862, 0.24094152450561523)]"
adagrad,2,0.2,"[(0.033333333333333326, 0.316047913713352, 0.4540982246398926)]"
adagrad,2,0.3,"[(0.033333333333333326, 0.21054162496699824, 0.667471170425415)]"
adagrad,2,0.4,"[(0.033333333333333326, 0.15688778650075838, 0.8810086250305176)]"
adagrad,2,0.5,"[(0.033333333333333326, 0.12702239483928407, 1.095555305480957)]"
adagrad,2,0.6,"[(0.033333333333333326, 0.10809917770549625, 1.308774709701538)]"
adagrad,2,0.7,"[(0.033333333333333326, 0.09471758562807958, 1.5220026969909668)]"
adagrad,2,0.8,"[(0.033333333333333326, 0.0858452779863065, 1.7346620559692383)]"
adagrad,2,0.9,"[(0.033333333333333326, 0.07846834622012794, 1.9475417137145996)]"
adagrad,2,1.0,"[(0.033333333333333326, 0.07267730496833329, 2.1603760719299316)]"
adagrad,3,0.01,"[(0.19999999999999996, 0.7387388079570248, 0.0219571590423584)]"
adagrad,3,0.1,"[(0.1333333333333333, 0.4284310409217708, 0.2139601707458496)]"
adagrad,3,0.2,"[(0.033333333333333326, 0.281737767630678, 0.4267921447753906)]"
adagrad,3,0.3,"[(0.033333333333333326, 0.19947196959998206, 0.6394877433776855)]"
adagrad,3,0.4,"[(0.033333333333333326, 0.15535150683099105, 0.8522343635559082)]"
adagrad,3,0.5,"[(0.033333333333333326, 0.12965600229332336, 1.0679042339324951)]"
adagrad,3,0.6,"[(0.033333333333333326, 0.11289749656341352, 1.2807872295379639)]"
adagrad,3,0.7,"[(0.033333333333333326, 0.1008918218595883, 1.4938106536865234)]"
adagrad,3,0.8,"[(0.033333333333333326, 0.09165534127831336, 1.7063241004943848)]"
adagrad,3,0.9,"[(0.033333333333333326, 0.08457705619851358, 1.918513298034668)]"
adagrad,3,1.0,"[(0.033333333333333326, 0.07864776331866667, 2.1310012340545654)]"
adagrad,4,0.01,"[(0.5, 0.7719986591399066, 0.021915435791015625)]"
adagrad,4,0.1,"[(0.5, 0.543556022691848, 0.21310186386108398)]"
adagrad,4,0.2,"[(0.033333333333333326, 0.43062745596212565, 0.42479491233825684)]"
adagrad,4,0.3,"[(0.033333333333333326, 0.2692924974668448, 0.6363675594329834)]"
adagrad,4,0.4,"[(0.033333333333333326, 0.19406541005525454, 0.8478889465332031)]"
adagrad,4,0.5,"[(0.033333333333333326, 0.15560635317695595, 1.0614204406738281)]"
adagrad,4,0.6,"[(0.033333333333333326, 0.1322131463768021, 1.2714717388153076)]"
adagrad,4,0.7,"[(0.033333333333333326, 0.11608092336444634, 1.4818432331085205)]"
adagrad,4,0.8,"[(0.033333333333333326, 0.1039895413294652, 1.6915197372436523)]"
adagrad,4,0.9,"[(0.033333333333333326, 0.09458871615249151, 1.9015491008758545)]"
adagrad,4,1.0,"[(0.033333333333333326, 0.08685179511581759, 2.1114723682403564)]"
adagrad,5,0.01,"[(0.19999999999999996, 0.7867326240848207, 0.022015810012817383)]"
adagrad,5,0.1,"[(0.1333333333333333, 0.5446729098769822, 0.21402740478515625)]"
adagrad,5,0.2,"[(0.09999999999999998, 0.42269270990833974, 0.4266376495361328)]"
adagrad,5,0.3,"[(0.06666666666666665, 0.30184655734808563, 0.6394867897033691)]"
adagrad,5,0.4,"[(0.06666666666666665, 0.23992672499374318, 0.8519032001495361)]"
adagrad,5,0.5,"[(0.06666666666666665, 0.2053479570782862, 1.066434621810913)]"
adagrad,5,0.6,"[(0.06666666666666665, 0.18457374715701996, 1.2775824069976807)]"
adagrad,5,0.7,"[(0.06666666666666665, 0.17070054154684072, 1.4890086650848389)]"
adagrad,5,0.8,"[(0.06666666666666665, 0.16062754061934498, 1.6999812126159668)]"
adagrad,5,0.9,"[(0.06666666666666665, 0.15316986274141545, 1.9105792045593262)]"
adagrad,5,1.0,"[(0.06666666666666665, 0.14720591197779634, 2.121236562728882)]"
adagrad,6,0.01,"[(0.16666666666666663, 0.751988261664881, 0.021932125091552734)]"
adagrad,6,0.1,"[(0.16666666666666663, 0.4323537213947039, 0.21326780319213867)]"
adagrad,6,0.2,"[(0.09999999999999998, 0.31894231805404083, 0.42519640922546387)]"
adagrad,6,0.3,"[(0.09999999999999998, 0.26383058170253515, 0.6372992992401123)]"
adagrad,6,0.4,"[(0.09999999999999998, 0.23603607412807534, 0.8485805988311768)]"
adagrad,6,0.5,"[(0.09999999999999998, 0.22248014250897039, 1.0624990463256836)]"
adagrad,6,0.6,"[(0.09999999999999998, 0.21423603743698974, 1.2743887901306152)]"
adagrad,6,0.7,"[(0.09999999999999998, 0.20906007299496843, 1.4864251613616943)]"
adagrad,6,0.8,"[(0.09999999999999998, 0.20614949398842458, 1.6977767944335938)]"
adagrad,6,0.9,"[(0.09999999999999998, 0.20418236018264604, 1.9093074798583984)]"
adagrad,6,1.0,"[(0.09999999999999998, 0.2029299993219652, 2.1204209327697754)]"
adagrad,7,0.01,"[(0.19999999999999996, 0.7341249114313634, 0.021961450576782227)]"
adagrad,7,0.1,"[(0.09999999999999998, 0.36251602241406117, 0.21358323097229004)]"
adagrad,7,0.2,"[(0.09999999999999998, 0.25600825697085733, 0.42595839500427246)]"
adagrad,7,0.3,"[(0.09999999999999998, 0.20258193147936804, 0.638056755065918)]"
adagrad,7,0.4,"[(0.06666666666666665, 0.1738409507410735, 0.8500409126281738)]"
adagrad,7,0.5,"[(0.06666666666666665, 0.15613054096217685, 1.0625524520874023)]"
adagrad,7,0.6,"[(0.033333333333333326, 0.145621743387722, 1.2728402614593506)]"
adagrad,7,0.7,"[(0.033333333333333326, 0.13832805469600615, 1.4833683967590332)]"
adagrad,7,0.8,"[(0.033333333333333326, 0.1324831670099391, 1.693483591079712)]"
adagrad,7,0.9,"[(0.033333333333333326, 0.12936554271347497, 1.9035043716430664)]"
adagrad,7,1.0,"[(0.033333333333333326, 0.12710116917219208, 2.1132936477661133)]"
adagrad,8,0.01,"[(0.23333333333333328, 0.80214792472993, 0.02192068099975586)]"
adagrad,8,0.1,"[(0.19999999999999996, 0.5457273779918543, 0.2132430076599121)]"
adagrad,8,0.2,"[(0.1333333333333333, 0.44142009139454885, 0.4250760078430176)]"
adagrad,8,0.3,"[(0.09999999999999998, 0.31852392764200543, 0.6369187831878662)]"
adagrad,8,0.4,"[(0.09999999999999998, 0.2474440033954694, 0.8484852313995361)]"
adagrad,8,0.5,"[(0.06666666666666665, 0.20683471861772124, 1.0621771812438965)]"
adagrad,8,0.6,"[(0.06666666666666665, 0.18200417326557958, 1.273674726486206)]"
adagrad,8,0.7,"[(0.06666666666666665, 0.16593223140257216, 1.4853003025054932)]"
adagrad,8,0.8,"[(0.06666666666666665, 0.15455425904837577, 1.6967029571533203)]"
adagrad,8,0.9,"[(0.06666666666666665, 0.14643030036695234, 1.9078946113586426)]"
adagrad,8,1.0,"[(0.06666666666666665, 0.14058719909337766, 2.119117498397827)]"
adagrad,9,0.01,"[(0.4666666666666667, 0.8277117938748746, 0.021896839141845703)]"
adagrad,9,0.1,"[(0.30000000000000004, 0.5450761696113599, 0.21300244331359863)]"
adagrad,9,0.2,"[(0.09999999999999998, 0.3690044408542928, 0.4251530170440674)]"
adagrad,9,0.3,"[(0.033333333333333326, 0.25189622174162224, 0.6369895935058594)]"
adagrad,9,0.4,"[(0.033333333333333326, 0.1902954984689273, 0.8488001823425293)]"
adagrad,9,0.5,"[(0.033333333333333326, 0.15442768150224137, 1.0626347064971924)]"
adagrad,9,0.6,"[(0.033333333333333326, 0.131590980078141, 1.2726662158966064)]"
adagrad,9,0.7,"[(0.033333333333333326, 0.11604376405304712, 1.4835295677185059)]"
adagrad,9,0.8,"[(0.033333333333333326, 0.10424678736293554, 1.693063735961914)]"
adagrad,9,0.9,"[(0.033333333333333326, 0.09553879782213279, 1.9031882286071777)]"
adagrad,9,1.0,"[(0.033333333333333326, 0.08841223463539234, 2.1126708984375)]"
adagrad,10,0.01,"[(0.19999999999999996, 0.7544498222767806, 0.021892547607421875)]"
adagrad,10,0.1,"[(0.19999999999999996, 0.47811342025640446, 0.21354436874389648)]"
adagrad,10,0.2,"[(0.06666666666666665, 0.35560130633655057, 0.4260077476501465)]"
adagrad,10,0.3,"[(0.033333333333333326, 0.22826957523529443, 0.6389954090118408)]"
adagrad,10,0.4,"[(0.033333333333333326, 0.16137950920607227, 0.8517591953277588)]"
adagrad,10,0.5,"[(0.033333333333333326, 0.126264228303932, 1.0663042068481445)]"
adagrad,10,0.6,"[(0.033333333333333326, 0.10550029487231857, 1.276963472366333)]"
adagrad,10,0.7,"[(0.033333333333333326, 0.09160702937301038, 1.4881317615509033)]"
adagrad,10,0.8,"[(0.033333333333333326, 0.08175571185327328, 1.698552131652832)]"
adagrad,10,0.9,"[(0.033333333333333326, 0.07425627691763677, 1.9090702533721924)]"
adagrad,10,1.0,"[(0.033333333333333326, 0.06849629447583601, 2.1194632053375244)]"
adagrad,11,0.01,"[(0.30000000000000004, 0.763184955804317, 0.021975278854370117)]"
adagrad,11,0.1,"[(0.09999999999999998, 0.48691008688212295, 0.2137737274169922)]"
adagrad,11,0.2,"[(0.0, 0.35907195680666976, 0.4264354705810547)]"
adagrad,11,0.3,"[(0.0, 0.2325716222577, 0.6392979621887207)]"
adagrad,11,0.4,"[(0.0, 0.16503872499097808, 0.8514547348022461)]"
adagrad,11,0.5,"[(0.0, 0.12666390779685927, 1.0646498203277588)]"
adagrad,11,0.6,"[(0.0, 0.10283534521950179, 1.2757084369659424)]"
adagrad,11,0.7,"[(0.0, 0.0868028580235267, 1.487126111984253)]"
adagrad,11,0.8,"[(0.0, 0.07536182191070728, 1.6979730129241943)]"
adagrad,11,0.9,"[(0.0, 0.06677030650577499, 1.9086756706237793)]"
adagrad,11,1.0,"[(0.0, 0.060206157086143096, 2.1190991401672363)]"
adagrad,12,0.01,"[(0.4, 0.7994554071619661, 0.021922826766967773)]"
adagrad,12,0.1,"[(0.23333333333333328, 0.5082184121718847, 0.2134850025177002)]"
adagrad,12,0.2,"[(0.033333333333333326, 0.3528476835995099, 0.42557787895202637)]"
adagrad,12,0.3,"[(0.033333333333333326, 0.23650260083849778, 0.637643575668335)]"
adagrad,12,0.4,"[(0.033333333333333326, 0.17588289043661734, 0.8493659496307373)]"
adagrad,12,0.5,"[(0.033333333333333326, 0.14190036019061494, 1.0636670589447021)]"
adagrad,12,0.6,"[(0.033333333333333326, 0.12091442489340545, 1.2754194736480713)]"
adagrad,12,0.7,"[(0.033333333333333326, 0.10624428822682316, 1.4877710342407227)]"
