algorithm,dimension,run,checkpoint,error
nlshade,39,0,0.01,"[(0.30000000000000004, 0.12312969625918263)]"
nlshade,39,0,0.1,"[(0.30000000000000004, 0.1125927914765851)]"
nlshade,39,0,0.2,"[(0.033333333333333326, 0.05193602899014835)]"
nlshade,39,0,0.3,"[(0.033333333333333326, 0.041059804486951505)]"
nlshade,39,0,0.4,"[(0.033333333333333326, 0.03565776490780723)]"
nlshade,39,0,0.5,"[(0.033333333333333326, 0.011952349088745717)]"
nlshade,39,0,0.6,"[(0.033333333333333326, 0.009413323967114685)]"
nlshade,39,0,0.7,"[(0.033333333333333326, 0.01064710009666709)]"
nlshade,39,0,0.8,"[(0.033333333333333326, 0.01064710009666709)]"
nlshade,39,0,0.9,"[(0.033333333333333326, 0.01064710009666709)]"
nlshade,39,0,1.0,"[(0.033333333333333326, 0.013632275229689949)]"
nlshade,39,1,0.01,"[(0.3666666666666667, 0.13951845184673306)]"
nlshade,39,1,0.1,"[(0.2666666666666667, 0.09436887300331374)]"
nlshade,39,1,0.2,"[(0.06666666666666665, 0.06293859140363958)]"
nlshade,39,1,0.3,"[(0.1333333333333333, 0.06884271170039852)]"
nlshade,39,1,0.4,"[(0.16666666666666663, 0.06978485390033352)]"
nlshade,39,1,0.5,"[(0.16666666666666663, 0.06978485390033352)]"
nlshade,39,1,0.6,"[(0.09999999999999998, 0.050991635289626136)]"
nlshade,39,1,0.7,"[(0.06666666666666665, 0.026877328451121556)]"
nlshade,39,1,0.8,"[(0.06666666666666665, 0.026877328451121556)]"
nlshade,39,1,0.9,"[(0.033333333333333326, 0.02481082455915876)]"
nlshade,39,1,1.0,"[(0.06666666666666665, 0.028265517560513587)]"
nlshade,39,2,0.01,"[(0.4666666666666667, 0.16587414588543756)]"
nlshade,39,2,0.1,"[(0.1333333333333333, 0.09734368622762885)]"
nlshade,39,2,0.2,"[(0.33333333333333337, 0.09988471574255606)]"
nlshade,39,2,0.3,"[(0.033333333333333326, 0.06317135032792247)]"
nlshade,39,2,0.4,"[(0.06666666666666665, 0.0504752265761369)]"
nlshade,39,2,0.5,"[(0.06666666666666665, 0.05480504553862173)]"
nlshade,39,2,0.6,"[(0.033333333333333326, 0.020871422265612838)]"
nlshade,39,2,0.7,"[(0.033333333333333326, 0.019847190525595176)]"
nlshade,39,2,0.8,"[(0.033333333333333326, 0.019847190525595176)]"
nlshade,39,2,0.9,"[(0.033333333333333326, 0.01763428013071166)]"
nlshade,39,2,1.0,"[(0.033333333333333326, 0.014691439249004087)]"
nlshade,39,3,0.01,"[(0.4666666666666667, 0.15693917784380537)]"
nlshade,39,3,0.1,"[(0.16666666666666663, 0.08714484070843741)]"
nlshade,39,3,0.2,"[(0.06666666666666665, 0.07300870831402059)]"
nlshade,39,3,0.3,"[(0.06666666666666665, 0.07333328415750098)]"
nlshade,39,3,0.4,"[(0.033333333333333326, 0.0523913351455537)]"
nlshade,39,3,0.5,"[(0.06666666666666665, 0.034310657836152884)]"
nlshade,39,3,0.6,"[(0.06666666666666665, 0.03453563432879008)]"
nlshade,39,3,0.7,"[(0.033333333333333326, 0.022504096771537287)]"
nlshade,39,3,0.8,"[(0.033333333333333326, 0.023295361317846607)]"
nlshade,39,3,0.9,"[(0.033333333333333326, 0.023295361317846607)]"
nlshade,39,3,1.0,"[(0.033333333333333326, 0.023293776391836007)]"
nlshade,39,4,0.01,"[(0.43333333333333335, 0.23488528074779824)]"
nlshade,39,4,0.1,"[(0.033333333333333326, 0.07008611032382638)]"
nlshade,39,4,0.2,"[(0.0, 0.04026888501754617)]"
nlshade,39,4,0.3,"[(0.0, 0.039667595238948916)]"
nlshade,39,4,0.4,"[(0.0, 0.04484415124204288)]"
nlshade,39,4,0.5,"[(0.0, 0.032659319749625916)]"
nlshade,39,4,0.6,"[(0.0, 0.032659319749625916)]"
nlshade,39,4,0.7,"[(0.0, 0.013019726022289442)]"
nlshade,39,4,0.8,"[(0.0, 0.009018249376304402)]"
nlshade,39,4,0.9,"[(0.0, 0.009854542889017097)]"
nlshade,39,4,1.0,"[(0.0, 0.002739131967165463)]"
nlshade,39,5,0.01,"[(0.4, 0.1747399673690309)]"
nlshade,39,5,0.1,"[(0.19999999999999996, 0.07759479768992389)]"
nlshade,39,5,0.2,"[(0.19999999999999996, 0.07759479768992389)]"
nlshade,39,5,0.3,"[(0.19999999999999996, 0.07759479768992389)]"
nlshade,39,5,0.4,"[(0.19999999999999996, 0.07034937056467096)]"
nlshade,39,5,0.5,"[(0.19999999999999996, 0.0703646025454316)]"
nlshade,39,5,0.6,"[(0.09999999999999998, 0.0666018280689555)]"
nlshade,39,5,0.7,"[(0.0, 0.033437576388725)]"
