checkpoint,mean,std,median,max,min
0.01,0.42485599433255583,0.04199272095677059,0.42625671791516456,0.531946668237725,0.31413930609306484
0.1,0.11280896262908487,0.12142479606123772,0.0568782176133324,0.5678469295867912,0.003550769065391751
0.2,0.17788909321044458,0.22140452219913928,0.06328464380708125,1.0531375565904604,0.0014849664148575141
0.3,0.24764780827033714,0.30973422791709704,0.08143119743837975,1.518304827798366,0.0009141743799906171
0.4,0.3194442238679329,0.3931625726506775,0.1465181886769327,1.8471436295618366,0.0007914004980055782
0.5,0.391557848656619,0.4731458845313059,0.18384846151834344,2.0817830856617965,0.0019416708343987456
0.6,0.4384538352330975,0.5227528517026523,0.1859010827947277,2.2691467552431996,0.0021791172806012943
0.7,0.4946109622926291,0.5544741813199054,0.2860705253588921,2.3524060658992654,0.001888765011265046
0.8,0.5531387517429516,0.5744875925756806,0.4152516504426592,2.3905151818017507,0.0020464146936760115
0.9,0.5879544320811325,0.5952817486004236,0.420456380708775,2.418077903312825,0.0021241596589583168
1.0,0.6400592139872927,0.6098795491792333,0.5629649919040337,2.4433956183734846,0.002500084021478118
