checkpoint,mean,std,median,max,min
0.01,0.39232460724995755,0.12748450280280216,0.42218565670980085,0.5777473228464094,0.09262586965938181
0.1,0.14102795585644212,0.12231448891277974,0.11757919630077741,0.5555316163812399,0.00011506054038333737
0.2,0.10134865632971096,0.09653809805241441,0.07843698044506257,0.46665396287968464,8.620832302361492e-05
0.3,0.0852590448636387,0.08029525697170319,0.056138559394638875,0.28889214348769243,8.392802746031759e-05
0.4,0.07824403761939032,0.07515648337588386,0.04594676503924192,0.2909197117940516,9.326170108788909e-05
0.5,0.07488044021698066,0.07713251025384606,0.04411153229914255,0.28643943528796184,8.667264349437999e-05
0.6,0.07335773911161408,0.07712292020925401,0.04347649941636273,0.29151944048744627,0.00010541375764534433
0.7,0.06854273702808239,0.07516026278017085,0.043356518273895056,0.2902159947924154,0.000119111025890422
0.8,0.06703610971410849,0.07471478085211886,0.04020346900404216,0.29152280564942284,0.00010033717146453505
0.9,0.06309663038682414,0.07480707941447358,0.022532693135211296,0.2937362516493828,5.413468486095592e-05
1.0,0.06221197204346723,0.0742274938599267,0.02459756626555252,0.29217298829119237,7.469133204643982e-05
