checkpoint,mean,std,median,max,min
0.01,0.09131792442176342,0.0013921640402433585,0.0907323611532286,0.09586897416829428,0.09006665642819098
0.1,0.08647073716419357,0.0023936293532420667,0.08603815094849057,0.09051967841321024,0.08090679906335829
0.2,0.08445578733486166,0.003207389174849636,0.08527640506127229,0.09051967841321024,0.07520260482963692
0.3,0.08321948433069297,0.0036527800727797254,0.08394504738929148,0.09051967841321024,0.0739703546023082
0.4,0.08246115501726824,0.003337116558412565,0.08327272436280964,0.0879198157557474,0.0739703546023082
0.5,0.08163780661334323,0.004131685760167655,0.08268057809799062,0.08713064779340879,0.07008322286186494
0.6,0.0815565285073376,0.00421295589072575,0.08268057809799062,0.08713064779340879,0.06944950096807255
0.7,0.08120767162549326,0.004716796330294562,0.08268057809799062,0.08713064779340879,0.06772126118482646
0.8,0.08106275392379382,0.004813206910404699,0.08258524822240602,0.08713064779340879,0.06743727935007576
0.9,0.08081389183357202,0.005060434103552359,0.08211311449291958,0.08713064779340879,0.06644934710943722
1.0,0.08072627342972838,0.005128442370327168,0.08211311449291958,0.08713064779340879,0.06581850158037238
