algorithm,dimension,run,checkpoint,error
bfgs,3658,0,0.01,"[(0.8958571428571429, 0.09006665642819098, 0.20864558219909668)]"
bfgs,3658,0,0.1,"[(0.7946428571428572, 0.08391256672599434, 4.888197183609009)]"
bfgs,3658,0,0.2,"[(0.7351428571428571, 0.08167817994724232, 19.31602644920349)]"
bfgs,3658,0,0.3,"[(0.7064285714285714, 0.07938508758973048, 36.15281343460083)]"
bfgs,3658,0,0.4,"[(0.7224999999999999, 0.07755447720088549, 53.82870054244995)]"
bfgs,3658,0,0.5,"[(0.6985714285714286, 0.07604785016175061, 70.60706448554993)]"
bfgs,3658,0,0.6,"[(0.6985714285714286, 0.07604785016175061, 90.57138872146606)]"
bfgs,3658,0,0.7,"[(0.6985714285714286, 0.07604785016175061, 110.53686356544495)]"
bfgs,3658,0,0.8,"[(0.6985714285714286, 0.07604785016175061, 129.94602966308594)]"
bfgs,3658,0,0.9,"[(0.6985714285714286, 0.07604785016175061, 149.742511510849)]"
bfgs,3658,0,1.0,"[(0.6985714285714286, 0.07604785016175061, 168.65016961097717)]"
bfgs,3658,1,0.01,"[(0.8977857142857143, 0.0907323611532286, 0.5888478755950928)]"
bfgs,3658,1,0.1,"[(0.8047857142857143, 0.084414877231839, 7.109667539596558)]"
bfgs,3658,1,0.2,"[(0.7246428571428571, 0.08120327674485199, 23.639386892318726)]"
bfgs,3658,1,0.3,"[(0.6505000000000001, 0.07701552523050349, 42.6096088886261)]"
bfgs,3658,1,0.4,"[(0.6335, 0.07693657165649335, 59.78500318527222)]"
bfgs,3658,1,0.5,"[(0.5697857142857143, 0.0726147973669933, 79.82734513282776)]"
bfgs,3658,1,0.6,"[(0.5697857142857143, 0.0726147973669933, 100.7665343284607)]"
bfgs,3658,1,0.7,"[(0.5731428571428572, 0.06864153793256036, 120.80082082748413)]"
bfgs,3658,1,0.8,"[(0.5821428571428571, 0.06848067151322679, 140.6496160030365)]"
bfgs,3658,1,0.9,"[(0.5648571428571428, 0.06667454288359023, 159.98545145988464)]"
bfgs,3658,1,1.0,"[(0.5687142857142857, 0.06581850158037238, 178.40949845314026)]"
bfgs,3658,2,0.01,"[(0.8897142857142857, 0.09009942574989059, 0.5913805961608887)]"
bfgs,3658,2,0.1,"[(0.7958571428571428, 0.0852307003139798, 5.636586427688599)]"
bfgs,3658,2,0.2,"[(0.8000714285714285, 0.08268057809799062, 14.646366596221924)]"
bfgs,3658,2,0.3,"[(0.8000714285714285, 0.08268057809799062, 26.61650562286377)]"
bfgs,3658,2,0.4,"[(0.8000714285714285, 0.08268057809799062, 40.60930132865906)]"
bfgs,3658,2,0.5,"[(0.8000714285714285, 0.08268057809799062, 56.71526646614075)]"
bfgs,3658,2,0.6,"[(0.8000714285714285, 0.08268057809799062, 75.63262605667114)]"
bfgs,3658,2,0.7,"[(0.8000714285714285, 0.08268057809799062, 104.60285234451294)]"
bfgs,3658,2,0.8,"[(0.8000714285714285, 0.08268057809799062, 139.37643027305603)]"
bfgs,3658,2,0.9,"[(0.8000714285714285, 0.08268057809799062, 175.41263365745544)]"
bfgs,3658,2,1.0,"[(0.8000714285714285, 0.08268057809799062, 212.29826664924622)]"
bfgs,3658,3,0.01,"[(0.9041428571428571, 0.09115380314085561, 1.022024393081665)]"
bfgs,3658,3,0.1,"[(0.8067857142857142, 0.08562801193738591, 11.78495740890503)]"
bfgs,3658,3,0.2,"[(0.7853571428571429, 0.08531917917685664, 25.571049690246582)]"
bfgs,3658,3,0.3,"[(0.7968571428571428, 0.08400620786088984, 45.92918872833252)]"
bfgs,3658,3,0.4,"[(0.7947142857142857, 0.08448164692297648, 83.51645517349243)]"
bfgs,3658,3,0.5,"[(0.7754285714285715, 0.0831640312994637, 118.24415302276611)]"
bfgs,3658,3,0.6,"[(0.7754285714285715, 0.0831640312994637, 151.2404761314392)]"
bfgs,3658,3,0.7,"[(0.7754285714285715, 0.0831640312994637, 191.83458733558655)]"
bfgs,3658,3,0.8,"[(0.7603571428571428, 0.08171893426439376, 226.09037709236145)]"
bfgs,3658,3,0.9,"[(0.7660714285714285, 0.08211311449291958, 265.4784903526306)]"
bfgs,3658,3,1.0,"[(0.7660714285714285, 0.08211311449291958, 300.4065480232239)]"
bfgs,3658,4,0.01,"[(0.8887857142857143, 0.09068161001548071, 0.8827197551727295)]"
bfgs,3658,4,0.1,"[(0.8018571428571428, 0.0874475996757837, 9.694159507751465)]"
bfgs,3658,4,0.2,"[(0.794, 0.08576675844720097, 22.839415550231934)]"
bfgs,3658,4,0.3,"[(0.8008571428571428, 0.08530492595248414, 37.5863618850708)]"
bfgs,3658,4,0.4,"[(0.7968571428571428, 0.08344016886695309, 56.085845708847046)]"
bfgs,3658,4,0.5,"[(0.7994285714285714, 0.08230545459205652, 77.15921902656555)]"
bfgs,3658,4,0.6,"[(0.7965714285714286, 0.0818513395249542, 102.01831650733948)]"
bfgs,3658,4,0.7,"[(0.7952142857142857, 0.0818849882330146, 125.29069662094116)]"
bfgs,3658,4,0.8,"[(0.7952142857142857, 0.0818849882330146, 145.40963864326477)]"
bfgs,3658,4,0.9,"[(0.7952142857142857, 0.0818849882330146, 168.7242088317871)]"
bfgs,3658,4,1.0,"[(0.7952142857142857, 0.0818849882330146, 188.9240484237671)]"
bfgs,3658,5,0.01,"[(0.886, 0.09027772766701618, 1.7942101955413818)]"
bfgs,3658,5,0.1,"[(0.8112142857142857, 0.08559953259508414, 16.35427713394165)]"
bfgs,3658,5,0.2,"[(0.8122857142857143, 0.0847349623268495, 37.292858839035034)]"
bfgs,3658,5,0.3,"[(0.8122857142857143, 0.0847349623268495, 67.92771577835083)]"
bfgs,3658,5,0.4,"[(0.7945, 0.08465479626067256, 93.77048587799072)]"
bfgs,3658,5,0.5,"[(0.8238571428571428, 0.08490689989937614, 131.313316822052)]"
bfgs,3658,5,0.6,"[(0.8238571428571428, 0.08490689989937614, 164.61826395988464)]"
bfgs,3658,5,0.7,"[(0.8238571428571428, 0.08490689989937614, 205.08312845230103)]"
bfgs,3658,5,0.8,"[(0.8238571428571428, 0.08490689989937614, 244.271564245224)]"
bfgs,3658,5,0.9,"[(0.7978571428571428, 0.0847727171355798, 276.7381579875946)]"
bfgs,3658,5,1.0,"[(0.8175, 0.0842582881142261, 307.3559002876282)]"
bfgs,3658,6,0.01,"[(0.8847142857142857, 0.09195385783971206, 2.2200300693511963)]"
