algorithm,dimension,run,checkpoint,error
bfgs,39,0,0.01,"[(0.6333333333333333, 0.22129646058444877, 0.04009246826171875)]"
bfgs,39,0,0.1,"[(0.06666666666666665, 0.036075623138141076, 0.4141702651977539)]"
bfgs,39,0,0.2,"[(0.033333333333333326, 0.009982781930025282, 0.8210270404815674)]"
bfgs,39,0,0.3,"[(0.09999999999999998, 0.05466658616341532, 1.1719563007354736)]"
bfgs,39,0,0.4,"[(0.09999999999999998, 0.05466658616341532, 1.5649359226226807)]"
bfgs,39,0,0.5,"[(0.09999999999999998, 0.05466658616341532, 1.9665584564208984)]"
bfgs,39,0,0.6,"[(0.0, 0.001809989698629035, 2.369642496109009)]"
bfgs,39,0,0.7,"[(0.0, 0.001809989698629035, 2.7546732425689697)]"
bfgs,39,0,0.8,"[(0.0, 0.001809989698629035, 3.132389783859253)]"
bfgs,39,0,0.9,"[(0.0, 0.001809989698629035, 3.5080184936523438)]"
bfgs,39,0,1.0,"[(0.0, 0.001809989698629035, 3.8592679500579834)]"
bfgs,39,1,0.01,"[(0.5, 0.19813681184051202, 0.03997087478637695)]"
bfgs,39,1,0.1,"[(0.09999999999999998, 0.038720862293833744, 0.42736124992370605)]"
bfgs,39,1,0.2,"[(0.5, 0.30306211553718965, 0.7775697708129883)]"
bfgs,39,1,0.3,"[(0.5, 0.30306211553718965, 1.1611764430999756)]"
bfgs,39,1,0.4,"[(0.5, 0.30306211553718965, 1.511826992034912)]"
bfgs,39,1,0.5,"[(0.5, 0.30306211553718965, 1.878535509109497)]"
bfgs,39,1,0.6,"[(0.5, 0.30306211553718965, 2.2641873359680176)]"
bfgs,39,1,0.7,"[(0.5, 0.30306211553718965, 2.61710262298584)]"
bfgs,39,1,0.8,"[(0.5, 0.30306211553718965, 2.997218132019043)]"
bfgs,39,1,0.9,"[(0.5, 0.30306211553718965, 3.3659729957580566)]"
bfgs,39,1,1.0,"[(0.5, 0.30306211553718965, 3.728788375854492)]"
bfgs,39,2,0.01,"[(0.1333333333333333, 0.10868013482122177, 0.03990912437438965)]"
bfgs,39,2,0.1,"[(0.06666666666666665, 0.03727498586174744, 0.34086060523986816)]"
bfgs,39,2,0.2,"[(0.09999999999999998, 0.044350705297961604, 0.6907961368560791)]"
bfgs,39,2,0.3,"[(0.3666666666666667, 0.18198363999683967, 1.0666372776031494)]"
bfgs,39,2,0.4,"[(0.30000000000000004, 0.19659898575779625, 1.4446139335632324)]"
bfgs,39,2,0.5,"[(0.30000000000000004, 0.19659898575779625, 1.8205265998840332)]"
bfgs,39,2,0.6,"[(0.30000000000000004, 0.19659898575779625, 2.17384672164917)]"
bfgs,39,2,0.7,"[(0.30000000000000004, 0.19659898575779625, 2.5322659015655518)]"
bfgs,39,2,0.8,"[(0.30000000000000004, 0.19659898575779625, 2.903923988342285)]"
bfgs,39,2,0.9,"[(0.30000000000000004, 0.19659898575779625, 3.2971131801605225)]"
bfgs,39,2,1.0,"[(0.30000000000000004, 0.19659898575779625, 3.6729869842529297)]"
bfgs,39,3,0.01,"[(0.5333333333333333, 0.15598070020352667, 0.040183067321777344)]"
bfgs,39,3,0.1,"[(0.1333333333333333, 0.056499291395790935, 0.3335225582122803)]"
bfgs,39,3,0.2,"[(0.06666666666666665, 0.045192428820356075, 0.680638313293457)]"
bfgs,39,3,0.3,"[(0.23333333333333328, 0.15486086304799063, 1.011676549911499)]"
bfgs,39,3,0.4,"[(0.23333333333333328, 0.15486086304799063, 1.3382487297058105)]"
bfgs,39,3,0.5,"[(0.23333333333333328, 0.15486086304799063, 1.673863172531128)]"
bfgs,39,3,0.6,"[(0.23333333333333328, 0.15486086304799063, 2.0113766193389893)]"
bfgs,39,3,0.7,"[(0.06666666666666665, 0.052205001531932235, 2.3389809131622314)]"
bfgs,39,3,0.8,"[(0.4666666666666667, 0.3104334315813663, 2.7180469036102295)]"
bfgs,39,3,0.9,"[(0.4666666666666667, 0.3104334315813663, 3.0436179637908936)]"
bfgs,39,3,1.0,"[(0.4666666666666667, 0.3104334315813663, 3.391472101211548)]"
bfgs,39,4,0.01,"[(0.6666666666666667, 0.22470240142082754, 0.04031848907470703)]"
bfgs,39,4,0.1,"[(0.06666666666666665, 0.032101852347826816, 0.3559408187866211)]"
bfgs,39,4,0.2,"[(0.09999999999999998, 0.06511054700265827, 0.7576758861541748)]"
bfgs,39,4,0.3,"[(0.09999999999999998, 0.056765614457166276, 1.1891398429870605)]"
bfgs,39,4,0.4,"[(0.09999999999999998, 0.056765614457166276, 1.6295137405395508)]"
bfgs,39,4,0.5,"[(0.09999999999999998, 0.056765614457166276, 2.046962261199951)]"
bfgs,39,4,0.6,"[(0.09999999999999998, 0.056765614457166276, 2.46876859664917)]"
bfgs,39,4,0.7,"[(0.09999999999999998, 0.056765614457166276, 2.9303476810455322)]"
bfgs,39,4,0.8,"[(0.09999999999999998, 0.056765614457166276, 3.3803977966308594)]"
bfgs,39,4,0.9,"[(0.09999999999999998, 0.056765614457166276, 3.841789722442627)]"
bfgs,39,4,1.0,"[(0.0, 0.008487062500634902, 4.305418968200684)]"
bfgs,39,5,0.01,"[(0.2666666666666667, 0.12499896794372731, 0.04013252258300781)]"
bfgs,39,5,0.1,"[(0.4666666666666667, 0.31067539999571137, 0.3769533634185791)]"
bfgs,39,5,0.2,"[(0.4666666666666667, 0.31067539999571137, 0.7773251533508301)]"
bfgs,39,5,0.3,"[(0.0, 0.0022942445726572436, 1.159071683883667)]"
bfgs,39,5,0.4,"[(0.0, 0.0052528197481721255, 1.5244452953338623)]"
bfgs,39,5,0.5,"[(0.4666666666666667, 0.310685980830219, 1.9207351207733154)]"
bfgs,39,5,0.6,"[(0.4666666666666667, 0.310685980830219, 2.2702202796936035)]"
bfgs,39,5,0.7,"[(0.4666666666666667, 0.310685980830219, 2.6307637691497803)]"
bfgs,39,5,0.8,"[(0.4666666666666667, 0.310685980830219, 3.008694648742676)]"
bfgs,39,5,0.9,"[(0.4666666666666667, 0.310685980830219, 3.370915651321411)]"
bfgs,39,5,1.0,"[(0.4666666666666667, 0.310685980830219, 3.7251205444335938)]"
bfgs,39,6,0.01,"[(0.06666666666666665, 0.0534625085415743, 0.0407252311706543)]"
bfgs,39,6,0.1,"[(0.1333333333333333, 0.08558923058101901, 0.34036898612976074)]"
bfgs,39,6,0.2,"[(0.1333333333333333, 0.07345786749082464, 0.7075958251953125)]"
bfgs,39,6,0.3,"[(0.19999999999999996, 0.11233183818889388, 1.0875394344329834)]"
bfgs,39,6,0.4,"[(0.19999999999999996, 0.11233183818889388, 1.5078368186950684)]"
