algorithm,run,checkpoint,error
adagrad,0,0.01,"[(0.0, 0.26309092820944097, 0.02207326889038086)]"
adagrad,0,0.1,"[(0.033333333333333326, 0.11371302276687217, 0.21299409866333008)]"
adagrad,0,0.2,"[(0.033333333333333326, 0.1408371791486345, 0.42441439628601074)]"
adagrad,0,0.3,"[(0.033333333333333326, 0.16074837211692491, 0.6367406845092773)]"
adagrad,0,0.4,"[(0.033333333333333326, 0.17617463615048684, 0.849123477935791)]"
adagrad,0,0.5,"[(0.033333333333333326, 0.18926973129325755, 1.0646617412567139)]"
adagrad,0,0.6,"[(0.033333333333333326, 0.20078365261607453, 1.276879072189331)]"
adagrad,0,0.7,"[(0.033333333333333326, 0.21033278553811247, 1.4887032508850098)]"
adagrad,0,0.8,"[(0.033333333333333326, 0.21895926170420235, 1.7007026672363281)]"
adagrad,0,0.9,"[(0.033333333333333326, 0.2264106596757844, 1.9123296737670898)]"
adagrad,0,1.0,"[(0.033333333333333326, 0.23289926686948495, 2.1243605613708496)]"
adagrad,1,0.01,"[(0.06666666666666665, 0.2078554093364465, 0.02207183837890625)]"
adagrad,1,0.1,"[(0.06666666666666665, 0.13500931509219402, 0.2140810489654541)]"
adagrad,1,0.2,"[(0.033333333333333326, 0.12745490304744522, 0.4254415035247803)]"
adagrad,1,0.3,"[(0.06666666666666665, 0.1536071262610351, 0.6378555297851562)]"
adagrad,1,0.4,"[(0.033333333333333326, 0.1700398089228858, 0.8503623008728027)]"
adagrad,1,0.5,"[(0.033333333333333326, 0.18589791636387845, 1.0636708736419678)]"
adagrad,1,0.6,"[(0.06666666666666665, 0.20274851393202234, 1.2752113342285156)]"
adagrad,1,0.7,"[(0.033333333333333326, 0.20888600128308923, 1.4864649772644043)]"
adagrad,1,0.8,"[(0.06666666666666665, 0.22988652927894407, 1.6976721286773682)]"
adagrad,1,0.9,"[(0.06666666666666665, 0.24307130214097894, 1.9087953567504883)]"
adagrad,1,1.0,"[(0.06666666666666665, 0.25398092161859226, 2.119924545288086)]"
adagrad,2,0.01,"[(0.033333333333333326, 0.19206246827069764, 0.022053003311157227)]"
adagrad,2,0.1,"[(0.0, 0.035643369291670016, 0.33298683166503906)]"
adagrad,2,0.2,"[(0.033333333333333326, 0.03793268269861929, 0.5452880859375)]"
adagrad,2,0.3,"[(0.033333333333333326, 0.033511066072331244, 0.758364200592041)]"
adagrad,2,0.4,"[(0.033333333333333326, 0.033757084843915736, 0.9709377288818359)]"
adagrad,2,0.5,"[(0.033333333333333326, 0.03614155158925207, 1.1870231628417969)]"
adagrad,2,0.6,"[(0.033333333333333326, 0.039272690004959615, 1.4010398387908936)]"
adagrad,2,0.7,"[(0.033333333333333326, 0.04080202430982081, 1.6159818172454834)]"
adagrad,2,0.8,"[(0.033333333333333326, 0.043448404394108436, 1.8297922611236572)]"
adagrad,2,0.9,"[(0.033333333333333326, 0.04419281647079584, 2.0436863899230957)]"
adagrad,2,1.0,"[(0.033333333333333326, 0.046642619081079376, 2.2572081089019775)]"
adagrad,3,0.01,"[(0.1333333333333333, 0.2733718256074256, 0.022027015686035156)]"
