function,dimensions,checkpoint,mean,std,median,max,min
F42013,10,0.01,24214.4073105401,7453.3131712969125,23999.539275295938,51549.85272544914,10776.826716247506
F42013,10,0.1,13278.053241874944,3782.366842828401,13608.026293481837,22320.03176288258,3758.983557327235
F42013,10,0.2,11925.52265538855,3653.9716299385013,11484.754082052106,22320.03176288258,3745.2821541951807
F42013,10,0.3,10209.625110481638,3160.3118993700855,10052.625142279681,18443.61136035978,3745.2821541951807
F42013,10,0.4,8715.436606911653,2691.282772676086,8936.990317286656,15082.34790956739,3386.0278353767476
F42013,10,0.5,7300.040773798216,2396.2999320905196,7166.141356926054,14050.439484199243,3372.4472034726286
F42013,10,0.6,5818.286490512303,1814.798661376397,5724.616428048603,10891.08584274497,3191.156959912265
F42013,10,0.7,4118.398033365643,1390.3390656008703,4076.866325763342,7186.960636200982,707.2284893610865
F42013,10,0.8,2364.966472503681,1031.63696394439,2258.3286431747106,4271.978734368752,280.9227529854445
F42013,10,0.9,1424.098296741845,835.2189309292396,1311.602171317852,3892.2607303784243,116.11954850035545
F42013,10,1.0,1099.34090155918,653.4674878994578,1015.9327218188319,2709.1745766890053,101.77306901381485
F42013,30,0.01,85383.7896509637,18541.768655319313,76440.45865284432,142853.23334183206,67793.28797961776
F42013,30,0.1,66497.9659290017,3188.6893425530293,66655.63314090601,73615.94591020276,56679.38154508133
F42013,30,0.2,60688.207199291144,3017.474513019125,60438.07811093469,67769.19977431242,51789.99267681445
F42013,30,0.3,55168.480206504035,2822.7058055449033,55259.95342961082,60669.46798895323,48389.419835906534
F42013,30,0.4,49445.379445936705,3553.5934016882215,49832.802855481015,56643.679110859455,38598.597375281686
F42013,30,0.5,43967.3468759355,3328.548690414198,43932.63747840715,51075.050071364785,35761.70421582784
F42013,30,0.6,36915.47718732042,2742.7870557622477,37360.24360613641,43285.9461872723,31540.54854562014
F42013,30,0.7,27224.79980407533,3269.380794903057,27253.031579975144,35069.04985877444,20846.28616871013
F42013,30,0.8,17244.31582659095,2933.1169249089426,16638.72657584403,23448.14612949081,10883.984590592965
F42013,30,0.9,11023.62449054814,2168.728844970449,11083.585009646637,15873.084164846256,5676.995481068093
F42013,30,1.0,10153.656464574982,2139.7505027235725,10204.23936034193,14695.165827911815,5626.692059120923
F42013,50,0.01,165837.12101782355,25235.604943006336,171864.5297447958,201113.85992192346,89422.8092265363
F42013,50,0.1,90382.06914311514,2373.2665218786424,90509.45136805248,96037.8770990852,85434.75366006308
F42013,50,0.2,82689.59314660761,2328.698146392071,82716.02801431036,87076.96615298529,77118.94003839174
F42013,50,0.3,75606.5439633747,2395.5960289919044,75855.90106690642,80061.06089041081,70038.85364434995
F42013,50,0.4,69029.49597317455,2261.400233139494,69178.55608492618,73103.10224086617,64888.11725917168
F42013,50,0.5,62358.504950174014,2513.8729552598247,62426.12011131957,66777.43305317708,56438.75842451051
F42013,50,0.6,53071.788677100834,3172.4307805249673,53574.78322390448,60827.24763620687,43954.69556856298
F42013,50,0.7,41708.47491205229,3364.12957983309,41093.99074277144,47924.484337520225,34342.541509004324
F42013,50,0.8,28447.085651293473,3295.1700582749454,28365.34949860768,34855.28371097595,20401.77788684872
F42013,50,0.9,17867.766835963404,2761.4696846756306,18013.580405243836,24191.834098497086,10291.579946817408
F42013,50,1.0,16535.40074818474,2539.7700198280945,16583.12845481016,21514.36756936624,9461.630716931353
