algorithm,run,checkpoint,error
adagrad,0,0.01,"[(0.033333333333333326, 0.2409115832068628, 0.022823333740234375)]"
adagrad,0,0.1,"[(0.033333333333333326, 0.06989677185130896, 0.21699142456054688)]"
adagrad,0,0.2,"[(0.0, 0.06241305280661818, 0.43164873123168945)]"
adagrad,0,0.3,"[(0.0, 0.0619079254407516, 0.6469216346740723)]"
adagrad,0,0.4,"[(0.0, 0.06558161338330779, 0.8623652458190918)]"
adagrad,0,0.5,"[(0.0, 0.06270851263859382, 1.0818309783935547)]"
adagrad,0,0.6,"[(0.0, 0.06625212543401073, 1.2966876029968262)]"
adagrad,0,0.7,"[(0.0, 0.06546734429467728, 1.5122556686401367)]"
adagrad,0,0.8,"[(0.0, 0.07146656113843959, 1.7271485328674316)]"
adagrad,0,0.9,"[(0.0, 0.06903443133196942, 1.9422383308410645)]"
adagrad,0,1.0,"[(0.0, 0.06671762502516806, 2.1570544242858887)]"
adagrad,1,0.01,"[(0.033333333333333326, 0.20802398233723643, 0.023928403854370117)]"
adagrad,1,0.1,"[(0.033333333333333326, 0.0639361592856701, 0.21816802024841309)]"
adagrad,1,0.2,"[(0.033333333333333326, 0.060946303527557553, 0.4335932731628418)]"
adagrad,1,0.3,"[(0.033333333333333326, 0.06126940069741473, 0.6495025157928467)]"
adagrad,1,0.4,"[(0.033333333333333326, 0.0632590081254148, 0.8647255897521973)]"
adagrad,1,0.5,"[(0.033333333333333326, 0.06340985634121904, 1.0826761722564697)]"
adagrad,1,0.6,"[(0.033333333333333326, 0.06257652526010522, 1.297044038772583)]"
adagrad,1,0.7,"[(0.033333333333333326, 0.06350076749257069, 1.5118961334228516)]"
adagrad,1,0.8,"[(0.033333333333333326, 0.0620682712684623, 1.7261631488800049)]"
adagrad,1,0.9,"[(0.033333333333333326, 0.06413292710791534, 1.9403443336486816)]"
adagrad,1,1.0,"[(0.033333333333333326, 0.06608481208819696, 2.15456223487854)]"
adagrad,2,0.01,"[(0.033333333333333326, 0.20201323792661516, 0.0228879451751709)]"
adagrad,2,0.1,"[(0.0, 0.047957367000198516, 0.21820926666259766)]"
adagrad,2,0.2,"[(0.0, 0.043287776359880764, 0.43421363830566406)]"
adagrad,2,0.3,"[(0.0, 0.0428300156641763, 0.650407075881958)]"
adagrad,2,0.4,"[(0.0, 0.04321395866573166, 0.8661673069000244)]"
adagrad,2,0.5,"[(0.0, 0.04321969403456191, 1.085465669631958)]"
adagrad,2,0.6,"[(0.0, 0.043716337968785574, 1.301302433013916)]"
adagrad,2,0.7,"[(0.0, 0.04404525284693348, 1.5171432495117188)]"
adagrad,2,0.8,"[(0.0, 0.04427132070046533, 1.732435941696167)]"
adagrad,2,0.9,"[(0.0, 0.0444015559414356, 1.9484124183654785)]"
adagrad,2,1.0,"[(0.0, 0.04458105615719107, 2.1639904975891113)]"
adagrad,3,0.01,"[(0.09999999999999998, 0.3053452828677893, 0.022862911224365234)]"
adagrad,3,0.1,"[(0.06666666666666665, 0.09059178043012439, 0.21732640266418457)]"
adagrad,3,0.2,"[(0.06666666666666665, 0.09473769607370293, 0.4322664737701416)]"
adagrad,3,0.3,"[(0.06666666666666665, 0.1120221384126149, 0.6473805904388428)]"
adagrad,3,0.4,"[(0.06666666666666665, 0.11673197092458606, 0.8624107837677002)]"
adagrad,3,0.5,"[(0.06666666666666665, 0.12140367124181055, 1.0798187255859375)]"
adagrad,3,0.6,"[(0.06666666666666665, 0.1207999832468003, 1.2947134971618652)]"
adagrad,3,0.7,"[(0.06666666666666665, 0.11789702730023043, 1.5102217197418213)]"
adagrad,3,0.8,"[(0.06666666666666665, 0.12304476506649137, 1.7251510620117188)]"
adagrad,3,0.9,"[(0.06666666666666665, 0.12011569720481849, 1.9399337768554688)]"
adagrad,3,1.0,"[(0.06666666666666665, 0.11671319519326083, 2.154611349105835)]"
adagrad,4,0.01,"[(0.06666666666666665, 0.2637033555656833, 0.02264714241027832)]"
adagrad,4,0.1,"[(0.033333333333333326, 0.12355035665425661, 0.2153332233428955)]"
adagrad,4,0.2,"[(0.033333333333333326, 0.13075303634679222, 0.4286787509918213)]"
adagrad,4,0.3,"[(0.033333333333333326, 0.13505776702567623, 0.6426606178283691)]"
