checkpoint,mean,std,median,max,min
0.01,0.35684230723241767,0.028535039259416046,0.3484251789124728,0.4447471666913495,0.30911389523379146
0.1,0.29312117101665125,0.016569234995654884,0.29554772033846205,0.32737642659900407,0.2636595691696977
0.2,0.2939912747210721,0.017966730605000696,0.2923047716021028,0.32831409481020674,0.26022276004827294
0.3,0.29114681513339,0.016030870682173116,0.2908869767962971,0.3208573544079243,0.2636196383956012
0.4,0.2924723658506314,0.015207225598030958,0.29054193151161944,0.3208573544079243,0.27171796115233104
0.5,0.29150006937551426,0.014726162791641564,0.2855086710505515,0.3208573544079243,0.27171796115233104
0.6,0.29202149448666714,0.015660422427423295,0.28656726578610564,0.3222989562845667,0.2657410105415577
0.7,0.29158114274972247,0.015697030336263195,0.2859328077690582,0.3222989562845667,0.2657410105415577
0.8,0.29150990806989424,0.015509277964528162,0.2859328077690582,0.3222989562845667,0.2657410105415577
0.9,0.2916375035247678,0.015761430294233048,0.28653246206645533,0.3222989562845667,0.2657410105415577
1.0,0.29111850336230716,0.01651341987194691,0.28653246206645533,0.3222989562845667,0.2657410105415577
