function,dimensions,checkpoint,mean,std,median,max,min
F282013,10,0.01,2010.0848499478655,2082.140699922746,1196.5076466794953,8763.382764767099,104.30611263263268
F282013,10,0.1,1682.60869627972,1702.051018421421,965.6795813810368,7924.002741042812,100.00000053630947
F282013,10,0.2,1682.60869627972,1702.051018421421,965.6795813810368,7924.002741042812,100.00000053630947
F282013,10,0.3,1682.60869627972,1702.051018421421,965.6795813810368,7924.002741042812,100.00000053630947
F282013,10,0.4,1682.60869627972,1702.051018421421,965.6795813810368,7924.002741042812,100.00000053630947
F282013,10,0.5,1682.60869627972,1702.051018421421,965.6795813810368,7924.002741042812,100.00000053630947
F282013,10,0.6,1682.60869627972,1702.051018421421,965.6795813810368,7924.002741042812,100.00000053630947
F282013,10,0.7,1682.60869627972,1702.051018421421,965.6795813810368,7924.002741042812,100.00000053630947
F282013,10,0.8,1682.60869627972,1702.051018421421,965.6795813810368,7924.002741042812,100.00000053630947
F282013,10,0.9,1682.60869627972,1702.051018421421,965.6795813810368,7924.002741042812,100.00000053630947
F282013,10,1.0,1682.60869627972,1702.051018421421,965.6795813810368,7924.002741042812,100.00000053630947
F282013,30,0.01,52210411.95837087,232182909.35597494,12778.897257835892,1505144244.6314397,2656.3241957530527
F282013,30,0.1,43223660.566740505,224306433.35165396,9421.193343837185,1488899709.1518798,1436.6741166680476
F282013,30,0.2,43223642.16878375,224306436.89654484,9421.193343837185,1488899709.1518798,1294.2022801248459
F282013,30,0.3,43223642.16878375,224306436.89654484,9421.193343837185,1488899709.1518798,1294.2022801248459
F282013,30,0.4,43223642.16878375,224306436.89654484,9421.193343837185,1488899709.1518798,1294.2022801248459
F282013,30,0.5,43223642.16878375,224306436.89654484,9421.193343837185,1488899709.1518798,1294.2022801248459
F282013,30,0.6,43223642.16878375,224306436.89654484,9421.193343837185,1488899709.1518798,1294.2022801248459
F282013,30,0.7,43223642.16878375,224306436.89654484,9421.193343837185,1488899709.1518798,1294.2022801248459
F282013,30,0.8,43223642.16878375,224306436.89654484,9421.193343837185,1488899709.1518798,1294.2022801248459
F282013,30,0.9,43223642.16878375,224306436.89654484,9421.193343837185,1488899709.1518798,1294.2022801248459
F282013,30,1.0,43223642.16878375,224306436.89654484,9421.193343837185,1488899709.1518798,1294.2022801248459
F282013,50,0.01,1.721125308735168e+21,1.2170193770774973e+22,570143.7885121179,8.777739074542779e+22,8312.788433726497
F282013,50,0.1,1232586445.4843724,4690136040.344173,128270.2604628724,29281456387.82739,2876.255006022083
F282013,50,0.2,1232586342.1507208,4690136067.500466,128270.2604628724,29281456387.82739,2876.255006022083
F282013,50,0.3,1232586340.8673038,4690136067.837751,128270.2604628724,29281456387.82739,2876.255006022083
F282013,50,0.4,1232586340.8673038,4690136067.837751,128270.2604628724,29281456387.82739,2876.255006022083
F282013,50,0.5,1232586340.8673038,4690136067.837751,128270.2604628724,29281456387.82739,2876.255006022083
F282013,50,0.6,1232586340.8673038,4690136067.837751,128270.2604628724,29281456387.82739,2876.255006022083
F282013,50,0.7,1232586340.8673038,4690136067.837751,128270.2604628724,29281456387.82739,2876.255006022083
F282013,50,0.8,1232586340.8673038,4690136067.837751,128270.2604628724,29281456387.82739,2876.255006022083
F282013,50,0.9,1232586340.8673038,4690136067.837751,128270.2604628724,29281456387.82739,2876.255006022083
F282013,50,1.0,1232586340.8673038,4690136067.837751,128270.2604628724,29281456387.82739,2876.255006022083
