algorithm,run,checkpoint,error
adam,0,0.01,"[(0.06666666666666665, 0.33767516624406896, 0.02716827392578125)]"
adam,0,0.1,"[(0.033333333333333326, 0.1647081804785957, 0.26187801361083984)]"
adam,0,0.2,"[(0.033333333333333326, 0.27995077670540436, 0.52260422706604)]"
adam,0,0.3,"[(0.033333333333333326, 0.3491405570444207, 0.7826368808746338)]"
adam,0,0.4,"[(0.033333333333333326, 0.38667372581642706, 1.0460689067840576)]"
adam,0,0.5,"[(0.033333333333333326, 0.4141343993919195, 1.3047840595245361)]"
adam,0,0.6,"[(0.033333333333333326, 0.43703243923675567, 1.5650041103363037)]"
adam,0,0.7,"[(0.033333333333333326, 0.4585621234596163, 1.8249304294586182)]"
adam,0,0.8,"[(0.033333333333333326, 0.4788702972105384, 2.084726572036743)]"
adam,0,0.9,"[(0.033333333333333326, 0.4989482755475258, 2.3444838523864746)]"
adam,0,1.0,"[(0.033333333333333326, 0.5188281834101627, 2.6040751934051514)]"
adam,1,0.01,"[(0.1333333333333333, 0.41614742869733384, 0.027413606643676758)]"
adam,1,0.1,"[(0.0, 0.03546772192808441, 0.2633087635040283)]"
adam,1,0.2,"[(0.0, 0.052004961184839806, 0.52512526512146)]"
adam,1,0.3,"[(0.033333333333333326, 0.06954388591085106, 0.7868013381958008)]"
adam,1,0.4,"[(0.0, 0.06085715520356789, 1.0504505634307861)]"
adam,1,0.5,"[(0.0, 0.06251375775209597, 1.3115854263305664)]"
adam,1,0.6,"[(0.0, 0.06360377019338774, 1.5748236179351807)]"
adam,1,0.7,"[(0.0, 0.0640964924150275, 1.8377244472503662)]"
adam,1,0.8,"[(0.06666666666666665, 0.06641100095637523, 2.100558280944824)]"
adam,1,0.9,"[(0.033333333333333326, 0.06652680210083459, 2.363125801086426)]"
adam,1,1.0,"[(0.0, 0.06624185356769108, 2.62591814994812)]"
adam,2,0.01,"[(0.06666666666666665, 0.3586376884775753, 0.027285099029541016)]"
adam,2,0.1,"[(0.06666666666666665, 0.30363079595094383, 0.2623932361602783)]"
adam,2,0.2,"[(0.06666666666666665, 0.40311525103856866, 0.5233244895935059)]"
adam,2,0.3,"[(0.06666666666666665, 0.43444789336558937, 0.7830195426940918)]"
adam,2,0.4,"[(0.06666666666666665, 0.43566549113120595, 1.04478120803833)]"
adam,2,0.5,"[(0.06666666666666665, 0.44127555206389946, 1.3032102584838867)]"
adam,2,0.6,"[(0.06666666666666665, 0.45543680295908434, 1.5632007122039795)]"
adam,2,0.7,"[(0.06666666666666665, 0.5186307821597249, 1.8227646350860596)]"
adam,2,0.8,"[(0.06666666666666665, 0.6176594043988587, 2.0824577808380127)]"
adam,2,0.9,"[(0.06666666666666665, 0.9423624976608153, 2.342142105102539)]"
adam,2,1.0,"[(0.06666666666666665, 1.223292224061411, 2.602571725845337)]"
adam,3,0.01,"[(0.1333333333333333, 0.39480303307534503, 0.027393341064453125)]"
adam,3,0.1,"[(0.033333333333333326, 0.07174801632183526, 0.26264381408691406)]"
adam,3,0.2,"[(0.06666666666666665, 0.18656076444395922, 0.5236659049987793)]"
adam,3,0.3,"[(0.06666666666666665, 0.5044657762688176, 0.7841529846191406)]"
adam,3,0.4,"[(0.09999999999999998, 0.7872997933250058, 1.0469729900360107)]"
adam,3,0.5,"[(0.09999999999999998, 0.909800920106054, 1.3055906295776367)]"
adam,3,0.6,"[(0.09999999999999998, 1.0030319251797057, 1.5653066635131836)]"
adam,3,0.7,"[(0.09999999999999998, 1.0842351228640474, 1.8246128559112549)]"
adam,3,0.8,"[(0.09999999999999998, 1.1286635042052562, 2.084503650665283)]"
adam,3,0.9,"[(0.09999999999999998, 1.1555190770698867, 2.3438990116119385)]"
adam,3,1.0,"[(0.09999999999999998, 1.1800642922823141, 2.6040940284729004)]"
adam,4,0.01,"[(0.06666666666666665, 0.32661181696778474, 0.027344942092895508)]"
adam,4,0.1,"[(0.0, 0.02855057769112856, 0.2613365650177002)]"
adam,4,0.2,"[(0.0, 0.024364126296276063, 0.5205738544464111)]"
adam,4,0.3,"[(0.033333333333333326, 0.03617584220821639, 0.7791957855224609)]"
adam,4,0.4,"[(0.033333333333333326, 0.053889194391755074, 1.0413594245910645)]"
adam,4,0.5,"[(0.033333333333333326, 0.061636575299114614, 1.3005452156066895)]"
adam,4,0.6,"[(0.033333333333333326, 0.07089835272380873, 1.5610482692718506)]"
adam,4,0.7,"[(0.033333333333333326, 0.06460599624133372, 1.8219377994537354)]"
