algorithm,dimension,run,checkpoint,error
cmaes,3658,0,0.01,"[(0.9090714285714285, 0.11834305838318615, 17.52878683572635)]"
cmaes,3658,0,0.1,"[(0.9090714285714285, 0.11834305838318615, 17.52878683572635)]"
cmaes,3658,0,0.2,"[(0.8935, 0.114420705497994, 329.3287282581441)]"
cmaes,3658,0,0.3,"[(0.9009285714285714, 0.10815806687907115, 791.5835526119918)]"
cmaes,3658,0,0.4,"[(0.8838571428571429, 0.10396563451648916, 1005.1780983051285)]"
cmaes,3658,0,0.5,"[(0.8838571428571429, 0.10396563451648916, 1005.1780983051285)]"
cmaes,3658,0,0.6,"[(0.8838571428571429, 0.10396563451648916, 1005.1780983051285)]"
cmaes,3658,0,0.7,"[(0.8838571428571429, 0.10396563451648916, 1005.1780983051285)]"
cmaes,3658,0,0.8,"[(0.8838571428571429, 0.10396563451648916, 1005.1780983051285)]"
cmaes,3658,0,0.9,"[(0.8838571428571429, 0.10396563451648916, 1005.1780983051285)]"
cmaes,3658,0,1.0,"[(0.8838571428571429, 0.10396563451648916, 1005.1780983051285)]"
cmaes,3658,1,0.01,"[(0.8987857142857143, 0.11479451930038807, 17.8159694140777)]"
cmaes,3658,1,0.1,"[(0.8987857142857143, 0.11479451930038807, 17.8159694140777)]"
cmaes,3658,1,0.2,"[(0.8987857142857143, 0.11479451930038807, 17.8159694140777)]"
cmaes,3658,1,0.3,"[(0.9029285714285714, 0.10516876944236837, 1445.3914097831585)]"
cmaes,3658,1,0.4,"[(0.9029285714285714, 0.10516876944236837, 1445.3914097831585)]"
cmaes,3658,1,0.5,"[(0.9003571428571429, 0.10300540541154724, 2494.944757808)]"
cmaes,3658,1,0.6,"[(0.9003571428571429, 0.10300540541154724, 2494.944757808)]"
cmaes,3658,1,0.7,"[(0.9003571428571429, 0.10300540541154724, 2494.944757808)]"
cmaes,3658,1,0.8,"[(0.9003571428571429, 0.10300540541154724, 2494.944757808)]"
cmaes,3658,1,0.9,"[(0.9003571428571429, 0.10300540541154724, 2494.944757808)]"
cmaes,3658,1,1.0,"[(0.9003571428571429, 0.10300540541154724, 4250.311274411157)]"
cmaes,3658,2,0.01,"[(0.9010714285714285, 0.11901630964270654, 12.370122564956546)]"
cmaes,3658,2,0.1,"[(0.9009285714285714, 0.10934935635114831, 47.62581434007734)]"
cmaes,3658,2,0.2,"[(0.9009285714285714, 0.10934935635114831, 47.62581434007734)]"
cmaes,3658,2,0.3,"[(0.9009285714285714, 0.10814512446273965, 682.5883350097574)]"
cmaes,3658,2,0.4,"[(0.9009285714285714, 0.10814512446273965, 682.5883350097574)]"
cmaes,3658,2,0.5,"[(0.9009285714285714, 0.10814512446273965, 682.5883350097574)]"
cmaes,3658,2,0.6,"[(0.9009285714285714, 0.10814512446273965, 682.5883350097574)]"
cmaes,3658,2,0.7,"[(0.9009285714285714, 0.10814512446273965, 682.5883350097574)]"
cmaes,3658,2,0.8,"[(0.9009285714285714, 0.10814512446273965, 682.5883350097574)]"
cmaes,3658,2,0.9,"[(0.9009285714285714, 0.10814512446273965, 682.5883350097574)]"
cmaes,3658,2,1.0,"[(0.9009285714285714, 0.10814512446273965, 682.5883350097574)]"
cmaes,3658,3,0.01,"[(0.896, 0.12013458933124048, 13.756616627797484)]"
cmaes,3658,3,0.1,"[(0.896, 0.12013458933124048, 13.756616627797484)]"
cmaes,3658,3,0.2,"[(0.9058571428571429, 0.11662357360671469, 670.2762911710888)]"
cmaes,3658,3,0.3,"[(0.8918571428571429, 0.11628569901529354, 1315.4085798519664)]"
cmaes,3658,3,0.4,"[(0.9025, 0.10637941633145927, 1423.9053014470264)]"
cmaes,3658,3,0.5,"[(0.9213571428571429, 0.10095935160855744, 2310.6857720348053)]"
cmaes,3658,3,0.6,"[(0.9213571428571429, 0.10095935160855744, 2310.6857720348053)]"
cmaes,3658,3,0.7,"[(0.9213571428571429, 0.10095935160855744, 2310.6857720348053)]"
cmaes,3658,3,0.8,"[(0.9213571428571429, 0.10095935160855744, 2310.6857720348053)]"
cmaes,3658,3,0.9,"[(0.9213571428571429, 0.10095935160855744, 2310.6857720348053)]"
cmaes,3658,3,1.0,"[(0.9213571428571429, 0.10095935160855744, 2310.6857720348053)]"
cmaes,3658,4,0.01,"[(0.9015714285714286, 0.11811304942429013, 27.013762287329882)]"
cmaes,3658,4,0.1,"[(0.9405, 0.10848333204520151, 289.7412264593877)]"
cmaes,3658,4,0.2,"[(0.9405, 0.10848333204520151, 289.7412264593877)]"
