algorithm,run,checkpoint,error
adagrad,0,0.01,"[(0.31699999999999995, 0.9696164907036267, 1.9072761535644531)]"
adagrad,0,0.1,"[(0.14242857142857146, 0.47803569684359654, 25.549731969833374)]"
adagrad,0,0.2,"[(0.12321428571428572, 0.4107429978981918, 67.94940876960754)]"
adagrad,0,0.3,"[(0.11628571428571433, 0.38616246715326163, 115.16074752807617)]"
adagrad,0,0.4,"[(0.11278571428571427, 0.36902544504812335, 167.23626589775085)]"
adagrad,0,0.5,"[(0.1081428571428571, 0.3522064556162421, 219.9882423877716)]"
adagrad,0,0.6,"[(0.10592857142857148, 0.34832259694776496, 266.93231320381165)]"
adagrad,0,0.7,"[(0.10192857142857148, 0.33859452563696335, 314.9771783351898)]"
adagrad,0,0.8,"[(0.09999999999999998, 0.3300506564495828, 363.62369441986084)]"
adagrad,0,0.9,"[(0.0982142857142857, 0.32452039738795196, 418.00314569473267)]"
adagrad,0,1.0,"[(0.09764285714285714, 0.3206117104494861, 462.9138503074646)]"
adagrad,1,0.01,"[(0.2983571428571429, 0.9688377524804187, 2.096867322921753)]"
adagrad,1,0.1,"[(0.15157142857142858, 0.4841876829838596, 19.008296966552734)]"
adagrad,1,0.2,"[(0.13142857142857145, 0.42111586511464344, 48.14244341850281)]"
adagrad,1,0.3,"[(0.12307142857142861, 0.3923945530709079, 94.38575410842896)]"
adagrad,1,0.4,"[(0.11571428571428577, 0.37330637507000686, 161.60368967056274)]"
adagrad,1,0.5,"[(0.10992857142857138, 0.36084735217792174, 229.91808891296387)]"
adagrad,1,0.6,"[(0.10599999999999998, 0.34812527238474705, 289.9643123149872)]"
adagrad,1,0.7,"[(0.10650000000000004, 0.34693546634169475, 362.4016942977905)]"
adagrad,1,0.8,"[(0.10185714285714287, 0.334774425748517, 431.341579914093)]"
adagrad,1,0.9,"[(0.10142857142857142, 0.33104170911454556, 483.3241398334503)]"
adagrad,1,1.0,"[(0.10057142857142853, 0.3283773755666802, 532.3533608913422)]"
adagrad,2,0.01,"[(0.2944285714285715, 0.9492854941933216, 2.496278762817383)]"
adagrad,2,0.1,"[(0.14371428571428568, 0.4744627044913654, 25.831507205963135)]"
adagrad,2,0.2,"[(0.12628571428571433, 0.4137866075573793, 64.52664995193481)]"
adagrad,2,0.3,"[(0.1140714285714286, 0.3839636914505902, 110.37744951248169)]"
adagrad,2,0.4,"[(0.10957142857142854, 0.36966956341206814, 153.17612171173096)]"
adagrad,2,0.5,"[(0.1062142857142857, 0.3546370899649836, 199.5124545097351)]"
adagrad,2,0.6,"[(0.10335714285714281, 0.3447033812782195, 246.39102959632874)]"
adagrad,2,0.7,"[(0.1002142857142857, 0.3399675946777164, 293.99383664131165)]"
adagrad,2,0.8,"[(0.09835714285714281, 0.3326648907011768, 338.97892570495605)]"
adagrad,2,0.9,"[(0.0971428571428572, 0.32829621013332405, 382.97811913490295)]"
adagrad,2,1.0,"[(0.09542857142857142, 0.3232208056749858, 427.06841373443604)]"
adagrad,3,0.01,"[(0.2936428571428571, 0.955628701245261, 4.906710624694824)]"
adagrad,3,0.1,"[(0.14428571428571424, 0.47508155187950124, 30.747597694396973)]"
adagrad,3,0.2,"[(0.11650000000000005, 0.3926764399077277, 71.31981444358826)]"
adagrad,3,0.3,"[(0.11192857142857138, 0.3712642945510018, 116.59152960777283)]"
adagrad,3,0.4,"[(0.10499999999999998, 0.3553066205033568, 159.89640164375305)]"
adagrad,3,0.5,"[(0.10142857142857142, 0.34529834540220855, 204.94689202308655)]"
adagrad,3,0.6,"[(0.10057142857142853, 0.3371034660381081, 249.1976191997528)]"
adagrad,3,0.7,"[(0.09785714285714286, 0.32920788002880885, 296.0566415786743)]"
adagrad,3,0.8,"[(0.09385714285714286, 0.3198706778847366, 337.925448179245)]"
adagrad,3,0.9,"[(0.09378571428571425, 0.3175219054648287, 385.3923885822296)]"
adagrad,3,1.0,"[(0.09257142857142853, 0.31629870122179937, 431.7930235862732)]"
adagrad,4,0.01,"[(0.29728571428571426, 0.9727858475350081, 3.439434051513672)]"
adagrad,4,0.1,"[(0.14249999999999996, 0.45468762544309427, 22.332371473312378)]"
adagrad,4,0.2,"[(0.12228571428571433, 0.3975126371155749, 54.240971088409424)]"
adagrad,4,0.3,"[(0.11371428571428577, 0.3727857366095761, 105.16773581504822)]"
adagrad,4,0.4,"[(0.10928571428571432, 0.35430901194018233, 175.65800309181213)]"
adagrad,4,0.5,"[(0.10428571428571431, 0.33931100513112455, 243.04929780960083)]"
adagrad,4,0.6,"[(0.09964285714285714, 0.3289223863699542, 307.12366366386414)]"
adagrad,4,0.7,"[(0.09950000000000003, 0.3231260324880403, 376.86505103111267)]"
adagrad,4,0.8,"[(0.09692857142857148, 0.31704193328952723, 448.62842655181885)]"
adagrad,4,0.9,"[(0.09607142857142859, 0.312456080592721, 513.0490357875824)]"
adagrad,4,1.0,"[(0.0942142857142857, 0.3064047143130854, 551.6063051223755)]"
adagrad,5,0.01,"[(0.3105714285714286, 1.0112273557486215, 3.913670778274536)]"
adagrad,5,0.1,"[(0.139, 0.46500210936715997, 26.272899389266968)]"
adagrad,5,0.2,"[(0.1190714285714286, 0.4078840743110491, 62.78089880943298)]"
adagrad,5,0.3,"[(0.11321428571428571, 0.38530153211048673, 123.35881280899048)]"
adagrad,5,0.4,"[(0.10564285714285715, 0.35996394575212265, 200.1322934627533)]"
adagrad,5,0.5,"[(0.10057142857142853, 0.34474615334893904, 271.8416051864624)]"
adagrad,5,0.6,"[(0.0982142857142857, 0.3346435001597294, 346.6126480102539)]"
adagrad,5,0.7,"[(0.0961428571428572, 0.3295539682561445, 416.26326608657837)]"
adagrad,5,0.8,"[(0.09364285714285714, 0.3240940735108512, 480.8861150741577)]"
adagrad,5,0.9,"[(0.0923571428571428, 0.3175004738109498, 517.433835029602)]"
adagrad,5,1.0,"[(0.0923571428571428, 0.31313846125807593, 534.937014579773)]"
adagrad,6,0.01,"[(0.3074285714285714, 1.0205405254671513, 2.5892281532287598)]"
adagrad,6,0.1,"[(0.13657142857142857, 0.4509667579120502, 22.513737440109253)]"
adagrad,6,0.2,"[(0.12064285714285716, 0.3974839735356933, 56.08004093170166)]"
adagrad,6,0.3,"[(0.10750000000000004, 0.3581617766870942, 110.24419379234314)]"
adagrad,6,0.4,"[(0.10328571428571431, 0.34213045917844087, 170.81376433372498)]"
adagrad,6,0.5,"[(0.09857142857142853, 0.3320681833093581, 234.74779272079468)]"
adagrad,6,0.6,"[(0.0942142857142857, 0.3207383933773975, 302.86633133888245)]"
adagrad,6,0.7,"[(0.09292857142857147, 0.31379164144104094, 371.0523397922516)]"
adagrad,6,0.8,"[(0.09114285714285719, 0.30920556389749904, 436.4334411621094)]"
adagrad,6,0.9,"[(0.09185714285714286, 0.30837370955270055, 494.8819463253021)]"
adagrad,6,1.0,"[(0.08750000000000002, 0.30146288002360866, 548.4446425437927)]"
adagrad,7,0.01,"[(0.29228571428571426, 0.9986185557959341, 6.534580230712891)]"
adagrad,7,0.1,"[(0.1489285714285714, 0.4844617809528784, 41.701480865478516)]"
adagrad,7,0.2,"[(0.12828571428571434, 0.4218175390596442, 91.73285508155823)]"
adagrad,7,0.3,"[(0.118, 0.39235962352943216, 147.06867456436157)]"
adagrad,7,0.4,"[(0.11535714285714282, 0.3826143363179655, 194.74565649032593)]"
adagrad,7,0.5,"[(0.10978571428571426, 0.36377323355916696, 238.51255178451538)]"
adagrad,7,0.6,"[(0.10650000000000004, 0.357373945870707, 285.3722929954529)]"
adagrad,7,0.7,"[(0.1061428571428571, 0.3496259275335543, 326.61472725868225)]"
adagrad,7,0.8,"[(0.10307142857142859, 0.3446877973631275, 372.1140704154968)]"
adagrad,7,0.9,"[(0.10057142857142853, 0.3372509925424409, 416.35385847091675)]"
adagrad,7,1.0,"[(0.09971428571428576, 0.33595579955837873, 448.07275319099426)]"
adagrad,8,0.01,"[(0.2806428571428572, 0.9602383206417755, 4.232701778411865)]"
adagrad,8,0.1,"[(0.14664285714285719, 0.4824520436679219, 34.199098110198975)]"
adagrad,8,0.2,"[(0.1279285714285714, 0.4225506455246222, 75.54094195365906)]"
adagrad,8,0.3,"[(0.11585714285714288, 0.384962272833112, 121.20683717727661)]"
adagrad,8,0.4,"[(0.10828571428571432, 0.3642348787872305, 170.19264245033264)]"
adagrad,8,0.5,"[(0.10457142857142854, 0.34877965185910503, 217.22648692131042)]"
adagrad,8,0.6,"[(0.10014285714285709, 0.340318468764639, 260.3489475250244)]"
adagrad,8,0.7,"[(0.09907142857142859, 0.33300267681403, 307.2600917816162)]"
adagrad,8,0.8,"[(0.09864285714285714, 0.327089207150437, 352.9520809650421)]"
adagrad,8,0.9,"[(0.09571428571428575, 0.32128364182778935, 398.14596223831177)]"
adagrad,8,1.0,"[(0.0952857142857143, 0.31806840130330744, 439.37496972084045)]"
adagrad,9,0.01,"[(0.3025, 0.9562136137892998, 6.539457559585571)]"
adagrad,9,0.1,"[(0.14721428571428574, 0.4766918494755797, 42.44298601150513)]"
adagrad,9,0.2,"[(0.11971428571428566, 0.3967123576391864, 90.39419913291931)]"
adagrad,9,0.3,"[(0.10942857142857143, 0.3690151033727057, 141.43183374404907)]"
adagrad,9,0.4,"[(0.10385714285714287, 0.34505085157039034, 188.66432881355286)]"
adagrad,9,0.5,"[(0.10042857142857142, 0.32869163921567923, 236.2382116317749)]"
adagrad,9,0.6,"[(0.09557142857142853, 0.3223381143056136, 284.6511754989624)]"
adagrad,9,0.7,"[(0.0952142857142857, 0.31348245851371276, 333.1811547279358)]"
adagrad,9,0.8,"[(0.09071428571428575, 0.30557142975037344, 385.09468698501587)]"
adagrad,9,0.9,"[(0.09085714285714286, 0.30161518187577835, 435.8787806034088)]"
adagrad,9,1.0,"[(0.08964285714285714, 0.2984843808114311, 459.5512137413025)]"
adagrad,10,0.01,"[(0.33092857142857146, 1.038061291702504, 7.166719675064087)]"
adagrad,10,0.1,"[(0.1477142857142857, 0.4803656825441187, 45.90231776237488)]"
adagrad,10,0.2,"[(0.12442857142857144, 0.41413546484316854, 95.05254793167114)]"
