checkpoint,mean,std,median,max,min
0.01,0.13461982663106942,0.014796916046154927,0.13222358150799468,0.18075728512281444,0.1143071326709501
0.1,0.11371340234280762,0.004610127354657725,0.11432433402391166,0.1226631606742334,0.10460484902090411
0.2,0.11178524542192955,0.0044765719726908865,0.11250014146753502,0.12240099637193755,0.10460484902090411
0.3,0.11043526705758783,0.003537430363462417,0.10979316608892078,0.1171865068161638,0.10460484902090411
0.4,0.10901343363496835,0.0031722803118274757,0.1084684510581207,0.1171865068161638,0.10426610991348007
0.5,0.1087554994776145,0.0031050570608228676,0.10824767916451412,0.1171865068161638,0.10426610991348007
0.6,0.10792812469030462,0.0023657320433423104,0.10741553668910629,0.11242747041348405,0.10426610991348007
0.7,0.10737399087280583,0.0018014239902905305,0.10728745926363199,0.11221704021164682,0.10426610991348007
0.8,0.10716789386704026,0.0020227418533610222,0.10706508200901661,0.11221704021164682,0.10303111767611438
0.9,0.10687334077260183,0.0024075322742612482,0.10695909201952883,0.11221704021164682,0.10048189581485016
1.0,0.10687334077260183,0.0024075322742612482,0.10695909201952883,0.11221704021164682,0.10048189581485016
