function,dimensions,checkpoint,mean,std,median,max,min
F42013,10,0.01,336813988.8981648,713566396.6210593,39322709.92871338,3858042949.035777,82620.32085421421
F42013,10,0.1,182677280.61844772,365799382.3034767,24732057.238188274,1480292209.1744378,69474.70224312547
F42013,10,0.2,182677280.61844772,365799382.3034767,24732057.238188274,1480292209.1744378,69474.70224312547
F42013,10,0.3,182677280.61844772,365799382.3034767,24732057.238188274,1480292209.1744378,69474.70224312547
F42013,10,0.4,182677280.61844772,365799382.3034767,24732057.238188274,1480292209.1744378,69474.70224312547
F42013,10,0.5,182677280.61844772,365799382.3034767,24732057.238188274,1480292209.1744378,69474.70224312547
F42013,10,0.6,182677280.61844772,365799382.3034767,24732057.238188274,1480292209.1744378,69474.70224312547
F42013,10,0.7,182677280.61844772,365799382.3034767,24732057.238188274,1480292209.1744378,69474.70224312547
F42013,10,0.8,182677280.61844772,365799382.3034767,24732057.238188274,1480292209.1744378,69474.70224312547
F42013,10,0.9,182677280.61844772,365799382.3034767,24732057.238188274,1480292209.1744378,69474.70224312547
F42013,10,1.0,182677280.61844772,365799382.3034767,24732057.238188274,1480292209.1744378,69474.70224312547
F42013,30,0.01,116994684.95836079,309843071.5538332,12903394.795455357,2100279992.3120131,10.897028246984746
F42013,30,0.1,98986348.14811645,304278963.5108537,4083483.462933887,2100279992.3120131,1.7096751889766892e-06
F42013,30,0.2,98986348.14811645,304278963.5108537,4083483.462933887,2100279992.3120131,1.7096751889766892e-06
F42013,30,0.3,98986348.14811645,304278963.5108537,4083483.462933887,2100279992.3120131,1.7096751889766892e-06
F42013,30,0.4,98986348.14811645,304278963.5108537,4083483.462933887,2100279992.3120131,1.7096751889766892e-06
F42013,30,0.5,98986348.14811645,304278963.5108537,4083483.462933887,2100279992.3120131,1.7096751889766892e-06
F42013,30,0.6,98986348.14811645,304278963.5108537,4083483.462933887,2100279992.3120131,1.7096751889766892e-06
F42013,30,0.7,98986348.14811645,304278963.5108537,4083483.462933887,2100279992.3120131,1.7096751889766892e-06
F42013,30,0.8,98986348.14811645,304278963.5108537,4083483.462933887,2100279992.3120131,1.7096751889766892e-06
F42013,30,0.9,98986348.14811645,304278963.5108537,4083483.462933887,2100279992.3120131,1.7096751889766892e-06
F42013,30,1.0,98986348.14811645,304278963.5108537,4083483.462933887,2100279992.3120131,1.7096751889766892e-06
F42013,50,0.01,211569491.16732627,496334363.54600686,18197404.90904015,2252104852.283472,589.5327182368821
F42013,50,0.1,192152395.1752289,484817381.81321496,17019717.084844287,2252104852.283472,7.72990460973233e-07
F42013,50,0.2,192152395.17522866,484817381.8132151,17019717.084844287,2252104852.283472,1.470937149861129e-07
F42013,50,0.3,192152395.17522866,484817381.8132151,17019717.084844287,2252104852.283472,1.470937149861129e-07
F42013,50,0.4,192152395.17522866,484817381.8132151,17019717.084844287,2252104852.283472,1.470937149861129e-07
F42013,50,0.5,192152395.17522866,484817381.8132151,17019717.084844287,2252104852.283472,1.470937149861129e-07
F42013,50,0.6,192152395.17522866,484817381.8132151,17019717.084844287,2252104852.283472,1.470937149861129e-07
F42013,50,0.7,192152395.17522866,484817381.8132151,17019717.084844287,2252104852.283472,1.470937149861129e-07
F42013,50,0.8,192152395.17522866,484817381.8132151,17019717.084844287,2252104852.283472,1.470937149861129e-07
F42013,50,0.9,192152395.17522866,484817381.8132151,17019717.084844287,2252104852.283472,1.470937149861129e-07
F42013,50,1.0,192152395.17522866,484817381.8132151,17019717.084844287,2252104852.283472,1.470937149861129e-07
