algorithm,run,checkpoint,error
adagrad,0,0.01,"[(0.0, 0.21159101290163612, 0.022667884826660156)]"
adagrad,0,0.1,"[(0.0, 0.024359867187461654, 0.21585440635681152)]"
adagrad,0,0.2,"[(0.0, 0.013645869496771197, 0.43013954162597656)]"
adagrad,0,0.3,"[(0.0, 0.011009520959652437, 0.644603967666626)]"
adagrad,0,0.4,"[(0.0, 0.010738525234561154, 0.8590590953826904)]"
adagrad,0,0.5,"[(0.0, 0.012828625835122199, 1.075815200805664)]"
adagrad,0,0.6,"[(0.0, 0.02295133096140877, 1.2888906002044678)]"
adagrad,0,0.7,"[(0.033333333333333326, 0.0476347374248921, 1.502220869064331)]"
adagrad,0,0.8,"[(0.033333333333333326, 0.08603119650323719, 1.7151553630828857)]"
adagrad,0,0.9,"[(0.033333333333333326, 0.12301261360501661, 1.9281690120697021)]"
adagrad,0,1.0,"[(0.033333333333333326, 0.1548261569043435, 2.1412875652313232)]"
adagrad,1,0.01,"[(0.033333333333333326, 0.2240350812622555, 0.027207374572753906)]"
adagrad,1,0.1,"[(0.0, 0.03199936546009622, 0.22078347206115723)]"
adagrad,1,0.2,"[(0.0, 0.022800090399918115, 0.43523144721984863)]"
adagrad,1,0.3,"[(0.0, 0.02173230727652064, 0.6503722667694092)]"
adagrad,1,0.4,"[(0.0, 0.02176324713739249, 0.8655340671539307)]"
adagrad,1,0.5,"[(0.0, 0.019841724803975877, 1.08579421043396)]"
adagrad,1,0.6,"[(0.0, 0.02014581073688713, 1.300966501235962)]"
adagrad,1,0.7,"[(0.0, 0.019467928960764474, 1.5165467262268066)]"
adagrad,1,0.8,"[(0.0, 0.021147453734825558, 1.7311732769012451)]"
adagrad,1,0.9,"[(0.0, 0.02011026434888834, 1.94594144821167)]"
adagrad,1,1.0,"[(0.0, 0.021295898886446972, 2.160654306411743)]"
adagrad,2,0.01,"[(0.06666666666666665, 0.2940108308074359, 0.022473812103271484)]"
adagrad,2,0.1,"[(0.06666666666666665, 0.13855890394364356, 0.2974545955657959)]"
adagrad,2,0.2,"[(0.06666666666666665, 0.17982493305943914, 0.5116920471191406)]"
adagrad,2,0.3,"[(0.06666666666666665, 0.21262814080013373, 0.7279360294342041)]"
adagrad,2,0.4,"[(0.06666666666666665, 0.2368584484627378, 0.9430172443389893)]"
adagrad,2,0.5,"[(0.06666666666666665, 0.25560199437204095, 1.159475326538086)]"
adagrad,2,0.6,"[(0.06666666666666665, 0.2676895466807042, 1.3733947277069092)]"
adagrad,2,0.7,"[(0.06666666666666665, 0.2820339392568582, 1.5871312618255615)]"
adagrad,2,0.8,"[(0.06666666666666665, 0.2910227356036016, 1.8003580570220947)]"
adagrad,2,0.9,"[(0.06666666666666665, 0.2986264136498973, 2.013791084289551)]"
adagrad,2,1.0,"[(0.06666666666666665, 0.30645613769981267, 2.2272708415985107)]"
adagrad,3,0.01,"[(0.06666666666666665, 0.2697960468001715, 0.02239537239074707)]"
adagrad,3,0.1,"[(0.06666666666666665, 0.13833129411851441, 0.21518588066101074)]"
adagrad,3,0.2,"[(0.06666666666666665, 0.14293568760601233, 0.4286305904388428)]"
adagrad,3,0.3,"[(0.06666666666666665, 0.16472077126217088, 0.6422755718231201)]"
adagrad,3,0.4,"[(0.06666666666666665, 0.18196387868482197, 0.8563218116760254)]"
adagrad,3,0.5,"[(0.06666666666666665, 0.1938575334553394, 1.0716972351074219)]"
adagrad,3,0.6,"[(0.06666666666666665, 0.2150174214808107, 1.2849087715148926)]"
adagrad,3,0.7,"[(0.06666666666666665, 0.22484482238965825, 1.497772216796875)]"
adagrad,3,0.8,"[(0.06666666666666665, 0.23919267782673712, 1.7102453708648682)]"
adagrad,3,0.9,"[(0.06666666666666665, 0.24764350938382587, 1.9223990440368652)]"
adagrad,3,1.0,"[(0.06666666666666665, 0.2550204441765884, 2.1342527866363525)]"
adagrad,4,0.01,"[(0.033333333333333326, 0.19612258372748276, 0.02963423728942871)]"
adagrad,4,0.1,"[(0.0, 0.03466371797868994, 0.22201991081237793)]"
adagrad,4,0.2,"[(0.0, 0.02571785311351974, 0.43474769592285156)]"
adagrad,4,0.3,"[(0.0, 0.02638858512203768, 0.6479613780975342)]"
adagrad,4,0.4,"[(0.0, 0.025743799863486495, 0.860844612121582)]"
adagrad,4,0.5,"[(0.0, 0.028176278063825833, 1.076207160949707)]"
adagrad,4,0.6,"[(0.0, 0.025629863713610607, 1.2895140647888184)]"
adagrad,4,0.7,"[(0.0, 0.02546080763306949, 1.5029149055480957)]"
adagrad,4,0.8,"[(0.0, 0.02394574323311162, 1.7159457206726074)]"
adagrad,4,0.9,"[(0.0, 0.024896159291835276, 1.929088830947876)]"
adagrad,4,1.0,"[(0.0, 0.024149687174237728, 2.1418955326080322)]"
adagrad,5,0.01,"[(0.033333333333333326, 0.24315530238408786, 0.02240133285522461)]"
adagrad,5,0.1,"[(0.0, 0.044718257585017414, 0.2155294418334961)]"
adagrad,5,0.2,"[(0.0, 0.030215379510846446, 0.4288022518157959)]"
adagrad,5,0.3,"[(0.0, 0.028609329224655918, 0.6424765586853027)]"
adagrad,5,0.4,"[(0.0, 0.02628675825383732, 0.8561131954193115)]"
adagrad,5,0.5,"[(0.0, 0.02531710693117092, 1.0726075172424316)]"
