algorithm,run,checkpoint,error
adam,0,0.01,"[(0.1333333333333333, 0.4023657747680517, 0.02723240852355957)]"
adam,0,0.1,"[(0.06666666666666665, 0.3492183694245988, 0.2626783847808838)]"
adam,0,0.2,"[(0.09999999999999998, 0.500113649610547, 0.5237936973571777)]"
adam,0,0.3,"[(0.09999999999999998, 0.5343662604161769, 0.7848098278045654)]"
adam,0,0.4,"[(0.09999999999999998, 0.6028287932304038, 1.0499610900878906)]"
adam,0,0.5,"[(0.09999999999999998, 0.620028979674242, 1.3090901374816895)]"
adam,0,0.6,"[(0.09999999999999998, 0.6212386949115423, 1.569969892501831)]"
adam,0,0.7,"[(0.09999999999999998, 0.6346870767280686, 1.8305230140686035)]"
adam,0,0.8,"[(0.09999999999999998, 0.6638788634906124, 2.091195583343506)]"
adam,0,0.9,"[(0.09999999999999998, 0.6702057755654323, 2.3515830039978027)]"
adam,0,1.0,"[(0.09999999999999998, 0.6868738686939564, 2.612050771713257)]"
adam,1,0.01,"[(0.033333333333333326, 0.3017398729245488, 0.027313709259033203)]"
adam,1,0.1,"[(0.06666666666666665, 0.25888061192921685, 0.2633950710296631)]"
adam,1,0.2,"[(0.06666666666666665, 0.45263268742944557, 0.5255367755889893)]"
adam,1,0.3,"[(0.06666666666666665, 0.6232486831593798, 0.7870001792907715)]"
adam,1,0.4,"[(0.06666666666666665, 0.7577223056736211, 1.0520758628845215)]"
adam,1,0.5,"[(0.06666666666666665, 0.8606119051334179, 1.31205415725708)]"
adam,1,0.6,"[(0.06666666666666665, 0.9476501507940946, 1.5732686519622803)]"
adam,1,0.7,"[(0.06666666666666665, 1.028934149132258, 1.8345921039581299)]"
adam,1,0.8,"[(0.06666666666666665, 1.1003221199257984, 2.0955252647399902)]"
adam,1,0.9,"[(0.06666666666666665, 1.1484431390386416, 2.356269598007202)]"
adam,1,1.0,"[(0.06666666666666665, 1.1829112693232002, 2.6165432929992676)]"
adam,2,0.01,"[(0.033333333333333326, 0.30686907995124746, 0.027336835861206055)]"
adam,2,0.1,"[(0.033333333333333326, 0.06293720639611806, 0.26517367362976074)]"
adam,2,0.2,"[(0.033333333333333326, 0.06524039392684017, 0.5287580490112305)]"
adam,2,0.3,"[(0.033333333333333326, 0.06662123755386945, 0.7924404144287109)]"
adam,2,0.4,"[(0.033333333333333326, 0.0625611815378058, 1.0598962306976318)]"
adam,2,0.5,"[(0.033333333333333326, 0.07473041680512013, 1.321702480316162)]"
adam,2,0.6,"[(0.033333333333333326, 0.07295176815325403, 1.5849974155426025)]"
adam,2,0.7,"[(0.033333333333333326, 0.07350654429797607, 1.8482768535614014)]"
adam,2,0.8,"[(0.033333333333333326, 0.078644486931165, 2.1114659309387207)]"
adam,2,0.9,"[(0.033333333333333326, 0.058825251831938666, 2.3748409748077393)]"
adam,2,1.0,"[(0.033333333333333326, 0.156841103675495, 2.638458490371704)]"
adam,3,0.01,"[(0.09999999999999998, 0.4972096577553715, 0.02758955955505371)]"
adam,3,0.1,"[(0.0, 0.019233469044413434, 0.2660527229309082)]"
adam,3,0.2,"[(0.0, 0.01930480774680122, 0.5303730964660645)]"
adam,3,0.3,"[(0.0, 0.022085477945803112, 0.7947027683258057)]"
adam,3,0.4,"[(0.0, 0.03270251340714504, 1.0621225833892822)]"
adam,3,0.5,"[(0.033333333333333326, 0.15651009331638038, 1.324974775314331)]"
adam,3,0.6,"[(0.033333333333333326, 0.2047685955669791, 1.5897605419158936)]"
adam,3,0.7,"[(0.033333333333333326, 0.23739611268625094, 1.854349136352539)]"
adam,3,0.8,"[(0.033333333333333326, 0.26162009077735504, 2.118206739425659)]"
adam,3,0.9,"[(0.033333333333333326, 0.2854079850945269, 2.381844997406006)]"
adam,3,1.0,"[(0.033333333333333326, 0.3076182314510758, 2.6458687782287598)]"
adam,4,0.01,"[(0.033333333333333326, 0.37138905651878756, 0.04790782928466797)]"
adam,4,0.1,"[(0.0, 0.010497836979260843, 0.28574323654174805)]"
adam,4,0.2,"[(0.0, 0.010800989862141657, 0.5499258041381836)]"
adam,4,0.3,"[(0.0, 0.011358490379806704, 0.8135595321655273)]"
adam,4,0.4,"[(0.0, 0.012369893403231101, 1.0795273780822754)]"
