function,dimension,run,checkpoint,error
F62013,10,0,0.01,"[2684.7605729739275, 0.051442861557006836]"
F62013,10,0,0.1,"[284.45624808565594, 0.5064733028411865]"
F62013,10,0,0.2,"[9.987516631240283, 1.014247179031372]"
F62013,10,0,0.3,"[9.812483038826713, 1.5186243057250977]"
F62013,10,0,0.4,"[9.812423516141052, 2.0241267681121826]"
F62013,10,0,0.5,"[9.812422794066947, 2.5298831462860107]"
F62013,10,0,0.6,"[9.812431539913291, 3.03410267829895]"
F62013,10,0,0.7,"[9.812422918841435, 3.5371949672698975]"
F62013,10,0,0.8,"[9.812423330383695, 4.040376901626587]"
F62013,10,0,0.9,"[9.812422944390619, 4.542297124862671]"
F62013,10,0,1.0,"[9.812423070858472, 5.045317888259888]"
F62013,10,1,0.01,"[4444.08099045381, 0.0515897274017334]"
F62013,10,1,0.1,"[158.3193903724058, 0.5053880214691162]"
F62013,10,1,0.2,"[1.7133546909875577, 1.0075511932373047]"
F62013,10,1,0.3,"[0.10414778456242857, 1.5081462860107422]"
F62013,10,1,0.4,"[7.002140455369954e-05, 2.006901979446411]"
F62013,10,1,0.5,"[1.117421334129176e-06, 2.5082433223724365]"
F62013,10,1,0.6,"[0.00015808960972663044, 3.005974054336548]"
F62013,10,1,0.7,"[5.70717040773161e-05, 3.5050344467163086]"
F62013,10,1,0.8,"[8.667499423609115e-05, 4.00632643699646]"
F62013,10,1,0.9,"[2.6609774749886128e-05, 4.509983539581299]"
F62013,10,1,1.0,"[0.0006639805101258389, 5.016113758087158]"
F62013,10,2,0.01,"[9669.955298360443, 0.05086970329284668]"
F62013,10,2,0.1,"[384.80183319201547, 0.49849557876586914]"
F62013,10,2,0.2,"[78.482712246299, 0.9966158866882324]"
F62013,10,2,0.3,"[25.19321072278467, 1.8571758270263672]"
F62013,10,2,0.4,"[9.812451109122662, 2.6023671627044678]"
F62013,10,2,0.5,"[9.812463243728416, 3.580371618270874]"
F62013,10,2,0.6,"[9.812427224722, 4.321747064590454]"
F62013,10,2,0.7,"[9.812422739492263, 4.819768667221069]"
F62013,10,2,0.8,"[9.812429399352482, 5.316838502883911]"
F62013,10,2,0.9,"[9.812423272035176, 5.813025712966919]"
F62013,10,2,1.0,"[9.812422783828083, 6.309231281280518]"
F62013,10,3,0.01,"[6006.00816872898, 0.05167651176452637]"
F62013,10,3,0.1,"[202.71263147343745, 0.5059792995452881]"
F62013,10,3,0.2,"[79.38735137170977, 1.0080914497375488]"
F62013,10,3,0.3,"[45.19912140601855, 1.508347749710083]"
F62013,10,3,0.4,"[9.812428446360968, 2.0073201656341553]"
F62013,10,3,0.5,"[9.812422901900618, 2.5086190700531006]"
F62013,10,3,0.6,"[9.812422754626823, 3.00661301612854]"
F62013,10,3,0.7,"[9.812422779415897, 3.505842924118042]"
F62013,10,3,0.8,"[9.81282654237225, 4.007054328918457]"
F62013,10,3,0.9,"[9.812422835324355, 4.510711193084717]"
F62013,10,3,1.0,"[9.81244028612332, 5.016905784606934]"
F62013,10,4,0.01,"[8921.535223976241, 0.09363937377929688]"
F62013,10,4,0.1,"[213.7317311968617, 0.5473947525024414]"
F62013,10,4,0.2,"[0.7073489274182521, 1.0496387481689453]"
F62013,10,4,0.3,"[0.2216722285799051, 1.5501625537872314]"
F62013,10,4,0.4,"[0.00015905859788745147, 2.053861379623413]"
F62013,10,4,0.5,"[0.0006980313196436327, 2.5600528717041016]"
F62013,10,4,0.6,"[2.8379287300595024e-05, 3.06496000289917]"
F62013,10,4,0.7,"[0.0003598618779960816, 3.5714893341064453]"
F62013,10,4,0.8,"[0.00019227803375088115, 4.077142000198364]"
F62013,10,4,0.9,"[3.381484248166089e-06, 4.582329988479614]"
F62013,10,4,1.0,"[8.542261673483154e-05, 5.090713977813721]"
F62013,10,5,0.01,"[19464.256594379585, 0.05184006690979004]"
