checkpoint,mean,std,median,max,min
0.01,0.2001254334970591,0.05147345990271925,0.21919095461655616,0.3208518823003405,0.06449516002149501
0.1,0.06798663519787458,0.06005314972677173,0.044356378799228116,0.25141526083001975,0.00014575062184184843
0.2,0.05539758973044535,0.04875255794719512,0.044111721834370364,0.25141526083001975,0.00014575062184184843
0.3,0.07185005061059972,0.05803326159934942,0.06411910925990537,0.26633867055107247,5.959360140579909e-07
0.4,0.0718596906256633,0.06245538359492595,0.04995744074907151,0.26633867055107247,2.5185530870552736e-06
0.5,0.08109681124171493,0.06545686976165642,0.06674032740814262,0.26633867055107247,2.5185530870552736e-06
0.6,0.08159778278043604,0.07404368868230664,0.04995744074907151,0.2678783444862628,2.5185530870552736e-06
0.7,0.09405740675695562,0.0851574653848081,0.05591095236291323,0.31084261670077495,0.0002914909304746152
0.8,0.09319595167925339,0.08641064251171801,0.06651135226036081,0.31084261670077495,0.000953626128991809
0.9,0.09764370692606461,0.08362764684258804,0.07418773367038192,0.31084261670077495,0.000953626128991809
1.0,0.09822414623080321,0.08349029446165154,0.0762197517712184,0.31084261670077495,0.000953626128991809
