function,dimensions,checkpoint,mean,std,median,max,min
F42013,10,0.01,1401512421.7461987,9891659446.76322,31.776535520863945,71346042079.72456,6.764960517102736e-06
F42013,10,0.1,8274.20351209814,40228.8272952784,9.736515767144738e-05,268346.42612950737,1.8916284716397058e-07
F42013,10,0.2,8274.20351209814,40228.8272952784,9.736515767144738e-05,268346.42612950737,1.8916284716397058e-07
F42013,10,0.3,8274.20351209814,40228.8272952784,9.736515767144738e-05,268346.42612950737,1.8916284716397058e-07
F42013,10,0.4,8274.20351209814,40228.8272952784,9.736515767144738e-05,268346.42612950737,1.8916284716397058e-07
F42013,10,0.5,8274.20351209814,40228.8272952784,9.736515767144738e-05,268346.42612950737,1.8916284716397058e-07
F42013,10,0.6,8274.20351209814,40228.8272952784,9.736515767144738e-05,268346.42612950737,1.8916284716397058e-07
F42013,10,0.7,8274.20351209814,40228.8272952784,9.736515767144738e-05,268346.42612950737,1.8916284716397058e-07
F42013,10,0.8,8274.20351209814,40228.8272952784,9.736515767144738e-05,268346.42612950737,1.8916284716397058e-07
F42013,10,0.9,8274.20351209814,40228.8272952784,9.736515767144738e-05,268346.42612950737,1.8916284716397058e-07
F42013,10,1.0,8274.20351209814,40228.8272952784,9.736515767144738e-05,268346.42612950737,1.8916284716397058e-07
F42013,30,0.01,237419723.22610763,1629431932.2568662,12.873363947384178,11755658200.253117,1.5341669950430514e-05
F42013,30,0.1,80410.47698663549,564066.5513157789,0.00025924296051016427,4068943.0531383203,1.4182305676513352e-06
F42013,30,0.2,80410.47698663549,564066.5513157789,0.00025924296051016427,4068943.0531383203,1.4182305676513352e-06
F42013,30,0.3,80410.47698663549,564066.5513157789,0.00025924296051016427,4068943.0531383203,1.4182305676513352e-06
F42013,30,0.4,80410.47698663549,564066.5513157789,0.00025924296051016427,4068943.0531383203,1.4182305676513352e-06
F42013,30,0.5,80410.47698663549,564066.5513157789,0.00025924296051016427,4068943.0531383203,1.4182305676513352e-06
F42013,30,0.6,80410.47698663549,564066.5513157789,0.00025924296051016427,4068943.0531383203,1.4182305676513352e-06
F42013,30,0.7,80410.47698663549,564066.5513157789,0.00025924296051016427,4068943.0531383203,1.4182305676513352e-06
F42013,30,0.8,80410.47698663549,564066.5513157789,0.00025924296051016427,4068943.0531383203,1.4182305676513352e-06
F42013,30,0.9,80410.47698663549,564066.5513157789,0.00025924296051016427,4068943.0531383203,1.4182305676513352e-06
F42013,30,1.0,80410.47698663549,564066.5513157789,0.00025924296051016427,4068943.0531383203,1.4182305676513352e-06
F42013,50,0.01,6396085176.245092,45151952600.76814,15.225630716873638,325668178805.3097,2.1337684756872477e-06
F42013,50,0.1,8440.514821345047,57875.321352269246,0.00011245648897784122,417581.6892039413,2.3011011762719136e-07
F42013,50,0.2,8440.514821345047,57875.321352269246,0.00011245648897784122,417581.6892039413,2.3011011762719136e-07
F42013,50,0.3,8440.514821345047,57875.321352269246,0.00011245648897784122,417581.6892039413,2.3011011762719136e-07
F42013,50,0.4,8440.514821345047,57875.321352269246,0.00011245648897784122,417581.6892039413,2.3011011762719136e-07
F42013,50,0.5,8440.514821345047,57875.321352269246,0.00011245648897784122,417581.6892039413,2.3011011762719136e-07
F42013,50,0.6,8440.514821345047,57875.321352269246,0.00011245648897784122,417581.6892039413,2.3011011762719136e-07
F42013,50,0.7,8440.514821345047,57875.321352269246,0.00011245648897784122,417581.6892039413,2.3011011762719136e-07
F42013,50,0.8,8440.514821345047,57875.321352269246,0.00011245648897784122,417581.6892039413,2.3011011762719136e-07
F42013,50,0.9,8440.514821345047,57875.321352269246,0.00011245648897784122,417581.6892039413,2.3011011762719136e-07
F42013,50,1.0,8440.514821345047,57875.321352269246,0.00011245648897784122,417581.6892039413,2.3011011762719136e-07
