algorithm,run,checkpoint,error
adam,0,0.01,"[(0.09999999999999998, 0.45716195297569284, 0.020882368087768555)]"
adam,0,0.1,"[(0.0, 0.03176116705909929, 0.20290040969848633)]"
adam,0,0.2,"[(0.0, 0.030214158770840025, 0.40451717376708984)]"
adam,0,0.3,"[(0.0, 0.029577478185891022, 0.6065011024475098)]"
adam,0,0.4,"[(0.0, 0.028369796444651388, 0.8080165386199951)]"
adam,0,0.5,"[(0.0, 0.022024001679228564, 1.0138068199157715)]"
adam,0,0.6,"[(0.0, 0.025400754722451124, 1.2148618698120117)]"
adam,0,0.7,"[(0.0, 0.021746380113188236, 1.4167304039001465)]"
adam,0,0.8,"[(0.0, 0.02396889345400816, 1.6192362308502197)]"
adam,0,0.9,"[(0.0, 0.018132857885650253, 1.8213670253753662)]"
adam,0,1.0,"[(0.0, 0.025185995388474384, 2.023564338684082)]"
adam,1,0.01,"[(0.1333333333333333, 0.5285529593892854, 0.021001100540161133)]"
adam,1,0.1,"[(0.033333333333333326, 0.08487268327162577, 0.20378422737121582)]"
adam,1,0.2,"[(0.033333333333333326, 0.08720493205058456, 0.4062166213989258)]"
adam,1,0.3,"[(0.06666666666666665, 0.09090070008449191, 0.6077759265899658)]"
adam,1,0.4,"[(0.06666666666666665, 0.10363878905238365, 0.809861421585083)]"
adam,1,0.5,"[(0.09999999999999998, 0.14705514459518082, 1.015178918838501)]"
adam,1,0.6,"[(0.1333333333333333, 0.24631791380731424, 1.2177393436431885)]"
adam,1,0.7,"[(0.16666666666666663, 0.42541515614878767, 1.4205408096313477)]"
adam,1,0.8,"[(0.16666666666666663, 0.6951316930238537, 1.6243889331817627)]"
adam,1,0.9,"[(0.16666666666666663, 1.0304378693428167, 1.8295042514801025)]"
adam,1,1.0,"[(0.16666666666666663, 1.5590509065381541, 2.03267765045166)]"
adam,2,0.01,"[(0.23333333333333328, 0.5754316085714748, 0.02090287208557129)]"
adam,2,0.1,"[(0.0, 0.020037877479445958, 0.20301342010498047)]"
adam,2,0.2,"[(0.0, 0.0211975321106267, 0.404888391494751)]"
adam,2,0.3,"[(0.0, 0.013700161626027944, 0.6068933010101318)]"
adam,2,0.4,"[(0.0, 0.014983844642833418, 0.8088333606719971)]"
adam,2,0.5,"[(0.0, 0.023441243277619317, 1.0129914283752441)]"
adam,2,0.6,"[(0.033333333333333326, 0.02945320586286842, 1.213970422744751)]"
adam,2,0.7,"[(0.033333333333333326, 0.06995805083847022, 1.4156501293182373)]"
adam,2,0.8,"[(0.06666666666666665, 0.1992435892271341, 1.6176471710205078)]"
adam,2,0.9,"[(0.06666666666666665, 0.3299326605488258, 1.8196847438812256)]"
adam,2,1.0,"[(0.09999999999999998, 0.45736484992919474, 2.0217108726501465)]"
adam,3,0.01,"[(0.06666666666666665, 0.4325607378169343, 0.0209043025970459)]"
adam,3,0.1,"[(0.033333333333333326, 0.10929627559161757, 0.20312905311584473)]"
adam,3,0.2,"[(0.033333333333333326, 0.17937055361357795, 0.40467095375061035)]"
adam,3,0.3,"[(0.033333333333333326, 0.23385750713098036, 0.6063370704650879)]"
adam,3,0.4,"[(0.033333333333333326, 0.28736303773537364, 0.8080730438232422)]"
adam,3,0.5,"[(0.033333333333333326, 0.3799725388282012, 1.0128953456878662)]"
adam,3,0.6,"[(0.033333333333333326, 0.47421722530871757, 1.214742660522461)]"
adam,3,0.7,"[(0.033333333333333326, 0.5342173961297448, 1.4169178009033203)]"
adam,3,0.8,"[(0.06666666666666665, 0.6016473828691853, 1.6201505661010742)]"
adam,3,0.9,"[(0.06666666666666665, 0.6609064135488278, 1.8227758407592773)]"
adam,3,1.0,"[(0.06666666666666665, 0.7176502577519528, 2.0257797241210938)]"
adam,4,0.01,"[(0.09999999999999998, 0.4899190368857846, 0.02088165283203125)]"
adam,4,0.1,"[(0.0, 0.009095923810322338, 0.2028026580810547)]"
adam,4,0.2,"[(0.0, 0.00382870065612002, 0.40440821647644043)]"
adam,4,0.3,"[(0.0, 0.003335858369647205, 0.6049728393554688)]"
adam,4,0.4,"[(0.0, 0.0028948769935591844, 0.8136346340179443)]"
adam,4,0.5,"[(0.0, 0.0035116112613972207, 1.0179903507232666)]"
adam,4,0.6,"[(0.0, 0.004344540654672662, 1.2194039821624756)]"
adam,4,0.7,"[(0.0, 0.004989594246143269, 1.4204516410827637)]"
adam,4,0.8,"[(0.0, 0.021051626928412774, 1.6225647926330566)]"
adam,4,0.9,"[(0.033333333333333326, 0.10510519546948777, 1.824066400527954)]"
adam,4,1.0,"[(0.033333333333333326, 0.10508886040443194, 2.0255532264709473)]"
adam,5,0.01,"[(0.16666666666666663, 0.5014978616253691, 0.020921707153320312)]"
adam,5,0.1,"[(0.033333333333333326, 0.07054334027568822, 0.20389294624328613)]"
adam,5,0.2,"[(0.033333333333333326, 0.059596143375955805, 0.40660715103149414)]"
adam,5,0.3,"[(0.033333333333333326, 0.07265364675329601, 0.6085901260375977)]"
adam,5,0.4,"[(0.033333333333333326, 0.07066828425440816, 0.8103678226470947)]"
adam,5,0.5,"[(0.033333333333333326, 0.06362530501510431, 1.0155115127563477)]"
adam,5,0.6,"[(0.033333333333333326, 0.06212306672509688, 1.2179930210113525)]"
adam,5,0.7,"[(0.033333333333333326, 0.08502356546782637, 1.4209856986999512)]"
adam,5,0.8,"[(0.033333333333333326, 0.0906555694534746, 1.624772310256958)]"
adam,5,0.9,"[(0.033333333333333326, 0.12498585623421762, 1.8280646800994873)]"
adam,5,1.0,"[(0.033333333333333326, 0.17499608487949855, 2.031862735748291)]"
adam,6,0.01,"[(0.19999999999999996, 0.594666417094318, 0.020985126495361328)]"
adam,6,0.1,"[(0.06666666666666665, 0.08209504410491479, 0.20467495918273926)]"
adam,6,0.2,"[(0.06666666666666665, 0.11639144119405116, 0.40776991844177246)]"
adam,6,0.3,"[(0.06666666666666665, 0.21086613718885236, 0.6114954948425293)]"
adam,6,0.4,"[(0.06666666666666665, 0.3671396119425119, 0.8145930767059326)]"
adam,6,0.5,"[(0.09999999999999998, 0.6507252657552992, 1.0209810733795166)]"
adam,6,0.6,"[(0.09999999999999998, 1.007817012309028, 1.2243969440460205)]"
adam,6,0.7,"[(0.09999999999999998, 1.2751456028641794, 1.4271283149719238)]"
adam,6,0.8,"[(0.09999999999999998, 1.4191636344268752, 1.6299991607666016)]"
adam,6,0.9,"[(0.09999999999999998, 1.4859821498414894, 1.8330013751983643)]"
adam,6,1.0,"[(0.09999999999999998, 1.534039230627883, 2.0357160568237305)]"
adam,7,0.01,"[(0.19999999999999996, 0.546288540588837, 0.02093195915222168)]"
adam,7,0.1,"[(0.0, 0.042292748304877156, 0.2040109634399414)]"
adam,7,0.2,"[(0.033333333333333326, 0.05946822909397812, 0.40685081481933594)]"
adam,7,0.3,"[(0.06666666666666665, 0.20684886444882572, 0.6090621948242188)]"
adam,7,0.4,"[(0.06666666666666665, 0.40880674367477543, 0.8108482360839844)]"
adam,7,0.5,"[(0.06666666666666665, 0.6740728896154295, 1.0167365074157715)]"
adam,7,0.6,"[(0.06666666666666665, 0.9069445086904048, 1.2195518016815186)]"
adam,7,0.7,"[(0.09999999999999998, 1.0995655905568777, 1.4226717948913574)]"
adam,7,0.8,"[(0.09999999999999998, 1.2520842013782494, 1.6262156963348389)]"
adam,7,0.9,"[(0.09999999999999998, 1.349604967214506, 1.8296153545379639)]"
adam,7,1.0,"[(0.09999999999999998, 1.3922041313856195, 2.034367799758911)]"
adam,8,0.01,"[(0.16666666666666663, 0.4810430027785315, 0.02089834213256836)]"
adam,8,0.1,"[(0.033333333333333326, 0.11011501750444339, 0.20311665534973145)]"
adam,8,0.2,"[(0.033333333333333326, 0.1641059963624991, 0.4049184322357178)]"
adam,8,0.3,"[(0.033333333333333326, 0.2023262321002495, 0.6060755252838135)]"
adam,8,0.4,"[(0.033333333333333326, 0.24019117785161448, 0.8072607517242432)]"
adam,8,0.5,"[(0.033333333333333326, 0.31452902560077145, 1.0110104084014893)]"
adam,8,0.6,"[(0.033333333333333326, 0.4170596972207478, 1.2123620510101318)]"
adam,8,0.7,"[(0.033333333333333326, 0.5104803279986951, 1.4146780967712402)]"
adam,8,0.8,"[(0.033333333333333326, 0.5731473948384764, 1.6176934242248535)]"
adam,8,0.9,"[(0.033333333333333326, 0.6141556612408554, 1.820068597793579)]"
adam,8,1.0,"[(0.033333333333333326, 0.6142039288431739, 2.0227832794189453)]"
adam,9,0.01,"[(0.19999999999999996, 0.5008967800091664, 0.0208437442779541)]"
adam,9,0.1,"[(0.033333333333333326, 0.04536054366767993, 0.20242786407470703)]"
adam,9,0.2,"[(0.0, 0.03335583692247555, 0.40316295623779297)]"
adam,9,0.3,"[(0.033333333333333326, 0.052961384012682466, 0.6040148735046387)]"
adam,9,0.4,"[(0.033333333333333326, 0.05125103509815847, 0.805288553237915)]"
adam,9,0.5,"[(0.033333333333333326, 0.08315576617626666, 1.008251667022705)]"
adam,9,0.6,"[(0.033333333333333326, 0.13738499134817525, 1.209045648574829)]"
adam,9,0.7,"[(0.033333333333333326, 0.1474299698521318, 1.4102833271026611)]"
adam,9,0.8,"[(0.06666666666666665, 0.206667539581366, 1.6119623184204102)]"
adam,9,0.9,"[(0.06666666666666665, 0.26574931146437286, 1.8131814002990723)]"
adam,9,1.0,"[(0.06666666666666665, 0.47417499655211187, 2.0146498680114746)]"
adam,10,0.01,"[(0.19999999999999996, 0.49922900290473565, 0.020798683166503906)]"
adam,10,0.1,"[(0.033333333333333326, 0.12579455896006206, 0.2020556926727295)]"
adam,10,0.2,"[(0.033333333333333326, 0.169096616050717, 0.4026064872741699)]"
adam,10,0.3,"[(0.033333333333333326, 0.21854620615135847, 0.6031677722930908)]"
adam,10,0.4,"[(0.06666666666666665, 0.2832295166736016, 0.8038501739501953)]"
adam,10,0.5,"[(0.06666666666666665, 0.3767866412077839, 1.006253719329834)]"
adam,10,0.6,"[(0.06666666666666665, 0.5420745755974247, 1.2065069675445557)]"
adam,10,0.7,"[(0.06666666666666665, 0.6335816538700221, 1.4075613021850586)]"
adam,10,0.8,"[(0.06666666666666665, 0.6997640355458686, 1.6092290878295898)]"
adam,10,0.9,"[(0.06666666666666665, 0.7386723663533163, 1.8103454113006592)]"
adam,10,1.0,"[(0.06666666666666665, 0.7752735206374097, 2.011643648147583)]"
adam,11,0.01,"[(0.06666666666666665, 0.4520334241585108, 0.020768165588378906)]"
adam,11,0.1,"[(0.06666666666666665, 0.20595790723292653, 0.20232534408569336)]"
adam,11,0.2,"[(0.06666666666666665, 0.30530874989883267, 0.40261363983154297)]"
adam,11,0.3,"[(0.06666666666666665, 0.35306448277890495, 0.603076696395874)]"
adam,11,0.4,"[(0.06666666666666665, 0.3981903934884141, 0.803856611251831)]"
adam,11,0.5,"[(0.06666666666666665, 0.4375182736745252, 1.0068235397338867)]"
adam,11,0.6,"[(0.06666666666666665, 0.4655008603420821, 1.2075278759002686)]"
adam,11,0.7,"[(0.06666666666666665, 0.49534611033123505, 1.4083905220031738)]"
adam,11,0.8,"[(0.06666666666666665, 0.5169707537645097, 1.6096854209899902)]"
adam,11,0.9,"[(0.06666666666666665, 0.5433793374471813, 1.8110740184783936)]"
adam,11,1.0,"[(0.06666666666666665, 0.5719967099233186, 2.012748956680298)]"
adam,12,0.01,"[(0.19999999999999996, 0.5137839421131186, 0.020715713500976562)]"
adam,12,0.1,"[(0.033333333333333326, 0.07752574326593369, 0.20178699493408203)]"
adam,12,0.2,"[(0.033333333333333326, 0.0749281005334342, 0.40182948112487793)]"
adam,12,0.3,"[(0.033333333333333326, 0.07205149594383777, 0.601186990737915)]"
adam,12,0.4,"[(0.033333333333333326, 0.07933743824406152, 0.8010232448577881)]"
adam,12,0.5,"[(0.033333333333333326, 0.09672786131347426, 1.0031907558441162)]"
adam,12,0.6,"[(0.033333333333333326, 0.08106040850144396, 1.2030410766601562)]"
adam,12,0.7,"[(0.033333333333333326, 0.10503348807849805, 1.4035706520080566)]"
adam,12,0.8,"[(0.033333333333333326, 0.12482659566349089, 1.604757308959961)]"
adam,12,0.9,"[(0.033333333333333326, 0.1365812683472266, 1.8062646389007568)]"
adam,12,1.0,"[(0.033333333333333326, 0.1950571541267288, 2.0076184272766113)]"
adam,13,0.01,"[(0.1333333333333333, 0.46066888911911597, 0.02071380615234375)]"
adam,13,0.1,"[(0.0, 0.015323893859765403, 0.20111393928527832)]"
adam,13,0.2,"[(0.0, 0.014581407289526397, 0.4007532596588135)]"
adam,13,0.3,"[(0.0, 0.02500605469005802, 0.6004352569580078)]"
adam,13,0.4,"[(0.033333333333333326, 0.06942633626641777, 0.8006255626678467)]"
adam,13,0.5,"[(0.033333333333333326, 0.08947448825911072, 1.0026469230651855)]"
adam,13,0.6,"[(0.033333333333333326, 0.12125653432342598, 1.2028791904449463)]"
adam,13,0.7,"[(0.033333333333333326, 0.1725363232021519, 1.403313398361206)]"
adam,13,0.8,"[(0.033333333333333326, 0.2461256779167057, 1.6043591499328613)]"
adam,13,0.9,"[(0.033333333333333326, 0.38618607064946364, 1.8053443431854248)]"
adam,13,1.0,"[(0.033333333333333326, 0.4819082501422322, 2.0063042640686035)]"
adam,14,0.01,"[(0.19999999999999996, 0.5655972617283349, 0.02064824104309082)]"
adam,14,0.1,"[(0.06666666666666665, 0.16920303081348645, 0.20180892944335938)]"
adam,14,0.2,"[(0.06666666666666665, 0.2814093799368971, 0.40224313735961914)]"
adam,14,0.3,"[(0.06666666666666665, 0.37252407805336496, 0.6027379035949707)]"
adam,14,0.4,"[(0.06666666666666665, 0.4455739411053859, 0.8033239841461182)]"
adam,14,0.5,"[(0.06666666666666665, 0.5049236890704086, 1.0057168006896973)]"
adam,14,0.6,"[(0.06666666666666665, 0.5604874717173003, 1.2057361602783203)]"
adam,14,0.7,"[(0.06666666666666665, 0.6087452099017019, 1.406114101409912)]"
adam,14,0.8,"[(0.06666666666666665, 0.653471202291522, 1.6069607734680176)]"
adam,14,0.9,"[(0.06666666666666665, 0.6933231136875603, 1.8077576160430908)]"
adam,14,1.0,"[(0.06666666666666665, 0.7353846031857628, 2.0086615085601807)]"
adam,15,0.01,"[(0.033333333333333326, 0.43951402199366085, 0.020667552947998047)]"
adam,15,0.1,"[(0.0, 0.04125293047564977, 0.200392484664917)]"
adam,15,0.2,"[(0.0, 0.035244789147955945, 0.39948558807373047)]"
adam,15,0.3,"[(0.0, 0.03649286467332227, 0.5982203483581543)]"
adam,15,0.4,"[(0.033333333333333326, 0.049229140500523454, 0.7973394393920898)]"
adam,15,0.5,"[(0.033333333333333326, 0.08170956745159934, 0.9962608814239502)]"
adam,15,0.6,"[(0.033333333333333326, 0.09899722467718092, 1.1970248222351074)]"
adam,15,0.7,"[(0.033333333333333326, 0.1061699451930241, 1.396411418914795)]"
adam,15,0.8,"[(0.033333333333333326, 0.13141424545368097, 1.5962560176849365)]"
adam,15,0.9,"[(0.033333333333333326, 0.12095735033328808, 1.795886516571045)]"
adam,15,1.0,"[(0.033333333333333326, 0.1226072574624229, 1.9956457614898682)]"
adam,16,0.01,"[(0.09999999999999998, 0.43886217186790244, 0.020722150802612305)]"
adam,16,0.1,"[(0.0, 0.021762178596125045, 0.20151996612548828)]"
adam,16,0.2,"[(0.0, 0.017559319505724855, 0.40146946907043457)]"
adam,16,0.3,"[(0.0, 0.0228642843813091, 0.6014103889465332)]"
adam,16,0.4,"[(0.0, 0.018192853958903625, 0.8017106056213379)]"
adam,16,0.5,"[(0.0, 0.023414760131878362, 1.0036067962646484)]"
adam,16,0.6,"[(0.0, 0.014592054722105889, 1.2036244869232178)]"
adam,16,0.7,"[(0.033333333333333326, 0.02800992837634676, 1.4038379192352295)]"
adam,16,0.8,"[(0.0, 0.013933525059000963, 1.6046850681304932)]"
adam,16,0.9,"[(0.0, 0.021304129835656004, 1.8052477836608887)]"
adam,16,1.0,"[(0.033333333333333326, 0.033913192101698596, 2.0060036182403564)]"
adam,17,0.01,"[(0.19999999999999996, 0.5874154857064366, 0.020866870880126953)]"
adam,17,0.1,"[(0.0, 0.01917244348132297, 0.20327162742614746)]"
adam,17,0.2,"[(0.0, 0.024329610125224752, 0.4051668643951416)]"
adam,17,0.3,"[(0.0, 0.02213140456787385, 0.607032060623169)]"
adam,17,0.4,"[(0.0, 0.026604753357110638, 0.8087160587310791)]"
adam,17,0.5,"[(0.0, 0.0295348910832069, 1.0122392177581787)]"
adam,17,0.6,"[(0.0, 0.02930464994880498, 1.2137656211853027)]"
