function,dimensions,checkpoint,mean,std,median,max,min
F22013,10,0.01,209793321.11038947,332828555.626763,79059477.87579444,1523650768.53406,2570701.5535407593
F22013,10,0.1,9703506.890152248,9978617.455248984,6845082.939094283,46491739.28172556,151228.25422779017
F22013,10,0.2,3239984.155822087,4699283.112058939,1657633.3195419323,28879616.06504376,56155.92829477047
F22013,10,0.3,1352155.8446485815,2377479.4271375802,632469.5503826895,14690013.559440462,30478.228875994282
F22013,10,0.4,606325.5865269714,1045770.1182927676,275603.0977242634,6365862.069504168,18445.63315212277
F22013,10,0.5,295436.49595250806,430400.14910507516,103749.7020154095,2447128.7939636004,7983.6756879853565
F22013,10,0.6,162690.3966511998,217737.99377779276,62438.40048608114,1023308.124311327,5479.049296357423
F22013,10,0.7,307530.61070014327,1452064.9108509314,44119.60815846358,10532322.228711834,4131.259994572986
F22013,10,0.8,55943.22987900656,72524.73049729968,23632.97686823033,313263.32506706007,3274.0978910289186
F22013,10,0.9,30056.028512173525,34450.950168007716,15592.566229667967,149377.0131158129,1817.426938479428
F22013,10,1.0,20451.348621112316,19355.044521805066,12296.10647436414,93731.43298373523,1218.2062036415487
F22013,30,0.01,385324145.7594643,304844112.57703006,302269435.98425514,1723574269.6456397,35448066.03282082
F22013,30,0.1,15652954.890819265,12693121.084896276,11239865.279281843,58609842.0688576,1556976.7555767377
F22013,30,0.2,4168428.8478182307,3865478.9489675723,2708678.029211089,16883406.15662498,194309.30498462767
F22013,30,0.3,1621335.6458858144,1586991.2024473704,1042760.5591200179,7008821.694153317,103622.66198059445
F22013,30,0.4,739648.0717917132,727336.4915476717,388058.5716958295,2876371.0951204556,41395.41540886109
F22013,30,0.5,363899.6615134476,340513.14682347846,218710.49330915586,1589244.3008814522,24126.696921955285
F22013,30,0.6,192660.78124778083,162700.56916539138,139191.4510679325,782711.003821011,13012.507719197798
F22013,30,0.7,110013.28296250204,79673.47977819601,81202.69664433072,350526.16493553866,8420.274246494297
F22013,30,0.8,70208.5007023209,48873.750628904905,57525.661535576124,220883.46770582747,6068.646513592793
F22013,30,0.9,382947.613690542,1455369.8493944146,44734.82930489974,8607263.199398154,4934.398821232594
F22013,30,1.0,50165.69998538119,61515.922082913254,33070.26376397382,282538.2119080053,4301.84339114192
F22013,50,0.01,428523309.52198184,171064243.01561606,392096001.59237295,863712213.9127047,145421816.81031016
F22013,50,0.1,13567544.46369946,7557921.417129112,12755264.530710902,44043027.738133736,2688016.311786886
F22013,50,0.2,4007352.8558794037,2570736.2097483817,3532691.703290412,15747379.139527181,943507.4393189936
F22013,50,0.3,1839419.163291732,1130122.7670376992,1650559.075219211,6169825.2664237935,288972.4594045148
F22013,50,0.4,966661.4006121277,559416.8286450133,838123.4271397063,2658777.503147573,140282.182719798
F22013,50,0.5,563644.4431752383,325476.260479424,484304.38390691805,1641076.2878277665,78293.38684845126
F22013,50,0.6,398298.01428639033,382007.9203793083,302118.4370447571,2725712.4621954258,55763.56609727961
F22013,50,0.7,299044.2553450721,464012.307255235,197430.9582479666,3451871.3487617606,35569.48381031035
F22013,50,0.8,396657.7884215199,1207759.3948547672,140425.1948598777,8404074.261469476,24851.171460114343
F22013,50,0.9,192389.19204548086,516494.6244218949,107961.19150023165,3812771.7185327923,20145.073610670206
F22013,50,1.0,106017.46884673442,152337.24609140735,76833.37498113344,1119312.5054669194,17095.892154546284
