algorithm,run,checkpoint,error
adam,0,0.01,"[(0.2666666666666667, 0.1572321494114742, 0.02979445457458496)]"
adam,0,0.1,"[(0.0, 0.009849235232996188, 0.2919166088104248)]"
adam,0,0.2,"[(0.0, 0.0074086634728104395, 0.5832762718200684)]"
adam,0,0.3,"[(0.0, 0.004988267265300733, 0.873370885848999)]"
adam,0,0.4,"[(0.0, 0.007338570132945611, 1.1658697128295898)]"
adam,0,0.5,"[(0.0, 0.00765874486451666, 1.456660270690918)]"
adam,0,0.6,"[(0.033333333333333326, 0.015819744135473154, 1.7457458972930908)]"
adam,0,0.7,"[(0.06666666666666665, 0.03351330727154158, 2.0355100631713867)]"
adam,0,0.8,"[(0.06666666666666665, 0.03691634109581092, 2.3257343769073486)]"
adam,0,0.9,"[(0.06666666666666665, 0.04288734561966485, 2.614672899246216)]"
adam,0,1.0,"[(0.06666666666666665, 0.03869008012869949, 2.9040613174438477)]"
adam,1,0.01,"[(0.19999999999999996, 0.15927804473420576, 0.04692864418029785)]"
adam,1,0.1,"[(0.033333333333333326, 0.023324937153098337, 0.3079373836517334)]"
adam,1,0.2,"[(0.033333333333333326, 0.027661977720129554, 0.5978398323059082)]"
adam,1,0.3,"[(0.033333333333333326, 0.028257612914732076, 0.8868227005004883)]"
adam,1,0.4,"[(0.06666666666666665, 0.03388168325543246, 1.178929328918457)]"
adam,1,0.5,"[(0.06666666666666665, 0.037569020562279565, 1.4687778949737549)]"
adam,1,0.6,"[(0.06666666666666665, 0.03902293749577339, 1.7570703029632568)]"
adam,1,0.7,"[(0.06666666666666665, 0.041503888577837315, 2.0462520122528076)]"
adam,1,0.8,"[(0.06666666666666665, 0.04157062097046278, 2.3360486030578613)]"
adam,1,0.9,"[(0.06666666666666665, 0.04241202164997325, 2.6245880126953125)]"
adam,1,1.0,"[(0.06666666666666665, 0.04282412507240043, 2.9139435291290283)]"
adam,2,0.01,"[(0.19999999999999996, 0.14912265408430486, 0.029633522033691406)]"
adam,2,0.1,"[(0.033333333333333326, 0.007633613285386804, 0.29105520248413086)]"
adam,2,0.2,"[(0.033333333333333326, 0.013359854038049122, 0.5815451145172119)]"
adam,2,0.3,"[(0.033333333333333326, 0.009816988853282003, 0.8707585334777832)]"
adam,2,0.4,"[(0.033333333333333326, 0.009691503194420376, 1.1619410514831543)]"
adam,2,0.5,"[(0.033333333333333326, 0.00851925038166115, 1.4511871337890625)]"
adam,2,0.6,"[(0.033333333333333326, 0.00802458886341561, 1.740342378616333)]"
adam,2,0.7,"[(0.033333333333333326, 0.0058701675015000185, 2.0288121700286865)]"
adam,2,0.8,"[(0.033333333333333326, 0.005602296754510964, 2.318341016769409)]"
adam,2,0.9,"[(0.0, 0.0038275542945518004, 2.6065797805786133)]"
adam,2,1.0,"[(0.0, 0.004125863114684676, 2.89555025100708)]"
adam,3,0.01,"[(0.1333333333333333, 0.1484480451555824, 0.029761314392089844)]"
adam,3,0.1,"[(0.06666666666666665, 0.03352834953778767, 0.2915191650390625)]"
adam,3,0.2,"[(0.06666666666666665, 0.039812915641961696, 0.5826995372772217)]"
adam,3,0.3,"[(0.06666666666666665, 0.042061911126701296, 0.8725948333740234)]"
adam,3,0.4,"[(0.06666666666666665, 0.043323343240206466, 1.1644558906555176)]"
adam,3,0.5,"[(0.06666666666666665, 0.043698286667917294, 1.4543938636779785)]"
adam,3,0.6,"[(0.06666666666666665, 0.043915279459708946, 1.7438340187072754)]"
adam,3,0.7,"[(0.06666666666666665, 0.044015347079484186, 2.0333385467529297)]"
adam,3,0.8,"[(0.06666666666666665, 0.04408873828403331, 2.323453903198242)]"
adam,3,0.9,"[(0.06666666666666665, 0.044144175239566194, 2.612410068511963)]"
adam,3,1.0,"[(0.06666666666666665, 0.04418870739955516, 2.901609420776367)]"
adam,4,0.01,"[(0.33333333333333337, 0.17434396696523813, 0.02965545654296875)]"
adam,4,0.1,"[(0.0, 0.0010054202484123917, 0.2912874221801758)]"
adam,4,0.2,"[(0.0, 0.00023846683082035032, 0.5823774337768555)]"
