checkpoint,mean,std,median,max,min
0.01,1.1317559279947687,0.04459454775090052,1.1212932803258904,1.2405457428572682,1.049696257125806
0.1,1.143967328735471,0.04782252278861424,1.139204319656512,1.2728548593529132,1.049696257125806
0.2,1.1541643992463941,0.04830278988065249,1.1551925478273029,1.2531781681200023,1.049696257125806
0.3,1.1602750911342732,0.05220195509486163,1.161979942200539,1.286165774736521,1.0531900950748976
0.4,1.1643556687568999,0.05224833667574894,1.170901272072901,1.286165774736521,1.0681364050467685
0.5,1.1685955289125738,0.05629149933567159,1.1724233332408767,1.313399322872388,1.063723418507154
0.6,1.184538326210723,0.06119539215911298,1.1771246293098216,1.3527603445193,1.0729802321227724
0.7,1.1855158003729085,0.08974036561576842,1.1804464691534045,1.3527603445193,0.7470004812569935
0.8,1.1400530127679291,0.2040322631858935,1.1890984194184908,1.4485556530448238,0.47905199652972386
0.9,1.1165509459250769,0.24400292438285465,1.1988147516660455,1.4485556530448238,0.31064492428270923
1.0,1.0961476114739939,0.26717980726472973,1.2041424670779801,1.4485556530448238,0.31064492428270923
