algorithm,dimension,run,checkpoint,error
bfgs,3658,0,0.01,"[(0.9008571428571428, 0.10557271544131334, 0.1791543960571289)]"
bfgs,3658,0,0.1,"[(0.9008571428571428, 0.09209777962289606, 4.476070165634155)]"
bfgs,3658,0,0.2,"[(0.9008571428571428, 0.09169037854923807, 34.01651406288147)]"
bfgs,3658,0,0.3,"[(0.8873571428571428, 0.0917062386119128, 79.41435933113098)]"
bfgs,3658,0,0.4,"[(0.9008571428571428, 0.09210950430516436, 126.59968638420105)]"
bfgs,3658,0,0.5,"[(0.9008571428571428, 0.09210950430516436, 173.04769706726074)]"
bfgs,3658,0,0.6,"[(0.9008571428571428, 0.09260853164846967, 216.7599012851715)]"
bfgs,3658,0,0.7,"[(0.9008571428571428, 0.09260853164846967, 264.5702602863312)]"
bfgs,3658,0,0.8,"[(0.9008571428571428, 0.09260853164846967, 310.99549770355225)]"
bfgs,3658,0,0.9,"[(0.9008571428571428, 0.09260853164846967, 358.9830822944641)]"
bfgs,3658,0,1.0,"[(0.9008571428571428, 0.09260853164846967, 402.0514726638794)]"
bfgs,3658,1,0.01,"[(0.8998571428571429, 0.09714704598266108, 0.29616284370422363)]"
bfgs,3658,1,0.1,"[(0.895, 0.09307836834596293, 16.395176649093628)]"
bfgs,3658,1,0.2,"[(0.8949285714285714, 0.09299819710352306, 52.79687237739563)]"
bfgs,3658,1,0.3,"[(0.8865714285714286, 0.09324386853461919, 117.78365802764893)]"
bfgs,3658,1,0.4,"[(0.8866428571428572, 0.09328167888737195, 185.34021830558777)]"
bfgs,3658,1,0.5,"[(0.8866428571428572, 0.09328167888737195, 253.56290793418884)]"
bfgs,3658,1,0.6,"[(0.8866428571428572, 0.09328167888737195, 316.36991930007935)]"
bfgs,3658,1,0.7,"[(0.8866428571428572, 0.09328167888737195, 378.98630356788635)]"
bfgs,3658,1,0.8,"[(0.8866428571428572, 0.09328167888737195, 442.14368772506714)]"
bfgs,3658,1,0.9,"[(0.8866428571428572, 0.09328167888737195, 504.27030849456787)]"
bfgs,3658,1,1.0,"[(0.8866428571428572, 0.09328167888737195, 566.9422814846039)]"
bfgs,3658,2,0.01,"[(0.8697142857142857, 0.10396207008911221, 1.275324821472168)]"
bfgs,3658,2,0.1,"[(0.865, 0.09251599096278375, 17.52692484855652)]"
bfgs,3658,2,0.2,"[(0.865, 0.09251599096278375, 55.29363822937012)]"
bfgs,3658,2,0.3,"[(0.865, 0.09251599096278375, 106.37899708747864)]"
bfgs,3658,2,0.4,"[(0.865, 0.09251599096278375, 157.43775248527527)]"
bfgs,3658,2,0.5,"[(0.865, 0.09251599096278375, 213.8525369167328)]"
bfgs,3658,2,0.6,"[(0.865, 0.09251599096278375, 269.8940324783325)]"
bfgs,3658,2,0.7,"[(0.865, 0.09251599096278375, 330.3474671840668)]"
bfgs,3658,2,0.8,"[(0.865, 0.09251599096278375, 395.9453058242798)]"
bfgs,3658,2,0.9,"[(0.865, 0.09251599096278375, 459.687207698822)]"
bfgs,3658,2,1.0,"[(0.865, 0.09251599096278375, 521.1230747699738)]"
bfgs,3658,3,0.01,"[(0.8999285714285714, 0.10365526843659323, 1.1793122291564941)]"
bfgs,3658,3,0.1,"[(0.7872142857142858, 0.09162920969534902, 10.7872896194458)]"
bfgs,3658,3,0.2,"[(0.7808571428571429, 0.09117926674290858, 33.354796171188354)]"
bfgs,3658,3,0.3,"[(0.769, 0.08867605333079731, 59.10922956466675)]"
bfgs,3658,3,0.4,"[(0.7569285714285714, 0.08832762759529778, 90.48840594291687)]"
bfgs,3658,3,0.5,"[(0.7569285714285714, 0.08832762759529778, 120.99281811714172)]"
bfgs,3658,3,0.6,"[(0.7569285714285714, 0.08832762759529778, 152.14195322990417)]"
bfgs,3658,3,0.7,"[(0.7569285714285714, 0.08832762759529778, 182.46960878372192)]"
bfgs,3658,3,0.8,"[(0.7517142857142858, 0.08455303361885312, 213.2621293067932)]"
bfgs,3658,3,0.9,"[(0.7517142857142858, 0.08455303361885312, 242.8930594921112)]"
bfgs,3658,3,1.0,"[(0.7517142857142858, 0.08455303361885312, 273.88490986824036)]"
bfgs,3658,4,0.01,"[(0.897, 0.1060122102235248, 2.4904778003692627)]"
bfgs,3658,4,0.1,"[(0.8969285714285714, 0.09268426507374303, 30.9600248336792)]"
bfgs,3658,4,0.2,"[(0.8881428571428571, 0.09282267399073689, 63.34734845161438)]"
bfgs,3658,4,0.3,"[(0.9047857142857143, 0.09326975742653092, 118.10295081138611)]"
bfgs,3658,4,0.4,"[(0.9047857142857143, 0.09326975742653092, 176.805428981781)]"
bfgs,3658,4,0.5,"[(0.9047857142857143, 0.09326975742653092, 235.33634996414185)]"
bfgs,3658,4,0.6,"[(0.9047857142857143, 0.09326975742653092, 295.30733919143677)]"
bfgs,3658,4,0.7,"[(0.9047857142857143, 0.09326975742653092, 363.7523777484894)]"
bfgs,3658,4,0.8,"[(0.9047857142857143, 0.09326975742653092, 424.7322506904602)]"
bfgs,3658,4,0.9,"[(0.9047857142857143, 0.09326975742653092, 484.8840055465698)]"
bfgs,3658,4,1.0,"[(0.8881428571428571, 0.09403513250377574, 546.2611410617828)]"
bfgs,3658,5,0.01,"[(0.8995714285714286, 0.10707176595267312, 1.0721800327301025)]"
bfgs,3658,5,0.1,"[(0.9058571428571429, 0.09715443193155156, 23.471890211105347)]"
bfgs,3658,5,0.2,"[(0.9015714285714286, 0.09717810891229005, 67.5128276348114)]"
bfgs,3658,5,0.3,"[(0.9015714285714286, 0.09717810891229005, 122.47535276412964)]"
bfgs,3658,5,0.4,"[(0.9015714285714286, 0.09717810891229005, 178.48732709884644)]"
bfgs,3658,5,0.5,"[(0.9015714285714286, 0.09717810891229005, 236.6718566417694)]"
bfgs,3658,5,0.6,"[(0.9047857142857143, 0.09807373773028753, 291.305335521698)]"
bfgs,3658,5,0.7,"[(0.9047857142857143, 0.09807373773028753, 344.3132109642029)]"
bfgs,3658,5,0.8,"[(0.9124285714285714, 0.09852765613914068, 397.06594824790955)]"
bfgs,3658,5,0.9,"[(0.9124285714285714, 0.09852748475456712, 451.3730638027191)]"
bfgs,3658,5,1.0,"[(0.9124285714285714, 0.09852748475456712, 510.5178244113922)]"
bfgs,3658,6,0.01,"[(0.9015714285714286, 0.10587448931013597, 1.987044334411621)]"
bfgs,3658,6,0.1,"[(0.8396428571428571, 0.10276977914134335, 20.59096097946167)]"
bfgs,3658,6,0.2,"[(0.8396428571428571, 0.10276977914134335, 43.002779722213745)]"
bfgs,3658,6,0.3,"[(0.8416428571428571, 0.10109278150108442, 68.78683090209961)]"
bfgs,3658,6,0.4,"[(0.8416428571428571, 0.10109278150108442, 99.82891583442688)]"
bfgs,3658,6,0.5,"[(0.8416428571428571, 0.10109278150108442, 130.18393564224243)]"
bfgs,3658,6,0.6,"[(0.8416428571428571, 0.10109278150108442, 160.41751194000244)]"
bfgs,3658,6,0.7,"[(0.8416428571428571, 0.10109278150108442, 192.31074738502502)]"
bfgs,3658,6,0.8,"[(0.8416428571428571, 0.10109278150108442, 225.32914566993713)]"
bfgs,3658,6,0.9,"[(0.8416428571428571, 0.10109278150108442, 259.06428480148315)]"
bfgs,3658,6,1.0,"[(0.8416428571428571, 0.10109278150108442, 291.11624455451965)]"
bfgs,3658,7,0.01,"[(0.8881428571428571, 0.12950260296693952, 1.6214399337768555)]"
bfgs,3658,7,0.1,"[(0.8880714285714286, 0.11326510917439812, 20.692922592163086)]"
bfgs,3658,7,0.2,"[(0.9087142857142857, 0.09058270411158034, 46.40165162086487)]"
bfgs,3658,7,0.3,"[(0.8881428571428571, 0.0916606072224217, 107.01488780975342)]"
bfgs,3658,7,0.4,"[(0.8881428571428571, 0.0916606072224217, 171.7318835258484)]"
bfgs,3658,7,0.5,"[(0.8881428571428571, 0.0916606072224217, 235.75766253471375)]"
bfgs,3658,7,0.6,"[(0.8881428571428571, 0.0916606072224217, 299.6360800266266)]"
bfgs,3658,7,0.7,"[(0.8881428571428571, 0.0916606072224217, 361.8859643936157)]"
bfgs,3658,7,0.8,"[(0.8881428571428571, 0.0916606072224217, 422.6455307006836)]"
bfgs,3658,7,0.9,"[(0.8881428571428571, 0.0916606072224217, 484.58092522621155)]"
bfgs,3658,7,1.0,"[(0.8881428571428571, 0.0916606072224217, 545.4769163131714)]"
bfgs,3658,8,0.01,"[(0.9014285714285715, 0.10058595975716492, 3.1645584106445312)]"
bfgs,3658,8,0.1,"[(0.9000714285714286, 0.10032248568086287, 34.545572996139526)]"
bfgs,3658,8,0.2,"[(0.8304285714285714, 0.09107159104276409, 61.04234600067139)]"
bfgs,3658,8,0.3,"[(0.8140714285714286, 0.08982266931740109, 93.87892770767212)]"
