algorithm,run,checkpoint,error
adagrad,0,0.01,"[(0.06666666666666665, 0.23050722366400106, 0.02274632453918457)]"
adagrad,0,0.1,"[(0.033333333333333326, 0.045988643606971115, 0.21943879127502441)]"
adagrad,0,0.2,"[(0.033333333333333326, 0.035520882853428665, 0.4373130798339844)]"
adagrad,0,0.3,"[(0.033333333333333326, 0.03585306551007706, 0.6568129062652588)]"
adagrad,0,0.4,"[(0.033333333333333326, 0.03812473592444275, 0.8747191429138184)]"
adagrad,0,0.5,"[(0.033333333333333326, 0.03572536859059514, 1.0941722393035889)]"
adagrad,0,0.6,"[(0.033333333333333326, 0.03803156199383031, 1.3101284503936768)]"
adagrad,0,0.7,"[(0.033333333333333326, 0.0416273785787089, 1.5264952182769775)]"
adagrad,0,0.8,"[(0.033333333333333326, 0.04125954182441563, 1.7420413494110107)]"
adagrad,0,0.9,"[(0.033333333333333326, 0.04274487398930572, 1.9576098918914795)]"
adagrad,0,1.0,"[(0.033333333333333326, 0.04420284065698832, 2.1734728813171387)]"
adagrad,1,0.01,"[(0.0, 0.19428830216643156, 0.022525548934936523)]"
adagrad,1,0.1,"[(0.0, 0.01821659088497303, 0.2584874629974365)]"
adagrad,1,0.2,"[(0.0, 0.00963257387206562, 0.5105257034301758)]"
adagrad,1,0.3,"[(0.0, 0.007197567786988037, 0.7629280090332031)]"
adagrad,1,0.4,"[(0.0, 0.005874746748464886, 1.0170848369598389)]"
adagrad,1,0.5,"[(0.0, 0.00527043751620399, 1.2681548595428467)]"
adagrad,1,0.6,"[(0.0, 0.00484559972796997, 1.5187642574310303)]"
adagrad,1,0.7,"[(0.0, 0.004517414962434955, 1.7702038288116455)]"
adagrad,1,0.8,"[(0.0, 0.004341778473695557, 2.020946741104126)]"
adagrad,1,0.9,"[(0.0, 0.004141447540352403, 2.271409034729004)]"
adagrad,1,1.0,"[(0.0, 0.0040887522040622135, 2.4915709495544434)]"
adagrad,2,0.01,"[(0.033333333333333326, 0.2345853667399566, 0.02257084846496582)]"
