algorithm,dimension,run,checkpoint,error
cmaes,39,0,0.01,"[(0.6, 0.210674061475747, 4.877060294151306)]"
cmaes,39,0,0.1,"[(0.09999999999999998, 0.05073117953528088, 36.34919723402709)]"
cmaes,39,0,0.2,"[(0.06666666666666665, 0.05532278818938192, 38.157157295849174)]"
cmaes,39,0,0.3,"[(0.1333333333333333, 0.0902618927355063, 82.62229585414752)]"
cmaes,39,0,0.4,"[(0.4, 0.25520486812907456, 115.65800531487912)]"
cmaes,39,0,0.5,"[(0.4666666666666667, 0.31012238012977117, 156.98111770488322)]"
cmaes,39,0,0.6,"[(0.4666666666666667, 0.31012238012977117, 156.98111770488322)]"
cmaes,39,0,0.7,"[(0.4666666666666667, 0.31012238012977117, 156.98111770488322)]"
cmaes,39,0,0.8,"[(0.4666666666666667, 0.31012238012977117, 261.7662961501628)]"
cmaes,39,0,0.9,"[(0.4666666666666667, 0.31012238012977117, 261.7662961501628)]"
cmaes,39,0,1.0,"[(0.4666666666666667, 0.31012238012977117, 261.7662961501628)]"
cmaes,39,1,0.01,"[(0.4, 0.22675681281308488, 1.8883931608870625)]"
cmaes,39,1,0.1,"[(0.4, 0.23454473078298987, 22.819221031852067)]"
cmaes,39,1,0.2,"[(0.4, 0.2645919208667455, 60.952171840239316)]"
cmaes,39,1,0.3,"[(0.4, 0.2645919208667455, 60.952171840239316)]"
cmaes,39,1,0.4,"[(0.4, 0.2666635540904871, 118.49023686302826)]"
cmaes,39,1,0.5,"[(0.4, 0.2666635540904871, 118.49023686302826)]"
cmaes,39,1,0.6,"[(0.4, 0.2666635540904871, 118.49023686302826)]"
cmaes,39,1,0.7,"[(0.4, 0.2666635540904871, 118.49023686302826)]"
cmaes,39,1,0.8,"[(0.4, 0.2666635540904871, 118.49023686302826)]"
cmaes,39,1,0.9,"[(0.4, 0.2666635540904871, 118.49023686302826)]"
cmaes,39,1,1.0,"[(0.6, 0.3999992663702537, 328.2082124990411)]"
cmaes,39,2,0.01,"[(0.5, 0.2751392842399005, 4.522103084716946)]"
cmaes,39,2,0.1,"[(0.19999999999999996, 0.1332376950048499, 15.730384150985628)]"
cmaes,39,2,0.2,"[(0.19999999999999996, 0.1331007752207042, 70.99273759359494)]"
cmaes,39,2,0.3,"[(0.4666666666666667, 0.29748510071727075, 104.29436413664371)]"
cmaes,39,2,0.4,"[(0.4666666666666667, 0.29748510071727075, 104.29436413664371)]"
cmaes,39,2,0.5,"[(0.4666666666666667, 0.29748510071727075, 104.29436413664371)]"
cmaes,39,2,0.6,"[(0.4666666666666667, 0.29748510071727075, 104.29436413664371)]"
cmaes,39,2,0.7,"[(0.4666666666666667, 0.29748510071727075, 104.29436413664371)]"
cmaes,39,2,0.8,"[(0.4666666666666667, 0.29748510071727075, 274.939466109965)]"
cmaes,39,2,0.9,"[(0.4666666666666667, 0.29748510071727075, 274.939466109965)]"
cmaes,39,2,1.0,"[(0.4666666666666667, 0.29748510071727075, 336.26942671183497)]"
cmaes,39,3,0.01,"[(0.5333333333333333, 0.33958358627262625, 3.6266207019798458)]"
cmaes,39,3,0.1,"[(0.30000000000000004, 0.112750477913124, 29.96261205105111)]"
cmaes,39,3,0.2,"[(0.3666666666666667, 0.16210510538933373, 52.960871745832264)]"
cmaes,39,3,0.3,"[(0.30000000000000004, 0.17184793899713727, 105.16885577095672)]"
cmaes,39,3,0.4,"[(0.30000000000000004, 0.17184793899713727, 105.16885577095672)]"
cmaes,39,3,0.5,"[(0.30000000000000004, 0.17184793899713727, 105.16885577095672)]"
cmaes,39,3,0.6,"[(0.30000000000000004, 0.17184793899713727, 185.62525627110153)]"
cmaes,39,3,0.7,"[(0.30000000000000004, 0.17184793899713727, 185.62525627110153)]"
cmaes,39,3,0.8,"[(0.16666666666666663, 0.12418129837763944, 241.3405115758069)]"
cmaes,39,3,0.9,"[(0.16666666666666663, 0.12418129837763944, 241.3405115758069)]"
cmaes,39,3,1.0,"[(0.16666666666666663, 0.12418129837763944, 241.3405115758069)]"
cmaes,39,4,0.01,"[(0.43333333333333335, 0.23076267360836206, 5.676720694173127)]"
cmaes,39,4,0.1,"[(0.4666666666666667, 0.2927122915244785, 35.9386824388057)]"
cmaes,39,4,0.2,"[(0.33333333333333337, 0.22111639550674417, 47.47605183487758)]"
cmaes,39,4,0.3,"[(0.33333333333333337, 0.22111639550674417, 47.47605183487758)]"
cmaes,39,4,0.4,"[(0.33333333333333337, 0.22111639550674417, 47.47605183487758)]"
cmaes,39,4,0.5,"[(0.6, 0.3596375325260354, 146.7099956558086)]"
cmaes,39,4,0.6,"[(0.30000000000000004, 0.1860970833721217, 203.4089823649265)]"
cmaes,39,4,0.7,"[(0.30000000000000004, 0.1860970833721217, 203.4089823649265)]"
cmaes,39,4,0.8,"[(0.30000000000000004, 0.16347158442245277, 216.52047340478748)]"
cmaes,39,4,0.9,"[(0.30000000000000004, 0.16347158442245277, 220.0557118342258)]"
cmaes,39,4,1.0,"[(0.30000000000000004, 0.16347158442245277, 220.0557118342258)]"
cmaes,39,5,0.01,"[(0.6333333333333333, 0.42218080437759475, 5.500516239088029)]"
