checkpoint,mean,std,median,max,min
0.01,0.22033355996355788,0.01287066168503928,0.21894260022511955,0.2743741899888038,0.18084065374256428
0.1,0.19199936898454745,0.023014679948354183,0.1952784455635578,0.26746373670625073,0.13860278164745704
0.2,0.1579961796406784,0.030062700155317038,0.15656863263615778,0.24807639349210414,0.10196128860069877
0.3,0.1250561320039846,0.0389529244944912,0.11846892716817872,0.30161814078490445,0.06467246679746134
0.4,0.11308120830564097,0.05494021634561054,0.10196705979805314,0.30417989861689765,0.0347110249326562
0.5,0.10538577440114061,0.06085702991993287,0.0897636425442029,0.30417989861689765,0.012089842357988063
0.6,0.10257954206286395,0.06301695972522724,0.08790419397669887,0.30417989861689765,0.0094302659915748
0.7,0.10628498590206802,0.06871207663605912,0.08853998157075074,0.30417989861689765,0.012144097218758981
0.8,0.10713472743895563,0.07721306255011094,0.079316988894584,0.30417989861689765,0.007084264060447595
0.9,0.11079210657659241,0.07705426725928105,0.079316988894584,0.30417989861689765,0.010240697205862587
1.0,0.11594775395624062,0.08058368098938412,0.08089374586755373,0.30417989861689765,0.010240697205862587
