function,dimensions,checkpoint,mean,std,median,max,min
F22013,10,0.01,6281674608.251283,7290073057.657076,4261322189.399575,37544114515.74066,107034293.4838246
F22013,10,0.1,4075353620.2053227,5473873077.912434,1938772216.2639742,29656213750.916008,69994626.04605815
F22013,10,0.2,2584620444.4855914,3695629840.979163,1408097961.0406904,18238030160.885143,45066644.77074403
F22013,10,0.3,1703167764.0555253,2783119152.548443,651936387.5254251,13308147209.216396,27651549.630789217
F22013,10,0.4,1083647735.1775799,1945056698.2379036,410569233.3299249,10446347124.940561,15909755.67548743
F22013,10,0.5,720503786.817685,1325247904.1483436,208014758.3916518,6746387723.58214,8202413.302966774
F22013,10,0.6,398771737.6209597,777652739.6044995,145055550.34274083,4635156369.0358095,3583624.8773474917
F22013,10,0.7,249384514.89100283,449018425.96956813,105263405.64573008,2289653069.791337,1355122.161121404
F22013,10,0.8,168124686.3554402,295102699.6190488,72498859.18123491,1378366798.6065679,470721.1372818835
F22013,10,0.9,109653739.28682673,203003109.60357714,47818882.04500677,1198082835.4399953,145090.96139554586
F22013,10,1.0,69263021.53014164,111000756.05303209,33907048.16053953,675791890.005893,63938.38817433866
F22013,30,0.01,15237580542.56331,10014939809.654367,12687830512.787256,48068869138.38761,1922175449.4109116
F22013,30,0.1,9273466033.8525,7020491661.19331,7413767622.03178,37879626826.90556,1007254350.5687155
F22013,30,0.2,5440087458.391492,4358010296.700035,4311286040.461381,24572819132.806156,497302329.3071646
F22013,30,0.3,3394281530.503987,2959604785.4709244,2902649665.801833,16943184391.61673,242862285.7792259
F22013,30,0.4,2097505679.2301464,2022411939.8916385,1690682350.715824,12439823530.548582,129271004.4842653
F22013,30,0.5,1328648108.2280264,1346503021.038829,957290964.2676812,8726651925.727654,80945699.84328908
F22013,30,0.6,856181650.7708865,892878150.168034,615451566.9159658,5942834603.322943,59699832.2978686
F22013,30,0.7,567455380.0934544,617998613.2988743,409341678.08165157,4221786044.2244196,46740214.075354844
F22013,30,0.8,381803060.633797,431384121.295092,278579358.2138393,3002953885.2777815,36189755.497819886
F22013,30,0.9,256682242.29830202,290347498.24161065,195769997.44418392,2020577357.1767464,26427080.31422846
F22013,30,1.0,173652050.39786062,203235636.83280632,136084359.2305687,1428089886.9853609,17938410.440821555
F22013,50,0.01,21956266674.437157,8977349758.984804,21079188033.44966,43458765051.222725,5604028454.3023205
F22013,50,0.1,13772811238.093048,6371048760.193639,13404084263.88053,30988365274.363743,2451692402.2419486
F22013,50,0.2,8259095731.186321,4172688132.6254635,8128435761.092566,21519690237.321606,1227203344.101358
F22013,50,0.3,4969834504.43336,2720986449.685098,4784499916.271193,14381151627.820766,725719356.3160021
F22013,50,0.4,2939695999.7489977,1730185813.6315048,2673744575.762253,9425965341.332521,363464509.9478096
F22013,50,0.5,1706737219.1239555,1038105787.7609384,1471586565.1152837,5758222618.365461,248963753.4331461
F22013,50,0.6,1000311694.2987937,594692384.7917606,845715172.4348154,3252373167.0007114,196624289.04976922
F22013,50,0.7,597359343.291002,338287052.2326901,520280620.1737975,1767614286.818296,144482284.95815346
F22013,50,0.8,375229900.572133,203218159.22629106,324513181.68409485,1177691890.3710077,85960592.27188902
F22013,50,0.9,248499112.18236336,131304926.92324398,233585264.45017654,766637025.0457878,50731817.02298522
F22013,50,1.0,170188491.55904993,88461332.14882454,156203764.8707916,485256793.5445182,30682109.0602858
