algorithm,dimension,run,checkpoint,error
nlshade,39,0,0.01,"[(0.4, 0.13456994706600764)]"
nlshade,39,0,0.1,"[(0.06666666666666665, 0.034426234885201905)]"
nlshade,39,0,0.2,"[(0.06666666666666665, 0.03385232385674326)]"
nlshade,39,0,0.3,"[(0.06666666666666665, 0.03308662788479622)]"
nlshade,39,0,0.4,"[(0.06666666666666665, 0.03308662788479622)]"
nlshade,39,0,0.5,"[(0.06666666666666665, 0.033147407857659385)]"
nlshade,39,0,0.6,"[(0.06666666666666665, 0.033147407857659385)]"
nlshade,39,0,0.7,"[(0.033333333333333326, 0.02133556196153448)]"
nlshade,39,0,0.8,"[(0.033333333333333326, 0.02263231325048861)]"
nlshade,39,0,0.9,"[(0.033333333333333326, 0.012645022720743408)]"
nlshade,39,0,1.0,"[(0.033333333333333326, 0.011352722436006608)]"
nlshade,39,1,0.01,"[(0.4, 0.1851667434789524)]"
nlshade,39,1,0.1,"[(0.4, 0.12908096551181594)]"
nlshade,39,1,0.2,"[(0.06666666666666665, 0.05558180251288549)]"
nlshade,39,1,0.3,"[(0.06666666666666665, 0.05558180251288549)]"
nlshade,39,1,0.4,"[(0.033333333333333326, 0.040961702984507666)]"
nlshade,39,1,0.5,"[(0.0, 0.010408247333786941)]"
nlshade,39,1,0.6,"[(0.0, 0.009950349597766462)]"
nlshade,39,1,0.7,"[(0.033333333333333326, 0.023813879483266777)]"
nlshade,39,1,0.8,"[(0.033333333333333326, 0.022151547496882838)]"
nlshade,39,1,0.9,"[(0.033333333333333326, 0.022151547496882838)]"
nlshade,39,1,1.0,"[(0.033333333333333326, 0.02238257819211534)]"
nlshade,39,2,0.01,"[(0.30000000000000004, 0.18441629659643127)]"
nlshade,39,2,0.1,"[(0.1333333333333333, 0.05651867109629079)]"
nlshade,39,2,0.2,"[(0.09999999999999998, 0.05009156906561385)]"
nlshade,39,2,0.3,"[(0.033333333333333326, 0.033876303481982)]"
nlshade,39,2,0.4,"[(0.033333333333333326, 0.03419305169016332)]"
nlshade,39,2,0.5,"[(0.06666666666666665, 0.03218464388778194)]"
nlshade,39,2,0.6,"[(0.0, 0.013878888084157019)]"
nlshade,39,2,0.7,"[(0.0, 0.013878888084157019)]"
nlshade,39,2,0.8,"[(0.0, 0.013878888084157019)]"
nlshade,39,2,0.9,"[(0.06666666666666665, 0.04428878572149739)]"
nlshade,39,2,1.0,"[(0.033333333333333326, 0.015611956264664778)]"
nlshade,39,3,0.01,"[(0.6666666666666667, 0.18873604675891315)]"
nlshade,39,3,0.1,"[(0.16666666666666663, 0.10846140590725091)]"
nlshade,39,3,0.2,"[(0.06666666666666665, 0.06471723022140774)]"
nlshade,39,3,0.3,"[(0.06666666666666665, 0.06721295436386858)]"
nlshade,39,3,0.4,"[(0.06666666666666665, 0.06721295436386858)]"
nlshade,39,3,0.5,"[(0.033333333333333326, 0.048665297400330064)]"
nlshade,39,3,0.6,"[(0.033333333333333326, 0.04003236406290829)]"
nlshade,39,3,0.7,"[(0.033333333333333326, 0.036377214080688586)]"
nlshade,39,3,0.8,"[(0.0, 0.02014454490357643)]"
nlshade,39,3,0.9,"[(0.033333333333333326, 0.015578704946912209)]"
nlshade,39,3,1.0,"[(0.033333333333333326, 0.018376073986746882)]"
nlshade,39,4,0.01,"[(0.5, 0.2938237633716901)]"
nlshade,39,4,0.1,"[(0.30000000000000004, 0.18364445557408196)]"
nlshade,39,4,0.2,"[(0.19999999999999996, 0.07360024211677309)]"
nlshade,39,4,0.3,"[(0.1333333333333333, 0.07040625263668944)]"
nlshade,39,4,0.4,"[(0.1333333333333333, 0.05930517861747948)]"
nlshade,39,4,0.5,"[(0.1333333333333333, 0.05930517861747948)]"
nlshade,39,4,0.6,"[(0.16666666666666663, 0.05810431957466966)]"
nlshade,39,4,0.7,"[(0.16666666666666663, 0.09405762014389193)]"
nlshade,39,4,0.8,"[(0.033333333333333326, 0.02963362938120085)]"
nlshade,39,4,0.9,"[(0.033333333333333326, 0.034579507043633634)]"
nlshade,39,4,1.0,"[(0.033333333333333326, 0.014959569459856778)]"
nlshade,39,5,0.01,"[(0.3666666666666667, 0.1743802189319044)]"
nlshade,39,5,0.1,"[(0.06666666666666665, 0.08000290559611604)]"
nlshade,39,5,0.2,"[(0.033333333333333326, 0.060720297724198916)]"
nlshade,39,5,0.3,"[(0.0, 0.04487012302893078)]"
nlshade,39,5,0.4,"[(0.033333333333333326, 0.040369761594048675)]"
nlshade,39,5,0.5,"[(0.033333333333333326, 0.040369761594048675)]"
nlshade,39,5,0.6,"[(0.033333333333333326, 0.035632071025967445)]"
nlshade,39,5,0.7,"[(0.033333333333333326, 0.018936983743912818)]"
nlshade,39,5,0.8,"[(0.033333333333333326, 0.01706620392735597)]"
nlshade,39,5,0.9,"[(0.033333333333333326, 0.01257280744706826)]"
nlshade,39,5,1.0,"[(0.033333333333333326, 0.010890883483204716)]"
nlshade,39,6,0.01,"[(0.4, 0.17978646320963837)]"
nlshade,39,6,0.1,"[(0.4, 0.17978646320963837)]"
nlshade,39,6,0.2,"[(0.16666666666666663, 0.09355273532678011)]"
nlshade,39,6,0.3,"[(0.16666666666666663, 0.09355273532678011)]"
nlshade,39,6,0.4,"[(0.09999999999999998, 0.05555641020281104)]"
nlshade,39,6,0.5,"[(0.09999999999999998, 0.05555641020281104)]"
nlshade,39,6,0.6,"[(0.06666666666666665, 0.03360786080894637)]"
nlshade,39,6,0.7,"[(0.09999999999999998, 0.03630361167884381)]"
nlshade,39,6,0.8,"[(0.09999999999999998, 0.03718532854435712)]"
nlshade,39,6,0.9,"[(0.09999999999999998, 0.04135893529330815)]"
nlshade,39,6,1.0,"[(0.033333333333333326, 0.023095182911788626)]"
nlshade,39,7,0.01,"[(0.3666666666666667, 0.18216710582756335)]"
nlshade,39,7,0.1,"[(0.06666666666666665, 0.08416184536513613)]"
nlshade,39,7,0.2,"[(0.06666666666666665, 0.062379776390938724)]"
nlshade,39,7,0.3,"[(0.09999999999999998, 0.0859751552751189)]"
nlshade,39,7,0.4,"[(0.06666666666666665, 0.018401380700603834)]"
nlshade,39,7,0.5,"[(0.06666666666666665, 0.017349364078667016)]"
nlshade,39,7,0.6,"[(0.06666666666666665, 0.017349364078667016)]"
nlshade,39,7,0.7,"[(0.06666666666666665, 0.02965460759918343)]"
nlshade,39,7,0.8,"[(0.06666666666666665, 0.030500633297465607)]"
nlshade,39,7,0.9,"[(0.06666666666666665, 0.030500633297465607)]"
nlshade,39,7,1.0,"[(0.06666666666666665, 0.030500633297465607)]"
nlshade,39,8,0.01,"[(0.43333333333333335, 0.15897141425776626)]"
nlshade,39,8,0.1,"[(0.0, 0.05542051178921924)]"
nlshade,39,8,0.2,"[(0.0, 0.03528962521751539)]"
nlshade,39,8,0.3,"[(0.0, 0.029028695270068013)]"
nlshade,39,8,0.4,"[(0.0, 0.024786926333093647)]"
nlshade,39,8,0.5,"[(0.0, 0.017751554943280907)]"
nlshade,39,8,0.6,"[(0.0, 0.016622682503338416)]"
nlshade,39,8,0.7,"[(0.0, 0.016622682503338416)]"
nlshade,39,8,0.8,"[(0.0, 0.014956134393933819)]"
nlshade,39,8,0.9,"[(0.0, 0.013453590757113922)]"
nlshade,39,8,1.0,"[(0.0, 0.004643569404825936)]"
nlshade,39,9,0.01,"[(0.43333333333333335, 0.17471079649809101)]"
nlshade,39,9,0.1,"[(0.19999999999999996, 0.08816941946613496)]"
nlshade,39,9,0.2,"[(0.19999999999999996, 0.10221888448060443)]"
nlshade,39,9,0.3,"[(0.09999999999999998, 0.05003653648280393)]"
nlshade,39,9,0.4,"[(0.09999999999999998, 0.05003653648280393)]"
nlshade,39,9,0.5,"[(0.1333333333333333, 0.05973425272721617)]"
nlshade,39,9,0.6,"[(0.1333333333333333, 0.05973425272721617)]"
nlshade,39,9,0.7,"[(0.06666666666666665, 0.0319151350353219)]"
nlshade,39,9,0.8,"[(0.06666666666666665, 0.03491619510789858)]"
nlshade,39,9,0.9,"[(0.06666666666666665, 0.0344802899710436)]"
