algorithm,run,checkpoint,error
adagrad,0,0.01,"[(0.0, 0.052562597457555336, 0.524991512298584)]"
adagrad,0,0.1,"[(0.0, 0.023450494113619016, 5.215679168701172)]"
adagrad,0,0.2,"[(0.0, 0.021610964857035266, 10.3970627784729)]"
adagrad,0,0.3,"[(0.0, 0.020139761363615855, 15.57276463508606)]"
adagrad,0,0.4,"[(0.0, 0.020746696189665473, 20.729367971420288)]"
adagrad,0,0.5,"[(0.0, 0.020335496757333, 25.896225690841675)]"
adagrad,0,0.6,"[(0.0, 0.020360640900361673, 31.175358295440674)]"
adagrad,0,0.7,"[(0.0, 0.02069655893768765, 37.99535655975342)]"
adagrad,0,0.8,"[(0.0, 0.020473161537454983, 43.72817063331604)]"
adagrad,0,0.9,"[(0.0, 0.020727397523659586, 48.994935512542725)]"
adagrad,0,1.0,"[(0.0, 0.020707006091421218, 54.155441761016846)]"
adagrad,1,0.01,"[(0.033333333333333326, 0.09226357092475969, 0.5252432823181152)]"
adagrad,1,0.1,"[(0.06666666666666665, 0.06181783257361938, 5.217608451843262)]"
adagrad,1,0.2,"[(0.06666666666666665, 0.07715097494929238, 10.394814729690552)]"
adagrad,1,0.3,"[(0.06666666666666665, 0.07655443236060007, 15.57701063156128)]"
adagrad,1,0.4,"[(0.06666666666666665, 0.0764193121509806, 20.741876363754272)]"
adagrad,1,0.5,"[(0.06666666666666665, 0.07898176082884581, 26.92627239227295)]"
adagrad,1,0.6,"[(0.06666666666666665, 0.08147157695402539, 32.983418703079224)]"
adagrad,1,0.7,"[(0.06666666666666665, 0.08120847630421467, 38.2268168926239)]"
adagrad,1,0.8,"[(0.06666666666666665, 0.08473343510782155, 43.44511365890503)]"
adagrad,1,0.9,"[(0.06666666666666665, 0.08373737380526683, 48.72769904136658)]"
adagrad,1,1.0,"[(0.06666666666666665, 0.0846820648049305, 53.87098169326782)]"
adagrad,2,0.01,"[(0.033333333333333326, 0.13511052923910333, 0.5229566097259521)]"
adagrad,2,0.1,"[(0.06666666666666665, 0.14733310158559507, 5.2070136070251465)]"
adagrad,2,0.2,"[(0.09999999999999998, 0.1911623803830584, 10.36928915977478)]"
adagrad,2,0.3,"[(0.09999999999999998, 0.2202283597110718, 15.568217754364014)]"
adagrad,2,0.4,"[(0.09999999999999998, 0.25012764858434366, 20.846699953079224)]"
adagrad,2,0.5,"[(0.09999999999999998, 0.2794213873788381, 26.131383895874023)]"
adagrad,2,0.6,"[(0.09999999999999998, 0.3185204863925139, 31.667778730392456)]"
adagrad,2,0.7,"[(0.09999999999999998, 0.3542460389016574, 36.83942365646362)]"
adagrad,2,0.8,"[(0.09999999999999998, 0.38838578729989176, 42.12828612327576)]"
adagrad,2,0.9,"[(0.09999999999999998, 0.4163750444592897, 47.28920531272888)]"
adagrad,2,1.0,"[(0.09999999999999998, 0.4558733805449997, 52.56372809410095)]"
adagrad,3,0.01,"[(0.06666666666666665, 0.09613954356791707, 0.52162766456604)]"
adagrad,3,0.1,"[(0.06666666666666665, 0.09192828894216912, 5.204790353775024)]"
adagrad,3,0.2,"[(0.033333333333333326, 0.10612759074304336, 10.372539043426514)]"
adagrad,3,0.3,"[(0.06666666666666665, 0.124952882101917, 15.538889169692993)]"
adagrad,3,0.4,"[(0.06666666666666665, 0.1358922261156805, 20.72278666496277)]"
adagrad,3,0.5,"[(0.09999999999999998, 0.15602269967067572, 25.899888277053833)]"
adagrad,3,0.6,"[(0.09999999999999998, 0.17120247781395354, 33.67435359954834)]"
adagrad,3,0.7,"[(0.09999999999999998, 0.18708878594268794, 38.98901867866516)]"
adagrad,3,0.8,"[(0.09999999999999998, 0.2101660364555827, 45.02586221694946)]"
adagrad,3,0.9,"[(0.09999999999999998, 0.23118265666027077, 50.58066701889038)]"
adagrad,3,1.0,"[(0.09999999999999998, 0.25637171606206866, 55.80552840232849)]"
adagrad,4,0.01,"[(0.06666666666666665, 0.09514072719604218, 0.5235207080841064)]"
adagrad,4,0.1,"[(0.0, 0.0477673055905575, 5.198846101760864)]"
adagrad,4,0.2,"[(0.0, 0.04423968466190032, 10.38284683227539)]"
adagrad,4,0.3,"[(0.0, 0.0425876191157073, 15.553529024124146)]"
adagrad,4,0.4,"[(0.0, 0.04188963197874573, 20.70845055580139)]"
adagrad,4,0.5,"[(0.0, 0.04247508072796735, 25.86173725128174)]"
adagrad,4,0.6,"[(0.0, 0.042208028843913066, 31.020888566970825)]"
adagrad,4,0.7,"[(0.0, 0.04199090512989831, 36.15547704696655)]"
adagrad,4,0.8,"[(0.0, 0.043068864146112024, 41.29425597190857)]"
adagrad,4,0.9,"[(0.0, 0.04242533664490827, 46.423484802246094)]"
adagrad,4,1.0,"[(0.0, 0.0425878252482468, 51.56079411506653)]"
adagrad,5,0.01,"[(0.0, 0.028091956296618894, 0.5205156803131104)]"
adagrad,5,0.1,"[(0.033333333333333326, 0.03590214220763674, 5.155068635940552)]"
adagrad,5,0.2,"[(0.033333333333333326, 0.1974935524027792, 10.267067670822144)]"
adagrad,5,0.3,"[(0.06666666666666665, 0.34886739489693774, 15.389830827713013)]"
adagrad,5,0.4,"[(0.06666666666666665, 0.40953795661216164, 20.684248685836792)]"
adagrad,5,0.5,"[(0.06666666666666665, 0.42608471006912224, 26.15984869003296)]"
