checkpoint,mean,std,median,max,min
0.01,1.1083195085036992,0.19024038769373586,1.1121029716605144,1.6632550836617384,0.6379864892467576
0.1,0.49120445317902706,0.173128337843488,0.4637817301876483,1.0124399401507758,0.13612536062792288
0.2,0.29220066616440976,0.16718366225457082,0.2571905230902074,0.7943370884974801,0.0326200698809652
0.3,0.21676012523805915,0.15918087728243252,0.1940781564827607,0.8895268278092276,0.008701037788225322
0.4,0.20618240930706874,0.14353083189810945,0.1794448631875353,0.6902414653394895,0.005585118851336398
0.5,0.2138438883009259,0.1558042083907541,0.16770261051971957,0.6969191185240393,0.0039358660407652155
0.6,0.2145291425416465,0.15817915121823117,0.15828154786237986,0.7065645771627878,0.002351623612354679
0.7,0.22089978521180817,0.1676181335700863,0.1686705146866104,0.7291783045788509,0.0016585022373664725
0.8,0.22179510363151847,0.16831675729690407,0.18054297757976398,0.7291783045788509,0.0016973960925114988
0.9,0.22195238595227815,0.1682146027268351,0.18771523093480244,0.7291783045788509,0.0015742494017364633
1.0,0.22299587219539893,0.16803076069761255,0.18663695211632675,0.7291783045788509,0.001572207046378814
