algorithm,run,checkpoint,error
adagrad,0,0.01,"[(0.748, 0.08741774348746673)]"
adagrad,0,0.1,"[(0.4858571428571429, 0.06499430618527023)]"
adagrad,0,0.2,"[(0.40342857142857147, 0.05503273138552265)]"
adagrad,0,0.3,"[(0.37057142857142855, 0.05011116502680878)]"
adagrad,0,0.4,"[(0.34757142857142853, 0.04707339221272105)]"
adagrad,0,0.5,"[(0.33192857142857146, 0.04493361045660238)]"
adagrad,0,0.6,"[(0.3185714285714286, 0.0433109672220855)]"
adagrad,0,0.7,"[(0.3066428571428571, 0.04200941459622985)]"
adagrad,0,0.8,"[(0.29607142857142854, 0.04093475813059275)]"
adagrad,0,0.9,"[(0.2865, 0.04002880774304188)]"
adagrad,0,1.0,"[(0.2786428571428572, 0.039166034876468414)]"
adagrad,1,0.01,"[(0.7426428571428572, 0.08731964651601011)]"
adagrad,1,0.1,"[(0.47357142857142853, 0.06413148915155607)]"
adagrad,1,0.2,"[(0.39335714285714285, 0.05413601870822348)]"
adagrad,1,0.3,"[(0.3522142857142857, 0.049104191678035425)]"
adagrad,1,0.4,"[(0.3312857142857143, 0.04604620421332235)]"
adagrad,1,0.5,"[(0.3175714285714286, 0.04386791054067791)]"
adagrad,1,0.6,"[(0.30400000000000005, 0.04221675850402612)]"
adagrad,1,0.7,"[(0.2925, 0.040874523635319945)]"
adagrad,1,0.8,"[(0.28435714285714286, 0.03976200882703213)]"
adagrad,1,0.9,"[(0.2767142857142857, 0.03879690189626656)]"
adagrad,1,1.0,"[(0.26914285714285713, 0.03795792769254763)]"
adagrad,2,0.01,"[(0.7462142857142857, 0.0871840198104421)]"
adagrad,2,0.1,"[(0.478, 0.06439427371823012)]"
adagrad,2,0.2,"[(0.3997857142857143, 0.054429092408128585)]"
adagrad,2,0.3,"[(0.3651428571428571, 0.049538809432224946)]"
adagrad,2,0.4,"[(0.3421428571428572, 0.046501799411618486)]"
adagrad,2,0.5,"[(0.3255714285714286, 0.04432885881600356)]"
adagrad,2,0.6,"[(0.31192857142857144, 0.042630332887420824)]"
adagrad,2,0.7,"[(0.2988571428571428, 0.04126214934648053)]"
adagrad,2,0.8,"[(0.2877142857142857, 0.04011266991376607)]"
adagrad,2,0.9,"[(0.27828571428571425, 0.039114022623826045)]"
adagrad,2,1.0,"[(0.2698571428571429, 0.03826527104793738)]"
adagrad,3,0.01,"[(0.7347142857142857, 0.08652690045647689)]"
adagrad,3,0.1,"[(0.4642142857142857, 0.06312277265375892)]"
adagrad,3,0.2,"[(0.38942857142857146, 0.0534568981339962)]"
adagrad,3,0.3,"[(0.35264285714285715, 0.04868975365541475)]"
adagrad,3,0.4,"[(0.3323571428571429, 0.04576274959302589)]"
adagrad,3,0.5,"[(0.3174285714285714, 0.04367365086816813)]"
adagrad,3,0.6,"[(0.3067142857142857, 0.04204599574213761)]"
adagrad,3,0.7,"[(0.2937142857142857, 0.04072522425648527)]"
adagrad,3,0.8,"[(0.28535714285714286, 0.03962136598522643)]"
adagrad,3,0.9,"[(0.2767857142857143, 0.03867422054001286)]"
adagrad,3,1.0,"[(0.27028571428571424, 0.03784467229426062)]"
adagrad,4,0.01,"[(0.7414285714285714, 0.08684313486633474)]"
adagrad,4,0.1,"[(0.46885714285714286, 0.06369620997451758)]"
adagrad,4,0.2,"[(0.39742857142857146, 0.0545517813795239)]"
adagrad,4,0.3,"[(0.36578571428571427, 0.05013028433610988)]"
adagrad,4,0.4,"[(0.34757142857142853, 0.04734327877306451)]"
adagrad,4,0.5,"[(0.33264285714285713, 0.045356862865384415)]"
adagrad,4,0.6,"[(0.3205, 0.04381912344775058)]"
adagrad,4,0.7,"[(0.31114285714285717, 0.04257288010410774)]"
adagrad,4,0.8,"[(0.3038571428571428, 0.041523795457093005)]"
adagrad,4,0.9,"[(0.29614285714285715, 0.04062781951416019)]"
adagrad,4,1.0,"[(0.2907142857142857, 0.03985121041851048)]"
