checkpoint,mean,std,median,max,min
0.01,0.09000321016550598,3.3468145362340747e-06,0.0900042014180777,0.09000691931749345,0.08999750327336331
0.1,0.09000321016550598,3.3468145362340747e-06,0.0900042014180777,0.09000691931749345,0.08999750327336331
0.2,0.09000321016550598,3.3468145362340747e-06,0.0900042014180777,0.09000691931749345,0.08999750327336331
0.3,0.09000321016550598,3.3468145362340747e-06,0.0900042014180777,0.09000691931749345,0.08999750327336331
0.4,0.09000321016550598,3.3468145362340747e-06,0.0900042014180777,0.09000691931749345,0.08999750327336331
0.5,0.09000321016550598,3.3468145362340747e-06,0.0900042014180777,0.09000691931749345,0.08999750327336331
0.6,0.09019329619610608,0.00046847739967858625,0.09000419591575835,0.0911205251745077,0.08983145317281385
0.7,0.08995727303174998,6.785112622671124e-05,0.08999750327336331,0.09001280344408721,0.08983145317281385
0.8,0.089958293090538,6.843136746835624e-05,0.09000231442381136,0.09001280344408721,0.08983145317281385
0.9,0.08991498167191797,8.66859091544086e-05,0.08994069849621922,0.09000498378882589,0.08979565037266228
1.0,0.09007645042357351,0.0003142441990604214,0.0899549782396508,0.09068959089164672,0.08979565037266228
