algorithm,dimension,run,checkpoint,error
nlshade,39,0,0.01,"[(0.3666666666666667, 0.17526030970795192, 9.694904088973999)]"
nlshade,39,0,0.1,"[(0.3666666666666667, 0.12758747383865218, 84.45674896240234)]"
nlshade,39,0,0.2,"[(0.3666666666666667, 0.12778595479424612, 166.38403725624084)]"
nlshade,39,0,0.3,"[(0.3666666666666667, 0.12012475664281297, 248.19461274147034)]"
nlshade,39,0,0.4,"[(0.3666666666666667, 0.12549360192840228, 330.5248770713806)]"
nlshade,39,0,0.5,"[(0.30000000000000004, 0.10707894708191883, 413.36574602127075)]"
nlshade,39,0,0.6,"[(0.2666666666666667, 0.10736048233136185, 498.1916015148163)]"
nlshade,39,0,0.7,"[(0.2666666666666667, 0.10736048233136185, 584.6235046386719)]"
nlshade,39,0,0.8,"[(0.06666666666666665, 0.05123514298313833, 674.7268016338348)]"
nlshade,39,0,0.9,"[(0.06666666666666665, 0.038334368597529596, 771.0446712970734)]"
nlshade,39,0,1.0,"[(0.06666666666666665, 0.035460069003379655, 874.2645380496979)]"
nlshade,39,1,0.01,"[(0.4666666666666667, 0.18398549086891025, 9.875732660293579)]"
nlshade,39,1,0.1,"[(0.4, 0.13425016450683672, 84.51111364364624)]"
nlshade,39,1,0.2,"[(0.4, 0.13554667909247833, 166.0327010154724)]"
nlshade,39,1,0.3,"[(0.4, 0.1114573841276332, 247.47142910957336)]"
nlshade,39,1,0.4,"[(0.1333333333333333, 0.08268983482427193, 329.79478693008423)]"
nlshade,39,1,0.5,"[(0.1333333333333333, 0.08268983482427193, 412.94694781303406)]"
nlshade,39,1,0.6,"[(0.1333333333333333, 0.08269000704304569, 497.5913691520691)]"
nlshade,39,1,0.7,"[(0.1333333333333333, 0.08269000704304569, 584.2540016174316)]"
nlshade,39,1,0.8,"[(0.1333333333333333, 0.08269000704304569, 674.4431939125061)]"
nlshade,39,1,0.9,"[(0.1333333333333333, 0.08269000704304569, 771.9129495620728)]"
nlshade,39,1,1.0,"[(0.033333333333333326, 0.06496459065225822, 878.3602840900421)]"
nlshade,39,2,0.01,"[(0.33333333333333337, 0.18590489672816896, 9.838008165359497)]"
