algorithm,dimension,run,checkpoint,error
nlshade,3658,0,0.01,"[(0.9002142857142857, 0.0900463324968118, 223.30420184135437)]"
nlshade,3658,0,0.1,"[(0.9002142857142857, 0.09005942223792918, 386.1052360534668)]"
nlshade,3658,0,0.2,"[(0.9086428571428571, 0.0900988841644591, 697.8938274383545)]"
nlshade,3658,0,0.3,"[(0.8969285714285714, 0.09009375458767606, 1206.823571920395)]"
nlshade,3658,0,0.4,"[(0.8969285714285714, 0.09009422287683862, 1593.7649154663086)]"
nlshade,3658,0,0.5,"[(0.8969285714285714, 0.09009403928856777, 1952.859941482544)]"
nlshade,3658,0,0.6,"[(0.8872142857142857, 0.09027799798231585, 2441.8263609409332)]"
nlshade,3658,0,0.7,"[(0.8872142857142857, 0.09027799798231585, 2901.219489812851)]"
nlshade,3658,0,0.8,"[(0.8872142857142857, 0.09027799798231585, 3385.3134093284607)]"
nlshade,3658,0,0.9,"[(0.8872142857142857, 0.09028748292882677, 3743.659843683243)]"
nlshade,3658,0,1.0,"[(0.8987857142857143, 0.0902207850855904, 3933.121483564377)]"
nlshade,3658,1,0.01,"[(0.8995, 0.09004676890530272, 179.2437126636505)]"
nlshade,3658,1,0.1,"[(0.8995, 0.09004676846096192, 308.76519656181335)]"
nlshade,3658,1,0.2,"[(0.8995, 0.09004676846096192, 535.2697002887726)]"
nlshade,3658,1,0.3,"[(0.8995, 0.0900584941705361, 885.3456256389618)]"
nlshade,3658,1,0.4,"[(0.8995, 0.09007142526429045, 1154.0892634391785)]"
nlshade,3658,1,0.5,"[(0.8929285714285714, 0.09032736760273286, 1423.1330924034119)]"
nlshade,3658,1,0.6,"[(0.8894285714285715, 0.09032730385723532, 1762.4612011909485)]"
nlshade,3658,1,0.7,"[(0.8894285714285715, 0.09032730385723532, 2066.7652542591095)]"
nlshade,3658,1,0.8,"[(0.8894285714285715, 0.09032730385723532, 2424.516705751419)]"
nlshade,3658,1,0.9,"[(0.8975714285714286, 0.0902034193679557, 2817.372466802597)]"
nlshade,3658,1,1.0,"[(0.8975714285714286, 0.0902033940627439, 3210.833372592926)]"
nlshade,3658,2,0.01,"[(0.8997142857142857, 0.09003601374229792, 226.3820300102234)]"
nlshade,3658,2,0.1,"[(0.8997142857142857, 0.0900360552286451, 353.62063097953796)]"
nlshade,3658,2,0.2,"[(0.8997142857142857, 0.09007351691660687, 597.043639421463)]"
nlshade,3658,2,0.3,"[(0.8920714285714286, 0.09005519597123496, 997.0250823497772)]"
nlshade,3658,2,0.4,"[(0.8920714285714286, 0.09010503248737034, 1319.1058423519135)]"
nlshade,3658,2,0.5,"[(0.8920714285714286, 0.09010502454291554, 1637.562578201294)]"
