function,dimension,run,checkpoint,error
F172013,10,0,0.01,"[277.46606113205075, 0.007180690765380859]"
F172013,10,0,0.1,"[249.94994950849616, 0.024659395217895508]"
F172013,10,0,0.2,"[249.94994950849616, 0.024662256240844727]"
F172013,10,0,0.3,"[249.94994950849616, 0.02466416358947754]"
F172013,10,0,0.4,"[249.94994950849616, 0.02466583251953125]"
F172013,10,0,0.5,"[249.94994950849616, 0.024667739868164062]"
F172013,10,0,0.6,"[249.94994950849616, 0.024669170379638672]"
F172013,10,0,0.7,"[249.94994950849616, 0.024670839309692383]"
F172013,10,0,0.8,"[249.94994950849616, 0.024672508239746094]"
F172013,10,0,0.9,"[249.94994950849616, 0.024674177169799805]"
F172013,10,0,1.0,"[249.94994950849616, 0.024675846099853516]"
F172013,10,1,0.01,"[463.47148707318115, 0.007111072540283203]"
F172013,10,1,0.1,"[382.65028263991485, 0.04530453681945801]"
F172013,10,1,0.2,"[382.65028263991485, 0.04530739784240723]"
F172013,10,1,0.3,"[382.65028263991485, 0.04530930519104004]"
F172013,10,1,0.4,"[382.65028263991485, 0.04531049728393555]"
F172013,10,1,0.5,"[382.65028263991485, 0.04531240463256836]"
F172013,10,1,0.6,"[382.65028263991485, 0.04531383514404297]"
F172013,10,1,0.7,"[382.65028263991485, 0.04531502723693848]"
F172013,10,1,0.8,"[382.65028263991485, 0.04531717300415039]"
F172013,10,1,0.9,"[382.65028263991485, 0.045318603515625]"
F172013,10,1,1.0,"[382.65028263991485, 0.04532027244567871]"
F172013,10,2,0.01,"[1249.4658157366803, 0.007436037063598633]"
F172013,10,2,0.1,"[1197.316867324109, 0.03635239601135254]"
F172013,10,2,0.2,"[1197.316867324109, 0.03635573387145996]"
F172013,10,2,0.3,"[1197.316867324109, 0.03635764122009277]"
F172013,10,2,0.4,"[1197.316867324109, 0.036359310150146484]"
F172013,10,2,0.5,"[1197.316867324109, 0.0363614559173584]"
F172013,10,2,0.6,"[1197.316867324109, 0.03636288642883301]"
F172013,10,2,0.7,"[1197.316867324109, 0.03636479377746582]"
F172013,10,2,0.8,"[1197.316867324109, 0.03636646270751953]"
F172013,10,2,0.9,"[1197.316867324109, 0.036368370056152344]"
F172013,10,2,1.0,"[1197.316867324109, 0.03636980056762695]"
F172013,10,3,0.01,"[759.8440615700656, 0.007416248321533203]"
F172013,10,3,0.1,"[671.7734516126445, 0.04133272171020508]"
F172013,10,3,0.2,"[671.7734516126445, 0.0413360595703125]"
F172013,10,3,0.3,"[671.7734516126445, 0.04133796691894531]"
F172013,10,3,0.4,"[671.7734516126445, 0.041339874267578125]"
F172013,10,3,0.5,"[671.7734516126445, 0.04134178161621094]"
F172013,10,3,0.6,"[671.7734516126445, 0.04134345054626465]"
F172013,10,3,0.7,"[671.7734516126445, 0.04134535789489746]"
