checkpoint,mean,std,median,max,min
0.01,1.7703670333272643,0.019651328566700297,1.7667933792913872,1.820213656384067,1.7188911415823893
0.1,0.9931603577661257,0.06740852822220549,1.001510898088934,1.1269069986048748,0.8398080307647595
0.2,0.9915130957647683,0.05150229177050446,0.9789664888260284,1.0931313653875174,0.8904212456930688
0.3,0.9990907268528069,0.05932231795529064,0.9964709567209706,1.1154495523555688,0.8413729392369999
0.4,0.9971191630472598,0.059119082470693626,1.009488260695671,1.120804612032503,0.858919529167127
0.5,1.0094168333231983,0.061415635463280306,0.9998900450091368,1.1520078100390658,0.858919529167127
0.6,1.024309570572915,0.04672812185525666,1.0117051620524595,1.1303317604853447,0.9333854494247993
0.7,1.0441515907495416,0.04786160916999347,1.0449613537735127,1.120804612032503,0.9607055302258413
0.8,1.046735467550732,0.04548878738510822,1.0449613537735127,1.135115819338539,0.9670407291864693
0.9,1.0567521913915514,0.05194492461756447,1.0536894762300395,1.135115819338539,0.9670407291864693
1.0,1.0529575617688816,0.05896922753637409,1.0531144533462689,1.1932195511987027,0.9550627180773796
