algorithm,run,checkpoint,error
adam,0,0.01,"[(0.5, 0.5545956808912736, 0.02656412124633789)]"
adam,0,0.1,"[(0.0, 0.034227244434881246, 0.2613234519958496)]"
adam,0,0.2,"[(0.0, 0.03086799239835027, 0.5220084190368652)]"
adam,0,0.3,"[(0.033333333333333326, 0.042081429407785746, 0.7826547622680664)]"
adam,0,0.4,"[(0.033333333333333326, 0.06700213068065665, 1.0469741821289062)]"
adam,0,0.5,"[(0.033333333333333326, 0.07796680384444499, 1.3080816268920898)]"
adam,0,0.6,"[(0.033333333333333326, 0.07291111942277191, 1.570322036743164)]"
adam,0,0.7,"[(0.033333333333333326, 0.09358226568981558, 1.8320610523223877)]"
adam,0,0.8,"[(0.033333333333333326, 0.10623971636086685, 2.093859910964966)]"
adam,0,0.9,"[(0.033333333333333326, 0.09960721244460584, 2.3559746742248535)]"
adam,0,1.0,"[(0.033333333333333326, 0.10198220776588668, 2.6176881790161133)]"
adam,1,0.01,"[(0.30000000000000004, 0.5078505844063465, 0.03368544578552246)]"
adam,1,0.1,"[(0.09999999999999998, 0.25165541426275545, 0.27077603340148926)]"
adam,1,0.2,"[(0.06666666666666665, 0.3088594848126569, 0.5338151454925537)]"
adam,1,0.3,"[(0.06666666666666665, 0.3401267234112966, 0.7971220016479492)]"
adam,1,0.4,"[(0.06666666666666665, 0.34158511191499913, 1.0628371238708496)]"
adam,1,0.5,"[(0.06666666666666665, 0.3466979546629556, 1.325960397720337)]"
adam,1,0.6,"[(0.033333333333333326, 0.353819189224428, 1.5902924537658691)]"
adam,1,0.7,"[(0.033333333333333326, 0.36953219224698475, 1.8546006679534912)]"
adam,1,0.8,"[(0.033333333333333326, 0.3887744554640679, 2.1181039810180664)]"
adam,1,0.9,"[(0.033333333333333326, 0.40900969478975474, 2.382235050201416)]"
adam,1,1.0,"[(0.033333333333333326, 0.4298676339824412, 2.6462419033050537)]"
adam,2,0.01,"[(0.19999999999999996, 0.5035120375068947, 0.02681279182434082)]"
adam,2,0.1,"[(0.033333333333333326, 0.06701310255475737, 0.26279115676879883)]"
adam,2,0.2,"[(0.033333333333333326, 0.07847169348221368, 0.5241718292236328)]"
adam,2,0.3,"[(0.033333333333333326, 0.0859255042250795, 0.7852926254272461)]"
adam,2,0.4,"[(0.033333333333333326, 0.09678185880554938, 1.0502417087554932)]"
adam,2,0.5,"[(0.033333333333333326, 0.10005336387023701, 1.3118324279785156)]"
adam,2,0.6,"[(0.033333333333333326, 0.1078461795758446, 1.5750575065612793)]"
adam,2,0.7,"[(0.033333333333333326, 0.10923037707089328, 1.837742805480957)]"
adam,2,0.8,"[(0.033333333333333326, 0.1050457958754588, 2.1001973152160645)]"
adam,2,0.9,"[(0.033333333333333326, 0.17944452345341402, 2.3631553649902344)]"
adam,2,1.0,"[(0.033333333333333326, 0.23411220593194512, 2.626692056655884)]"
adam,3,0.01,"[(0.3666666666666667, 0.5408373548852342, 0.02691197395324707)]"
adam,3,0.1,"[(0.033333333333333326, 0.1536857997603557, 0.263580322265625)]"
adam,3,0.2,"[(0.033333333333333326, 0.22915486418540298, 0.5252108573913574)]"
adam,3,0.3,"[(0.033333333333333326, 0.27162594446999483, 0.7874000072479248)]"
adam,3,0.4,"[(0.033333333333333326, 0.3006808600414986, 1.0519487857818604)]"
adam,3,0.5,"[(0.033333333333333326, 0.32530156819347356, 1.312593936920166)]"
adam,3,0.6,"[(0.033333333333333326, 0.3478205005179022, 1.5741403102874756)]"
adam,3,0.7,"[(0.033333333333333326, 0.36946763205574124, 1.8351070880889893)]"
adam,3,0.8,"[(0.033333333333333326, 0.39078826314722787, 2.0961127281188965)]"
adam,3,0.9,"[(0.033333333333333326, 0.4118463165113504, 2.357404947280884)]"
adam,3,1.0,"[(0.033333333333333326, 0.4328840484606223, 2.6188395023345947)]"
adam,4,0.01,"[(0.06666666666666665, 0.35572401417309063, 0.026844024658203125)]"
adam,4,0.1,"[(0.06666666666666665, 0.10233973614619796, 0.26192736625671387)]"
